index,movie,group,html_color, r,g,b, black, gray,silver, white, maroon, red, olive, yellow, green, lime, teal, aqua, navy, blue, orange, purple, fuchsia, brown
action_18.jpg4,action_18,4,#53887c,83,136,124,56.72400051,20.63757895,32.30336195,51.47091238,82.70941602,120.5778527,56.33240837,103.5589227,58.42631136,110.8687258,13.28372924,49.44894541,102.6125002,149.016878,92.55743711,90.85012633,134.116857,63.70394467
action_18.jpg5,action_18,5,#12221a,18,34,26,15.119154,43.08860889,66.81028141,88.92874175,68.3506304,117.3845299,66.98590295,125.6525159,72.00625262,134.605501,43.25022789,90.24065201,88.48950668,143.4603085,104.0656666,80.89187317,134.2025321,57.9271995
action_18.jpg6,action_18,6,#b7ccbf,183,204,191,80.85854193,28.56226379,10.69069317,22.37575748,86.38366419,112.9257416,59.84602752,92.77070311,70.91619316,110.3918825,39.35023873,43.97479549,111.8209222,150.6624917,82.20823015,94.21854968,127.3891516,66.96950852
action_18.jpg7,action_18,7,#3b6859,59,104,89,45.05343487,23.69537202,42.12754236,62.69846944,77.20842607,118.7762618,54.65390031,107.0969427,56.72112663,114.1070404,17.18547163,60.82137479,99.51439726,149.0569723,93.49161167,88.66301629,135.6049043,59.23318566
action_18.jpg8,action_18,8,#e1ebde,225,235,222,92.31377522,39.16516295,16.20868264,11.06819314,91.56152358,112.7153506,65.71702067,90.88470852,78.85568104,112.220212,51.35183529,46.61739438,118.1057787,153.4042379,81.32174379,98.86550062,127.0766145,72.71498888
action_18.jpg9,action_18,9,#224337,34,67,55,30.18398984,32.14276092,54.42692262,76.02894666,72.31512241,118.1168629,59.30081028,115.825274,62.3041179,123.2524726,28.86788544,75.22709082,93.74996355,146.3687249,98.33314727,84.61932512,135.216839,57.45046963
action_18.jpg10,action_18,10,#7e795a,126,121,90,53.63837182,18.31585949,32.6438859,52.6822222,60.6844302,97.07870847,40.11930211,91.62155502,58.19464751,111.9096146,36.60428181,68.27563257,103.8986036,151.4123788,71.35003808,85.16737895,128.8285175,40.0090435
action_19.jpg1,action_19,1,[#050302,5,3,2,1.144138897,52.67012259,76.78813533,99.08305393,65.44560496,116.3237873,76.95232257,136.2336024,84.84872905,147.8388295,56.36188966,103.4420594,81.39754711,137.666209,110.3495459,75.05858134,129.8977738,60.4032783
action_19.jpg2,action_19,2,#433529,67,53,41,25.7066883,32.11307383,55.42700118,77.41823179,52.14448357,99.67417657,57.37452639,115.139875,72.41796673,132.9622287,45.2887388,88.91252695,86.91768987,139.9372612,88.40315644,72.06615709,123.37375,40.72956956
action_19.jpg3,action_19,3,#e4d3a1,228,211,161,89.01011219,41.28138881,27.91424574,30.96852841,78.11698493,96.38797894,45.81147547,71.49766274,67.28462902,101.6227559,57.74326888,62.35617606,126.3766945,165.6999936,58.77238147,103.5148008,135.1656446,56.79148356
action_19.jpg4,action_19,4,#b49d76,180,157,118,69.97990304,26.68305366,26.50140263,41.57217667,62.40840447,89.77451679,39.19641543,81.22595429,63.52165051,109.2236398,48.24891027,68.07266868,112.2222931,155.723248,60.03706436,89.83473769,127.6071235,40.92186336
action_19.jpg5,action_19,5,#dededd,222,222,221,88.44567072,34.86303253,10.7523597,11.56758417,87.72120216,110.1557392,68.24981888,96.78784439,82.93588829,119.314996,50.17136626,50.15591811,110.539168,145.5713227,83.19179473,91.11455697,119.3144924,70.33775898
action_19.jpg6,action_19,6,#877866,135,120,102,52.77387546,12.52601548,29.12197552,50.21816902,58.27588756,95.0464076,47.33986779,97.42367586,66.51953125,119.5769548,37.76826424,69.64197156,96.74200802,143.4438847,74.08252748,77.28737229,120.4445261,39.91537873
action_19.jpg7,action_19,7,#d60f19,214,15,25,96.74694687,85.92935548,91.47952279,101.5556611,31.35632608,21.59852557,82.49026498,113.3275966,120.7591726,164.2447821,114.3064238,141.4126421,121.5137278,159.1640945,61.07883592,88.8822966,116.0299201,44.33918439
action_19.jpg8,action_19,8,#64594c,100,89,76,39.64034616,17.77030121,40.3088792,62.2068848,55.78401732,98.30769442,51.60330613,106.1958403,67.94269339,125.3021265,36.94941067,76.36088545,90.3728827,140.2584285,81.68722899,73.39488805,120.8805087,40.06232337
action_19.jpg9,action_19,9,#290f0a,41,15,10,16.75747598,48.41326484,71.7399488,93.66063237,49.90025886,100.8089615,71.12559346,129.5895364,86.49245458,148.3172174,60.49950479,105.7283705,80.17672888,135.2602649,98.86048373,67.36031675,121.3174286,46.91614968
action_19.jpg10,action_19,10,#780f19,120,15,25,55.68120997,57.41033078,72.51290795,90.03765545,14.42927535,63.07318124,70.23923205,119.7157332,100.6900426,155.4846362,82.69713116,119.2669962,90.02167329,137.2438866,76.47156615,63.0511082,107.3703054,26.77877351
action_2.jpg1,action_2,1,#ae5c4b,174,92,75,62.96421045,40.52376985,49.70939571,65.36092809,31.15904917,64.57079433,54.97384584,100.3374982,87.12387161,137.2959618,69.04292184,98.45235637,97.51766801,141.7798611,60.82593193,69.57217596,109.0515989,20.30552601
action_2.jpg2,action_2,2,#f0da4f,240,218,79,110.5462094,76.21970511,69.26661983,69.98308302,88.05090334,93.94995952,36.99647576,31.46459551,62.46727955,79.87583597,88.34819948,91.85152803,161.7111653,203.7665843,35.39645215,136.5410076,169.0594374,65.77526136
action_2.jpg3,action_2,3,#ac8c78,172,140,120,63.22234918,19.12103847,24.60105683,43.14561498,57.20781053,88.29246584,47.73619263,92.44424547,71.44716864,120.0988148,46.43737479,71.12425602,100.7173197,144.4868517,66.9418487,78.20139854,117.198771,38.75529828
action_2.jpg4,action_2,4,#75645b,117,100,91,44.69317412,13.50634963,35.20813143,57.02380608,55.60230594,96.15942624,52.94261187,105.4291643,70.95226287,126.498219,37.94654368,74.56417546,89.23863474,137.612317,80.07902522,70.88101225,116.6696963,40.03721089
action_2.jpg5,action_2,5,#e48f66,228,143,102,81.02908825,47.1087191,46.22729137,55.63962232,46.40183434,62.63736225,48.87878788,82.9105486,83.89107103,125.6594796,74.28395864,93.84480848,115.3604736,155.8692276,44.62491829,86.57626038,119.0807286,30.49038254
action_2.jpg6,action_2,6,#2f2826,47,40,38,17.22293187,36.97217081,61.01545301,83.27985506,58.18696095,107.1659671,66.42187442,124.52571,77.99758658,139.5004281,45.9568465,91.59372917,80.80094617,135.1095601,98.32898482,69.55435099,122.5170585,49.65559361
action_2.jpg7,action_2,7,#7d3b37,125,59,55,46.5876819,38.1189034,54.81169245,73.98070175,30.76840522,75.57582246,60.74711783,112.6840832,87.75164354,143.3511761,63.78051181,100.2199532,85.41019172,133.8871856,75.5506936,60.87414425,107.3180908,25.43110643
action_2.jpg8,action_2,8,#dedddc,222,221,220,88.16767423,34.58616095,10.47994456,11.85128308,87.28385823,109.7474109,68.06640489,96.77244236,82.93435353,119.4752787,50.16514122,50.52992407,110.2739972,145.3688364,82.9362136,90.76441763,119.0314463,69.93892156
action_2.jpg9,action_2,9,#513531,81,53,49,29.02845824,31.64231405,54.28436655,76.02687482,47.18128219,94.69453632,61.09237665,117.5923298,79.25097574,138.7195792,49.52822115,91.71737541,81.51673059,133.8001031,87.70466872,64.57137628,115.5442409,38.33244326
action_2.jpg10,action_2,10,#edc79b,237,199,155,87.13357655,40.28293252,28.45857019,33.06630064,70.85974595,88.07647001,47.18505414,74.79938653,72.96692294,109.2053659,61.20745641,69.60826767,121.9303749,160.8915597,54.99020294,97.35441091,128.3628067,50.84733594
action_20.jpg1,action_20,1,#222220,34,34,32,13.23689304,40.45093446,64.56087239,86.85239986,62.09487145,111.5152985,68.66352596,127.1623581,77.93426281,140.0097235,46.1789791,92.64094191,81.6429106,136.5335469,102.1493806,72.37360811,125.8422546,53.73049512
action_20.jpg2,action_20,2,#3e3d3b,62,61,59,25.8319958,27.82427061,51.92772444,74.21780077,60.45595437,107.2503985,62.4840994,119.2532884,73.77473857,133.9881842,37.8516496,82.57060719,82.39903766,135.0934772,94.89514153,70.17491276,121.3089389,49.03647467
action_20.jpg3,action_20,3,#aaaaac,170,170,172,69.67295299,16.11656261,8.114260553,30.35541287,75.81108789,106.2056162,61.83857895,101.775908,76.51967688,122.1119568,36.98423543,54.59350599,97.41043425,137.9153185,83.54318314,79.22020479,115.062224,58.99989817
action_20.jpg4,action_20,4,#988a85,152,138,133,58.8910393,8.034373268,20.16724296,41.92686267,64.19027375,98.42328999,55.30053679,101.2098087,73.13003476,123.3998261,37.12607857,64.49632385,93.48125059,137.5939171,78.63657913,74.11099099,114.4341005,47.52004459
action_20.jpg5,action_20,5,#585756,88,87,86,37.05384128,16.5554678,40.66489327,62.95806996,61.77876767,105.1964677,59.35550613,113.4681805,72.07941189,129.7295455,32.45364381,73.98905638,84.25098318,134.3646672,90.10641869,69.91052739,118.081521,48.0672939
action_20.jpg6,action_20,6,#777370,119,115,112,48.76096151,5.439914269,29.10132362,51.35398478,63.5656168,102.5163998,56.30623643,106.6216791,71.08473782,125.1936659,31.6510612,66.85578768,88.99460375,136.0328289,84.30307452,72.22592981,116.5030239,47.75226042
action_20.jpg7,action_20,7,#dcdddd,220,221,221,88.04096856,34.45709847,10.34203669,11.96511779,87.78210048,110.51217,68.50768833,97.38038611,82.99725687,119.6215193,49.65153791,49.85355883,109.9744339,145.050601,83.74683492,90.71286405,119.0397199,70.45877648
action_20.jpg8,action_20,8,#88999e,136,153,158,62.4424492,10.87573047,17.04951627,38.53445103,77.25880482,111.6946391,62.69793701,106.4707279,73.58014361,122.3726793,27.86152898,52.85420285,93.62784528,136.4378382,89.39698435,78.33004412,117.4938208,60.62051315
action_20.jpg9,action_20,9,#bec3c7,190,195,199,78.56966178,25.08957736,2.893029386,21.65798937,82.84290466,109.9205033,66.09223568,100.9788819,79.83659758,121.2729625,41.56693735,50.11772332,102.4761779,140.1423159,85.34818904,84.32263232,116.4544441,65.85167103
action_20.jpg10,action_20,10,#050505,5,5,5,1.370866965,52.21413329,76.33353335,98.62913342,65.88147578,116.7084529,77.001715,136.2433581,84.70307527,147.6656109,55.69526135,102.7896586,81.10514107,137.3417459,110.5313272,74.91077828,129.7168547,60.6772383
action_21.jpg1,action_21,1,#292a1b,41,42,27,19.49688899,38.46374254,62.03594678,84.10217482,59.59829684,107.9708552,59.52827424,118.3610063,69.37551083,131.4998628,44.42811904,90.05076104,90.31837182,144.6361232,94.68444899,78.84564402,131.3736613,48.16146039
action_21.jpg2,action_21,2,#818378,129,131,120,54.66915783,6.409113331,24.25857529,46.14475938,66.83543359,103.2818858,52.0314097,100.3449312,66.36759464,118.5982585,30.2003835,61.58798852,95.91340091,141.8118048,80.69426242,78.72875125,121.1706265,48.86676132
action_21.jpg3,action_21,3,#3d3f2a,61,63,42,29.2509777,30.83635745,53.55306503,75.33175347,58.80925064,104.7024627,51.73517499,109.7575689,63.11347879,124.0645687,38.91837144,82.62239204,94.36312926,147.1316231,87.39170706,80.70935413,131.2920531,43.87313407
action_21.jpg4,action_21,4,#020301,2,3,1,1.121667803,52.86736189,76.98458546,99.27911439,66.13612053,116.9876495,76.85276287,136.1552699,84.33017204,147.3576028,56.0701282,103.1977013,82.04583494,138.3214024,110.6084373,75.90542809,130.7315558,60.85690365
action_21.jpg5,action_21,5,#b5b9b2,181,185,178,74.76904683,21.46360484,5.089445299,25.66798445,78.82100368,106.8980571,59.1556472,96.01877376,73.51212104,116.4540138,38.90961542,51.24899247,104.4804169,144.2307415,80.43044863,85.87770602,120.3080434,60.58454951
action_21.jpg6,action_21,6,#9a9c90,154,156,144,64.23725652,12.29906324,15.36773559,36.73552135,71.40363193,103.7003657,52.99878014,96.30654989,67.90705183,115.9595109,33.53426533,56.42485579,100.7085396,143.9401928,78.50418056,82.47174009,121.3450732,52.76645565
action_21.jpg7,action_21,7,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
action_21.jpg8,action_21,8,#14150b,20,21,11,8.469984116,47.50345778,71.51353018,93.75800135,63.20749942,113.3735521,69.6192293,128.8555012,77.69126301,140.5448222,51.34483416,98.15980703,85.96185736,141.6379045,104.1675843,77.61196476,131.7542531,55.55172043
action_21.jpg9,action_21,9,#505140,80,81,64,35.51406745,22.35125469,45.06565725,66.94256237,59.55912734,103.392427,50.94662576,107.1004819,63.6408683,122.7282476,34.24303136,76.25622741,92.9033697,144.0512966,84.96844267,78.09473543,126.902331,43.49335813
action_21.jpg10,action_21,10,#67685a,103,104,90,44.33683297,13.0764982,35.17560064,57.07776135,62.12935578,102.7215573,50.5757881,103.5957339,64.35851291,120.5805742,30.78293115,69.02360953,93.53701603,142.3799004,82.37087026,77.44879827,123.5355672,44.88262029
action_22.jpg1,action_22,1,#dfdfde,223,223,222,88.79963054,35.21695542,11.10590546,11.21396546,87.97550503,110.2695337,68.44055394,96.75714914,83.11697966,119.3180369,50.45536317,50.13833582,110.7808196,145.7078013,83.25037976,91.34257055,119.3980645,70.59490416
action_22.jpg2,action_22,2,#9a8c7e,154,140,126,59.90250001,11.23890309,21.02834228,42.05989932,63.19824092,96.68797461,50.37729165,96.35519335,69.14106766,119.1204017,37.93652242,64.57089407,98.03782019,142.4607462,74.41099527,78.17109444,118.4654657,44.99593067
action_22.jpg3,action_22,3,#46424c,70,66,76,29.46854024,25.77563052,49.4645635,71.61828611,62.00261792,108.0438116,68.39185308,123.7506022,80.3980647,139.4956738,38.30559028,81.72812283,75.22762469,127.1604489,98.2599398,63.16279516,113.8471538,52.30493357
action_22.jpg4,action_22,4,#63595d,99,89,93,39.18599871,15.50466376,39.13583271,61.31921697,59.64290046,102.4603419,61.57606132,114.7831502,76.31400171,133.153211,35.78810385,75.53939153,81.06294034,130.4905469,89.60920369,65.42353433,113.0638975,47.08744801
action_22.jpg5,action_22,5,#333038,51,48,56,21.21100083,33.60501844,57.52641912,79.74515292,62.06382104,110.1589538,70.72541651,127.7124829,81.55859968,142.2232659,42.63246954,87.85431965,75.02517608,128.740661,101.8591773,64.85222054,117.3745759,53.8955616
action_22.jpg6,action_22,6,#653e3b,101,62,59,36.08676925,29.71131188,50.67657794,71.83927491,43.06639739,88.97173861,59.98612188,114.8170896,81.18028796,139.058973,51.82821035,91.53679792,81.82889076,132.5358979,83.07896152,62.08430447,111.3716767,34.11887755
action_22.jpg7,action_22,7,#866c57,134,108,87,50.60777784,18.20125976,34.66640802,55.14765673,51.62892168,89.53926635,45.85116582,97.41044378,68.05639927,121.9513296,43.29592479,76.32617763,96.3787209,143.8328468,70.97253255,75.64959102,119.6579541,33.4438078
action_22.jpg8,action_22,8,#dcc82d,220,200,45,108.7024152,78.18347786,73.61733354,76.24719839,85.9948312,92.75909938,32.87831701,30.34572923,59.52565288,78.69220804,89.85504144,96.40995131,163.1525721,206.6687285,33.36942673,138.12812,172.3900774,63.74333742
action_22.jpg9,action_22,9,#262224,38,34,36,13.94529118,39.92942373,64.02072345,86.30431072,61.04407847,110.4989819,70.53643702,128.7627645,80.82906887,142.6318501,47.18121224,93.34506641,78.36625369,133.2004918,102.7103279,68.86890964,122.4175259,53.64779756
action_22.jpg10,action_22,10,#ccb893,204,184,147,78.58179362,30.74921407,21.5815497,32.51370251,70.37497082,93.69336535,44.86225304,79.56881445,67.07295754,107.900585,50.59364447,62.92720425,116.0133392,156.9449705,61.76363191,93.56930679,127.9256816,49.59881543
action_23.jpg1,action_23,1,#0a0406,10,4,6,2.379455436,52.13201801,76.24093802,98.53141319,64.62451443,115.5160387,77.40804627,136.6084241,85.90164436,148.7986084,56.54830603,103.539108,79.85567837,136.0974255,110.2158212,73.32090298,128.1741472,59.96611941
action_23.jpg2,action_23,2,#baa98e,186,169,142,71.88186095,23.13362812,18.01315541,34.12573459,67.78308351,94.93371974,46.75717259,86.09354496,67.56944798,112.006529,44.95886753,62.07873182,109.0149007,150.989742,66.73284088,87.49616379,123.7875095,47.7589987
action_23.jpg3,action_23,3,#e1ccac,225,204,172,85.10354322,34.9067213,19.52158897,25.33528651,75.92808905,96.35092911,51.49274144,80.78319391,72.49318549,109.6964221,54.01673793,60.71635945,117.834315,156.4330249,64.55798709,95.22694921,126.5558552,56.14156397
action_23.jpg4,action_23,4,#21262b,33,38,43,15.43222577,38.93932451,62.97426543,85.23424225,65.40777454,114.4640245,72.12980627,130.0208249,80.49204267,142.1260921,43.79132345,90.25425434,77.5963222,132.2452659,105.4121653,69.63647484,122.9223052,57.30717645
action_23.jpg5,action_23,5,#657b81,101,123,129,50.89285095,9.501588205,28.97019479,50.66042396,74.30782138,113.4364715,62.95499121,111.8843686,71.89671421,125.2799706,22.5001266,58.92122414,88.07625467,134.3946801,93.54596272,75.07903216,118.7503592,58.74081174
action_23.jpg6,action_23,6,#a98351,169,131,81,66.41072289,33.73349758,39.23172397,54.26624049,51.16959164,79.81797743,32.68952685,79.52598604,63.5004032,111.4979399,56.05265686,80.60543865,113.7677898,159.1805685,52.0917233,89.84855834,129.5924418,28.1868194
action_23.jpg7,action_23,7,#784f28,120,79,40,49.42188369,36.18383619,51.70425078,70.49182713,37.88618235,78.48063458,40.24672795,94.77293849,68.44898443,123.5272063,57.65348208,92.40863305,103.3062292,152.6152841,62.97471844,80.79306863,126.3206909,17.57232841
action_23.jpg8,action_23,8,#404b4f,64,75,79,31.50486028,23.08178818,46.90415205,69.10869358,66.58796864,111.8521721,64.70907871,119.8470064,73.83793191,132.810274,31.04378859,75.53942794,81.37120042,132.8149974,97.6061576,70.36533844,120.1276791,54.23906544
action_23.jpg9,action_23,9,#dddddc,221,221,220,88.09141083,34.50881049,10.39854304,11.92152362,87.46737722,110.0428698,68.06022859,96.81984981,82.75576108,119.3130023,49.88802442,50.17600938,110.2979201,145.4354644,83.13462626,90.88715873,119.2318443,70.08124037
action_23.jpg10,action_23,10,#4a1e0d,74,30,13,33.4317312,45.94779213,66.57746499,87.25387935,34.29016942,84.26848513,59.4782962,116.1307371,82.25456632,141.5436515,64.34622068,105.8669626,89.89753911,142.408272,81.94514432,70.42386618,121.0385471,29.29786472
action_24.jpg1,action_24,1,#5f615e,95,97,94,40.93038021,12.86230457,36.87834152,59.15325355,63.42598429,105.4573332,57.49302575,110.5836298,70.04643955,126.7461653,30.08521199,70.31332404,86.86426343,136.0728245,88.380077,72.12600084,119.0979606,48.49516065
action_24.jpg2,action_24,2,#424441,66,68,65,28.65470697,25.10135209,49.17602674,71.45711876,61.63204205,107.6058179,60.95177339,117.2353015,71.9151497,131.6786774,35.14358009,79.53898378,83.84967907,135.9792495,93.75907753,71.40082285,121.8329295,49.16141564
action_24.jpg3,action_24,3,#070706,7,7,6,1.941674959,51.68718444,75.80608215,98.10143768,65.57309823,116.3524648,76.3533697,135.5874704,84.11594696,147.0624241,55.23801116,102.3162349,81.41499822,137.6014543,109.9398044,75.0069276,129.7611208,60.16934104
action_24.jpg4,action_24,4,#b5b8b3,181,184,179,74.47668418,21.03953176,4.405228618,25.74888896,78.61506163,106.8366032,60.00131916,97.0659279,74.46866427,117.6082988,38.98219095,51.67291819,103.417823,143.0679868,81.04159967,84.82949482,119.2054522,60.66262172
action_24.jpg5,action_24,5,#959995,149,153,149,62.85443612,9.606705551,15.15757072,37.3051086,72.41954995,105.693996,57.17165643,100.905006,71.10866814,119.7040118,31.96423335,56.15005763,96.6927828,139.777653,82.55717913,79.23971995,118.295564,54.90554797
action_24.jpg6,action_24,6,#292927,41,41,39,16.58068778,37.08901021,61.19809815,83.48946482,61.52575403,110.3647232,66.85812154,124.9964389,76.59912515,138.2768739,43.67741674,89.82953075,81.6832177,136.0665325,100.1771872,71.646821,124.5933357,52.31696564
action_24.jpg7,action_24,7,#740c18,116,12,24,54.37271426,57.23648782,72.76015379,90.52250086,15.52435554,64.50081287,70.68805073,120.6568104,100.6787434,155.8603463,82.22779358,119.23233,89.0201511,136.5933058,77.73388786,62.4264716,107.3242438,27.57184215
action_24.jpg8,action_24,8,#7a7e7b,122,126,123,52.43960465,2.659494455,25.42956997,47.67326884,67.82883873,105.4736658,56.61844233,105.3565627,69.84828407,122.7029455,28.70937849,62.0221475,91.34962798,137.4263128,85.12152007,75.15820969,118.1797187,51.25674931
action_24.jpg9,action_24,9,#181614,24,22,20,7.584052034,46.22238664,70.33118473,92.62189537,62.59885843,112.871409,72.03703526,131.0080308,81.00763549,143.5918599,51.30128135,98.06277657,81.48968349,137.1178981,105.3162497,73.27535961,127.5021444,55.92626231
action_24.jpg10,action_24,10,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
action_25.jpg1,action_25,1,#444961,68,73,97,35.00633462,26.88935796,48.69389169,70.20956647,68.90157981,113.8045656,76.20707138,130.0019158,86.69459421,144.6214144,37.55370914,79.28955131,68.68409024,119.5925671,105.1459779,58.94921296,108.6548255,60.30280566
action_25.jpg2,action_25,2,#999bb2,153,155,178,65.76828678,16.83736544,18.39406067,37.73444611,77.32362342,110.5095989,72.01998155,114.4251346,85.39234249,133.3004299,36.85461517,58.5434997,85.47459459,125.8751246,93.84789521,69.364182,106.1173039,63.70651564
action_25.jpg3,action_25,3,#2e2a35,46,42,53,19.53793409,36.54699202,60.32627923,82.48333823,62.69783712,111.2689585,73.75693055,130.9228692,84.47003239,145.3734094,45.15868686,90.48898745,72.58749514,126.785131,104.4928981,63.29403653,116.3790773,55.77551226
action_25.jpg4,action_25,4,#1c1417,28,20,23,8.691241486,46.51512818,70.55306025,92.81095834,60.86662494,111.3086516,74.64156467,133.378251,85.07759962,147.4288591,53.50240612,99.9533417,77.33906928,133.0118601,106.1416643,68.84933078,123.2800091,55.76247735
action_25.jpg5,action_25,5,#653228,101,50,40,38.75029797,38.04196319,57.41839914,77.72735305,33.84419406,81.33435078,58.39355763,113.174314,82.87065472,140.4970346,60.35271594,99.56344804,86.55827025,137.2336345,78.40259751,64.90173338,113.7532793,26.71500975
action_25.jpg6,action_25,6,#9e1019,158,16,25,72.89678112,67.88864466,78.52164568,92.94926872,10.19520413,45.42991151,72.6465084,115.1059016,107.5295691,157.7771697,95.14061342,127.5057602,102.6405839,145.71496,67.16370294,72.41337102,109.4838043,28.46870884
action_25.jpg7,action_25,7,#536aa2,83,106,162,56.4754034,34.72788847,46.77033217,64.2614802,84.11025197,123.9454204,92.09488866,140.5455335,101.7486085,155.0465024,43.82952151,74.38591959,60.51531334,104.5849022,116.8787364,53.90104353,96.18313782,76.68836818
action_25.jpg8,action_25,8,#f9faf4,249,250,244,98.09867551,44.57186685,20.57768847,3.644797203,94.59206541,113.1338724,71.93378159,93.92882283,86.26193769,117.3372751,57.96715547,50.14767851,119.0681439,151.8203008,83.55487276,99.18011957,124.0499341,76.84920519
action_25.jpg9,action_25,9,#8c6c61,140,108,97,50.91676184,16.42693056,33.14432997,53.84642675,51.24233763,89.14193234,51.65766117,101.9472314,73.8249823,127.267869,44.39676352,77.11817654,91.25259565,138.0040038,74.01901779,70.01660524,113.6255817,35.42649828
action_25.jpg10,action_25,10,#dcdcdc,220,220,220,87.76087461,34.17587437,10.0564743,12.23912576,87.34543131,110.106182,68.32499269,97.3656707,82.99512353,119.7811562,49.64366258,50.22829457,109.7072342,144.8469264,83.49387837,90.3609123,118.7561554,70.06091005
action_26.jpg1,action_26,1,#f3df62,243,223,98,108.3275325,71.71158698,63.6347492,63.82574844,87.46553781,94.80666689,37.21402865,36.12139573,62.01686857,81.08329588,83.94871348,86.37644425,157.6586893,199.1258689,38.31348106,132.7931346,164.8822907,64.90675976
action_26.jpg2,action_26,2,#471f15,71,31,21,29.56853874,43.44665648,64.94525446,86.06280894,38.25975107,88.23400906,61.99453886,119.0049474,82.99367663,142.8443361,61.20040236,103.5167776,85.63863316,138.5646229,85.79211686,67.33656674,118.7755316,33.418781
action_26.jpg3,action_26,3,#eb3a19,235,58,25,102.0292591,87.38000428,90.8870248,99.3640735,37.84961045,17.34687968,78.47107659,104.4281924,117.6686905,157.7610442,115.4027905,139.8496412,130.0308705,167.4672272,51.69901141,97.25275405,123.2914554,45.18871148
action_26.jpg4,action_26,4,#ed9321,237,147,33,99.98924785,74.18206876,73.17025597,79.06277691,56.74454835,56.02007418,44.07037974,61.72651517,83.07389921,115.0822285,96.22566718,112.8037878,145.2304017,186.9548749,13.05305891,115.9334437,147.5531379,41.12990686
action_26.jpg5,action_26,5,#594848,89,72,72,33.22220163,22.61950189,46.03608875,68.11964614,54.43171262,99.5415716,60.82512013,115.9741662,76.7446912,135.1581756,40.97502105,82.45006077,80.89031143,131.9440783,88.92583805,64.95083117,114.4935409,43.13948233
action_26.jpg6,action_26,6,#140e14,20,14,20,6.272813331,49.13000992,73.18948325,95.45659318,63.78009417,114.4134327,77.42971937,136.3001704,86.66416727,149.233583,54.59665184,101.3361827,76.72204692,132.720954,109.4931497,69.78677169,124.4820308,59.11142191
action_26.jpg7,action_26,7,#902816,144,40,22,64.760177,59.46617077,71.51468521,87.2238373,9.383128181,52.84506258,62.35871365,108.1229888,96.37191326,147.8431649,85.55688355,118.8587014,102.625848,148.2712428,63.04546855,74.20214082,114.8061553,17.65553556
action_26.jpg8,action_26,8,#c1987e,193,152,126,69.79470242,25.91287299,25.59761185,40.92772024,57.4694084,84.36222909,46.72908674,87.69832834,72.98610229,118.7346351,52.3441028,73.04093696,105.7859906,148.0708437,61.32550976,81.75122044,118.2613469,38.6194735
action_26.jpg9,action_26,9,#dedddc,222,221,220,88.16767423,34.58616095,10.47994456,11.85128308,87.28385823,109.7474109,68.06640489,96.77244236,82.93435353,119.4752787,50.16514122,50.52992407,110.2739972,145.3688364,82.9362136,90.76441763,119.0314463,69.93892156
action_26.jpg10,action_26,10,#a6683d,166,104,61,63.93038491,40.12002293,48.66841912,64.07085768,36.88520048,68.08065778,40.43780378,87.42370322,74.1053205,123.4440956,65.36738912,93.57672718,108.9501322,154.6730038,51.36951297,82.88634685,123.1396585,15.31323251
action_27.jpg1,action_27,1,#070706,7,7,6,1.941674959,51.68718444,75.80608215,98.10143768,65.57309823,116.3524648,76.3533697,135.5874704,84.11594696,147.0624241,55.23801116,102.3162349,81.41499822,137.6014543,109.9398044,75.0069276,129.7611208,60.16934104
action_27.jpg2,action_27,2,#dedede,222,222,222,88.46967069,34.88467045,10.76527038,11.53032968,87.85182284,110.3304995,68.70002431,97.30000983,83.35211513,119.7834407,50.20954594,50.1859428,110.1916116,145.1197623,83.60574619,90.81729193,118.9218898,70.57146144
action_27.jpg3,action_27,3,#664b3e,102,75,62,37.71841031,24.63372788,45.97566312,67.39143777,47.26484084,91.45910349,52.7721624,108.0170156,72.82600276,130.5117157,45.70116656,84.99147114,88.43163239,138.8543768,79.41038012,69.55364224,117.8281592,33.54225698
action_27.jpg4,action_27,4,#452d25,69,45,37,25.22466832,35.28080577,58.24758773,80.08279014,47.79051881,96.31007821,60.65304107,118.1779968,77.7392514,138.1113357,50.63654028,93.93821867,83.71622079,136.8779013,88.87275298,67.88816978,119.6248775,39.04373726
action_27.jpg5,action_27,5,#ac0910,172,9,16,81.557557,75.27183172,84.23934781,97.2284901,15.97101342,36.15819388,74.53708189,112.9824587,111.0716266,158.8590848,102.6580647,133.3727279,111.362861,152.958538,63.0194182,80.40631082,114.3448099,32.43044518
action_27.jpg6,action_27,6,#c78e5f,199,142,95,73.69552971,38.55332628,39.8114677,52.06673281,49.80402676,72.92926481,39.08310602,79.21278871,72.03765394,116.3875204,63.49054102,84.64502353,114.80941,157.8628135,47.47740555,88.66517211,125.009408,29.03212058
