word,freq_grltrain,prop_grltrain,freq_orwell,prop_orwell,freq_crime,prop_crime,freq_lolita,prop_lolita,freq_catcher,prop_catcher,freq_gatsby,prop_gatsby,freq_feynman,prop_feynman,freq_giver,prop_giver,freq_artwar,prop_artwar,freq_vegas,prop_vegas,freq_friends,prop_friends,freq_hitchhike,prop_hitchhike,ncontain,idf,tfidfgrltrain,tfidforwell,tfidfcrime,tfidflolita,tfidfcatcher,tfidfgatsby,tfidffeynman,tfidfgiver,tfidfartwar,tfidfvegas,tfidffriends,tfidfhitchhike
busines,17.0,7.48318484347e-05,10.0,6.68636916781e-05,8.0,8.63567180129e-05,0.0,0.0,9.0,5.68702410666e-05,71.0,0.000387768365747,0.0,0.0,0.0,0.0,106.0,0.00634350688211,0.0,0.0,190.0,0.00310746937507,7.0,8.08724987291e-05,8,0.276100738865,2.06611286435e-05,1.84611146756e-05,2.38431536494e-05,0.0,1.57019155779e-05,0.000107063132291,0.0,0.0,0.00175144693715,0.0,0.000857974590459,2.2328956653e-05
mankind,0.0,0.0,25.0,0.000167159229195,33.0,0.000356221461803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,0.0,0.000138458360067,0.000295059026411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcmillan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.000127085355146,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157897622046
confuse,82.0,0.000360953621861,17.0,0.000113668275853,24.0,0.000259070154039,21.0,0.000178228913822,115.0,0.000726675302518,38.0,0.000207537998569,0.0,0.0,47.0,0.000301177797429,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.000219511067979,8,0.276100738865,9.96595616921e-05,3.13838949485e-05,7.15294609481e-05,4.92091347934e-05,0.00020063558794,5.73013947476e-05,0.0,8.31554124e-05,0.0,0.0,0.0,6.06071680582e-05
succeede,9.0,3.9616860936e-05,7.0,4.68045841747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,3.28147337279e-05,3.87683408188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bitch,29.0,0.000127654329683,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,18.0,9.83074730064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.621226662447,7.93022731757e-05,0.0,0.0,0.0,4.31802678394e-05,6.10712233494e-05,0.0,0.0,0.0,0.0,0.0,0.0
hedonism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.82306839469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,4.74998403828e-05,0.0,0.0,0.0,0.0,0.0,0.0
drinker,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,7.65677120317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quality,32.0,0.000140859949995,14.0,9.36091683494e-05,11.0,0.000118740487268,26.0,0.000220664369494,21.0,0.000132697229155,71.0,0.000387768365747,0.0,0.0,26.0,0.000166608994322,0.0,0.0,0.0,0.0,13.0,0.000212616325663,14.0,0.000161744997458,9,0.248490664979,3.50023826431e-05,2.32610044913e-05,2.95059026411e-05,5.48330359127e-05,3.29740227137e-05,9.63568190623e-05,0.0,4.14007797906e-05,0.0,0.0,5.28331721493e-05,4.01921219754e-05
privacy,0.0,0.0,78.0,0.00052153679509,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.46152627813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,0.0,0.000431990083409,0.0,0.0,0.0,4.52379432218e-05,0.0,0.0,0.0,0.0,0.0,0.0
data,0.0,0.0,13.0,8.69227991816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.000107997520852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
durable,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.33580024782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.000115992960585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mal,23.0,0.000101243089059,8.0,5.34909533425e-05,12.0,0.000129535077019,0.0,0.0,10.0,6.31891567407e-05,9.0,4.91537365032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.414151108298,4.19299375412e-05,2.21533376107e-05,5.36470957111e-05,0.0,2.61698592966e-05,2.03570744498e-05,0.0,0.0,0.0,0.0,0.0,0.0
attach,9.0,3.9616860936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.46152627813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,3.28147337279e-05,0.0,0.0,0.0,0.0,4.52379432218e-05,0.0,0.0,0.0,0.0,0.0,0.0
attack,10.0,4.40187343733e-05,17.0,0.000113668275853,10.0,0.000107945897516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.00155595451825,0.0,0.0,0.0,0.0,8.0,9.24257128333e-05,5,0.414151108298,1.82304076266e-05,4.70758424228e-05,4.47059130925e-05,0.0,0.0,0.0,0.0,0.0,0.000644400288196,0.0,0.0,3.82782114051e-05
rebelle,0.0,0.0,19.0,0.000127041014188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.000157842530476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
final,294.0,0.00129415079058,191.0,0.00127709651105,138.0,0.00148965338572,137.0,0.00116273148541,165.0,0.00104262108622,229.0,0.00125068951769,10.0,0.000564812199944,189.0,0.00121111922796,9.0,0.000538599640934,17.0,0.000875837197321,41.0,0.000670559180936,113.0,0.00130551319377,12,0.191146665368,0.000247372608102,0.000244112739441,0.000284742277236,0.000222252246155,0.000199293543874,0.000239065130718,0.000107961968579,0.000231501401788,0.000102951525333,0.000167413359673,0.000128175151368,0.000249544493584
prone,18.0,7.9233721872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,9.84442011836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glimmer,0.0,0.0,7.0,4.68045841747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,5.81525112281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punish,0.0,0.0,24.0,0.000160472860028,459.0,0.00495471669599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.61205736476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.621226662447,0.0,9.96900192482e-05,0.00307800211642,0.0,0.0,0.0,0.0,5.97126631596e-05,0.0,0.0,0.0,0.0
quando,27.0,0.000118850582808,24.0,0.000160472860028,14.0,0.000151124256523,12.0,0.000101845093613,15.0,9.47837351111e-05,23.0,0.000125615104397,0.0,0.0,8.0,5.12643059454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.310613331224,3.69165754439e-05,4.98450096241e-05,4.69412087472e-05,3.16344437958e-05,2.94410917087e-05,3.90177260288e-05,0.0,1.59233768426e-05,0.0,0.0,0.0,0.0
aimless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,7.85095778897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manipulation,17.0,7.48318484347e-05,42.0,0.000280827505048,0.0,0.0,22.0,0.000186716004956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.000359812243429,0.0,0.0,4,0.496981329958,3.71900315583e-05,0.000139566026948,0.0,9.27943684676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000178819967275,0.0
liste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,9.0,4.91537365032e-05,0.0,0.0,7.0,4.48562677022e-05,0.0,0.0,0.0,0.0,11.0,0.000179906121715,0.0,0.0,4,0.496981329958,0.0,0.0,0.0,0.0,3.45442142715e-05,2.44284893397e-05,0.0,2.22927275796e-05,0.0,0.0,8.94099836373e-05,0.0
overwhelming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,5.42855318661e-05,0.0,0.0,0.0,0.0,0.0,0.0
lista,9.0,3.9616860936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,4.92221005918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kitap,20.0,8.80374687467e-05,14.0,9.36091683494e-05,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.621226662447,5.46912228798e-05,5.81525112281e-05,0.0,0.0,3.53293100504e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waist,0.0,0.0,8.0,5.34909533425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,6.64600128322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marmeladov,0.0,0.0,0.0,0.0,44.0,0.000474961949071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.000590118052822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photograph,0.0,0.0,7.0,4.68045841747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,5.81525112281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bei,11.0,4.84206078107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,6.01603451678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben,29.0,0.000127654329683,9.0,6.01773225103e-05,10.0,0.000107945897516,0.0,0.0,0.0,0.0,12.0,6.55383153376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.496981329958,6.34418185406e-05,2.99070057745e-05,5.36470957111e-05,0.0,0.0,3.25713191197e-05,0.0,0.0,0.0,0.0,0.0,0.0
bel,10.0,4.40187343733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,5.46912228798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bem,37.0,0.000162869317181,0.0,0.0,10.0,0.000107945897516,12.0,0.000101845093613,7.0,4.42324097185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.496981329958,8.09430098621e-05,0.0,5.36470957111e-05,5.06151100733e-05,2.19826818091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aspiration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.000114692051841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.000142499521149,0.0,0.0,0.0,0.0,0.0,0.0
conscious,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.94096379407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.000114485713818,0.0,0.0,2,0.828302216596,0.0,0.0,0.0,4.92091347934e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.48287705244e-05,0.0
beg,8.0,3.52149874987e-05,0.0,0.0,0.0,0.0,12.0,0.000101845093613,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.40803824317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.621226662447,2.18764891519e-05,0.0,0.0,6.32688875916e-05,0.0,0.0,0.0,3.98084421064e-05,0.0,0.0,0.0,0.0
transgression,0.0,0.0,0.0,0.0,11.0,0.000118740487268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.000147529513205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6th,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.000205057223782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000254774029481,0.0,0.0,0.0,0.0
ber,12.0,5.2822481248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.91537365032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,4.37529783038e-05,0.0,0.0,0.0,0.0,4.07141488996e-05,0.0,0.0,0.0,0.0,0.0,0.0
dumb,9.0,3.9616860936e-05,0.0,0.0,0.0,0.0,7.0,5.94096379407e-05,19.0,0.000120059397807,13.0,7.09998416157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.24257128333e-05,5,0.414151108298,1.64073668639e-05,0.0,0.0,2.46045673967e-05,4.97227326635e-05,2.94046630941e-05,0.0,0.0,0.0,0.0,0.0,3.82782114051e-05
bet,12.0,5.2822481248e-05,7.0,4.68045841747e-05,7.0,7.55621282613e-05,8.0,6.78967290751e-05,15.0,9.47837351111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.414151108298,2.18764891519e-05,1.93841704094e-05,3.12941391648e-05,2.81195055963e-05,3.92547889449e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exhibit,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.000144280549285,7.0,4.42324097185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,0.0,0.0,0.0,0.000119507898784,3.66378030152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.91537365032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,6.10712233494e-05,0.0,0.0,0.0,0.0,0.0,0.0
torment,0.0,0.0,0.0,0.0,14.0,0.000151124256523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.000187764834989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portrait,11.0,4.84206078107e-05,10.0,6.68636916781e-05,13.0,0.000140329666771,23.0,0.000195203096091,12.0,7.58269880888e-05,29.0,0.000158384262066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.354986664255,1.71886700479e-05,2.37357188686e-05,4.98151603031e-05,6.92944959336e-05,2.69175695622e-05,5.62243008613e-05,0.0,0.0,0.0,0.0,0.0,0.0
need,53.0,0.000233299292179,74.0,0.000494791318418,29.0,0.000313043102797,38.0,0.000322509463107,70.0,0.000442324097185,34.0,0.000185691893457,0.0,0.0,63.0,0.00040370640932,10.0,0.000598444045482,0.0,0.0,52.0,0.000850465302651,20.0,0.000231064282083,10,0.225900604526,5.27024511387e-05,0.000111773657945,7.07166261646e-05,7.28550826812e-05,9.99212809506e-05,4.19479109874e-05,0.0,9.11975219164e-05,0.000135188871649,0.0,0.000192120625997,5.2197561007e-05
sacre,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.94096379407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,7.38137021902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
border,0.0,0.0,8.0,5.34909533425e-05,0.0,0.0,11.0,9.33580024782e-05,0.0,0.0,11.0,6.00767890595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.621226662447,0.0,3.32300064161e-05,0.0,5.79964802923e-05,0.0,3.73213031579e-05,0.0,0.0,0.0,0.0,0.0,0.0
iba,9.0,3.9616860936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,4.92221005918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
screw,11.0,4.84206078107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,6.01603451678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
microphone,0.0,0.0,17.0,0.000113668275853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.000141227527268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
able,180.0,0.00079233721872,123.0,0.000822423407641,86.0,0.000928334718639,122.0,0.00103542511839,179.0,0.00113108590566,157.0,0.000857459625667,13.0,0.000734255859927,215.0,0.00137772822228,16.0,0.000957510472771,14.0,0.000721277691911,39.0,0.000637848976988,66.0,0.000762512130875,12,0.191146665368,0.000151452617206,0.000157203491891,0.000177448085813,0.00019791805862,0.000216203299112,0.000163900548134,0.000140350559152,0.000263348155473,0.000183024933925,0.000137869825613,0.00012192270496,0.00014575165112
useles,0.0,0.0,9.0,6.01773225103e-05,7.0,7.55621282613e-05,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.621226662447,0.0,3.73837572181e-05,4.69412087472e-05,0.0,3.14038311559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arm,0.0,0.0,10.0,6.68636916781e-05,10.0,0.000107945897516,60.0,0.000509225468063,9.0,5.68702410666e-05,83.0,0.000453306681085,0.0,0.0,8.0,5.12643059454e-05,14.0,0.000837821663674,0.0,0.0,0.0,0.0,28.0,0.000323489994917,8,0.276100738865,0.0,1.84611146756e-05,2.98039420617e-05,0.000140597527981,1.57019155779e-05,0.00012515830958,0.0,1.41541127489e-05,0.000231323180378,0.0,0.0,8.9315826612e-05
repercussion,0.0,0.0,0.0,0.0,8.0,8.63567180129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.000107294191422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instance,16.0,7.04299749974e-05,38.0,0.000254082028377,12.0,0.000129535077019,15.0,0.000127306367016,34.0,0.000214843132918,33.0,0.000180230367178,0.0,0.0,22.0,0.00014097684135,0.0,0.0,0.0,0.0,10.0,0.000163551019741,29.0,0.000335043209021,9,0.248490664979,1.75011913215e-05,6.31370121906e-05,3.21882574266e-05,3.16344437958e-05,5.3386512965e-05,4.47855637895e-05,0.0,3.50314290536e-05,0.0,0.0,4.06409016533e-05,8.32551098062e-05
tactic,0.0,0.0,12.0,8.02364300138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.00526630760024,0.0,0.0,18.0,0.000294391835533,0.0,0.0,3,0.621226662447,0.0,4.98450096241e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00327157069392,0.0,0.00018288405744,0.0
fuele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.00139103554869,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172829674251,0.0,0.0
demise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.73844204501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.000108571063732,0.0,0.0,0.0,0.0,0.0,0.0
learnt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.000147195917767,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018288405744,0.0
awe,11.0,4.84206078107e-05,17.0,0.000113668275853,10.0,0.000107945897516,20.0,0.000169741822688,0.0,0.0,29.0,0.000158384262066,0.0,0.0,17.0,0.000108936650134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.354986664255,1.71886700479e-05,4.03507220767e-05,3.83193540793e-05,6.02560834205e-05,0.0,5.62243008613e-05,0.0,3.86710580462e-05,0.0,0.0,0.0,0.0
tainte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.82306839469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,4.74998403828e-05,0.0,0.0,0.0,0.0,0.0,0.0
gallery,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,7.65677120317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
undeniable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,5.42855318661e-05,0.0,0.0,0.0,0.0,0.0,0.0
upset,16.0,7.04299749974e-05,9.0,6.01773225103e-05,0.0,0.0,10.0,8.48709113438e-05,25.0,0.000157972891852,17.0,9.28459467283e-05,0.0,0.0,18.0,0.000115344688377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.354986664255,2.50017018879e-05,2.13621469818e-05,0.0,3.01280417103e-05,5.60782699212e-05,3.29590729187e-05,0.0,4.09458261666e-05,0.0,0.0,0.0,0.0
inde,0.0,0.0,8.0,5.34909533425e-05,7.0,7.55621282613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,0.0,4.43066752214e-05,6.25882783296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gesture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.000103768999285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.000128928138182,0.0,0.0,0.0,0.0,0.0,0.0
impression,19.0,8.36355953094e-05,26.0,0.000173845598363,18.0,0.000194302615529,23.0,0.000195203096091,35.0,0.000221162048592,52.0,0.000283999366463,0.0,0.0,18.0,0.000115344688377,0.0,0.0,0.0,0.0,23.0,0.000376167345403,0.0,0.0,8,0.276100738865,2.30918496604e-05,4.79988981566e-05,5.36470957111e-05,5.38957190595e-05,6.10630050253e-05,7.84124349177e-05,0.0,3.18467536851e-05,0.0,0.0,0.000103860082003,0.0
unsettle,7.0,3.08131140613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,3.82838560159e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
midwesterner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,5.42855318661e-05,0.0,0.0,0.0,0.0,0.0,0.0
violation,0.0,0.0,7.0,4.68045841747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,5.81525112281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
