word,freq_grltrain,prop_grltrain,freq_orwell,prop_orwell,freq_crime,prop_crime,freq_lolita,prop_lolita,freq_catcher,prop_catcher,freq_gatsby,prop_gatsby,freq_feynman,prop_feynman,freq_giver,prop_giver,freq_artwar,prop_artwar,freq_vegas,prop_vegas,freq_friends,prop_friends,freq_hitchhike,prop_hitchhike
pelo,15.0,6.602810156e-05,18.0,0.000120354645021,17.0,0.000183508025777,16.0,0.00013579345815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recomiendo,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation,15.0,6.602810156e-05,30.0,0.000200591075034,37.0,0.00039939982081,19.0,0.000161254731553,75.0,0.000473918675555,34.0,0.000185691893457,10.0,0.000564812199944,27.0,0.000173017032566,0.0,0.0,7.0,0.000360638845956,47.0,0.000768689792781,12.0,0.00013863856925
psychology,15.0,6.602810156e-05,14.0,9.36091683494e-05,109.0,0.00117661028293,21.0,0.000178228913822,0.0,0.0,0.0,0.0,7.0,0.00039536853996,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.000866820404625,0.0,0.0
refer,15.0,6.602810156e-05,14.0,9.36091683494e-05,10.0,0.000107945897516,17.0,0.000144280549285,13.0,8.21459037629e-05,15.0,8.1922894172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.000343457141455,0.0,0.0
layere,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,15.0,0.000127306367016,0.0,0.0,9.0,4.91537365032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dentro,15.0,6.602810156e-05,13.0,8.69227991816e-05,9.0,9.71513077645e-05,8.0,6.78967290751e-05,7.0,4.42324097185e-05,9.0,4.91537365032e-05,0.0,0.0,7.0,4.48562677022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demasiado,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mad,15.0,6.602810156e-05,29.0,0.000193904705867,29.0,0.000313043102797,38.0,0.000322509463107,33.0,0.000208524217244,36.0,0.000196614946013,0.0,0.0,14.0,8.97125354044e-05,0.0,0.0,14.0,0.000721277691911,0.0,0.0,16.0,0.000184851425667
society,15.0,6.602810156e-05,469.0,0.0031359071397,118.0,0.00127376159069,62.0,0.000526199650332,183.0,0.00115636156835,186.0,0.00101584388773,0.0,0.0,711.0,0.0045561151909,8.0,0.000478755236385,16.0,0.000824317362184,34.0,0.000556073467118,17.0,0.000196404639771
suffere,15.0,6.602810156e-05,0.0,0.0,12.0,0.000129535077019,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doch,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrap,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,7.0,5.94096379407e-05,0.0,0.0,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.000150191783354
immers,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intriga,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desperation,15.0,6.602810156e-05,0.0,0.0,7.0,7.55621282613e-05,10.0,8.48709113438e-05,8.0,5.05513253926e-05,12.0,6.55383153376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ese,15.0,6.602810156e-05,15.0,0.000100295537517,0.0,0.0,7.0,5.94096379407e-05,17.0,0.000107421566459,8.0,4.36922102251e-05,0.0,0.0,8.0,5.12643059454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dear,15.0,6.602810156e-05,17.0,0.000113668275853,14.0,0.000151124256523,30.0,0.000254612734032,31.0,0.000195886385896,14.0,7.64613678939e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.000231064282083
dengan,15.0,6.602810156e-05,12.0,8.02364300138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.000147195917767,0.0,0.0
journalist,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.00206079340546,0.0,0.0,0.0,0.0
kitab,15.0,6.602810156e-05,19.0,0.000127041014188,8.0,8.63567180129e-05,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ish,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinha,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stopp,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.21459037629e-05,7.0,3.82306839469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extent,15.0,6.602810156e-05,36.0,0.000240709290041,18.0,0.000194302615529,18.0,0.000152767640419,25.0,0.000157972891852,26.0,0.000141999683231,0.0,0.0,11.0,7.04884206749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lettura,15.0,6.602810156e-05,14.0,9.36091683494e-05,12.0,0.000129535077019,8.0,6.78967290751e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.08724987291e-05
accept,15.0,6.602810156e-05,73.0,0.00048810494925,31.0,0.0003346322823,29.0,0.000246125642897,50.0,0.000315945783704,30.0,0.000163845788344,7.0,0.00039536853996,57.0,0.000365258179861,0.0,0.0,0.0,0.0,14.0,0.000228971427637,14.0,0.000161744997458
message,15.0,6.602810156e-05,102.0,0.000682009655117,31.0,0.0003346322823,22.0,0.000186716004956,86.0,0.00054342674797,95.0,0.000518844996423,0.0,0.0,113.0,0.000724108321478,11.0,0.00065828845003,0.0,0.0,44.0,0.000719624486859,23.0,0.000265723924396
traditional,15.0,6.602810156e-05,9.0,6.01773225103e-05,0.0,0.0,7.0,5.94096379407e-05,0.0,0.0,8.0,4.36922102251e-05,0.0,0.0,8.0,5.12643059454e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.000103978926937
anywhere,15.0,6.602810156e-05,9.0,6.01773225103e-05,0.0,0.0,8.0,6.78967290751e-05,21.0,0.000132697229155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.000360638845956,8.0,0.000130840815792,12.0,0.00013863856925
criminal,15.0,6.602810156e-05,25.0,0.000167159229195,127.0,0.00137091289846,32.0,0.0002715869163,0.0,0.0,29.0,0.000158384262066,0.0,0.0,8.0,5.12643059454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
identity,15.0,6.602810156e-05,21.0,0.000140413752524,8.0,8.63567180129e-05,8.0,6.78967290751e-05,35.0,0.000221162048592,28.0,0.000152922735788,0.0,0.0,13.0,8.33044971612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alguma,15.0,6.602810156e-05,11.0,7.3550060846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oft,15.0,6.602810156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
destination,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reminder,14.0,6.16262281227e-05,15.0,0.000100295537517,0.0,0.0,0.0,0.0,12.0,7.58269880888e-05,9.0,4.91537365032e-05,0.0,0.0,13.0,8.33044971612e-05,0.0,0.0,0.0,0.0,59.0,0.00096495101647,0.0,0.0
college,14.0,6.16262281227e-05,29.0,0.000193904705867,46.0,0.000496551128574,28.0,0.000237638551763,77.0,0.000486556506903,67.0,0.000365922260635,12.0,0.000677774639932,17.0,0.000108936650134,0.0,0.0,12.0,0.000618238021638,45.0,0.000735979588833,10.0,0.000115532141042
hangover,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cros,14.0,6.16262281227e-05,0.0,0.0,15.0,0.000161918846274,20.0,0.000169741822688,8.0,5.05513253926e-05,9.0,4.91537365032e-05,0.0,0.0,7.0,4.48562677022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confession,14.0,6.16262281227e-05,0.0,0.0,34.0,0.000367016051555,29.0,0.000246125642897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mate,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,18.0,0.000115344688377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drove,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.000132697229155,16.0,8.73844204501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lesson,14.0,6.16262281227e-05,27.0,0.000180531967531,20.0,0.000215891795032,9.0,7.63838202095e-05,54.0,0.0003412214464,65.0,0.000354999208079,20.0,0.00112962439989,83.0,0.000531867174183,49.0,0.00293237582286,0.0,0.0,122.0,0.00199532244084,9.0,0.000103978926937
nasty,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,10.0,8.48709113438e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
closet,14.0,6.16262281227e-05,0.0,0.0,8.0,8.63567180129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psyche,14.0,6.16262281227e-05,11.0,7.3550060846e-05,65.0,0.000701648333855,26.0,0.000220664369494,13.0,8.21459037629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lifetime,14.0,6.16262281227e-05,15.0,0.000100295537517,12.0,0.000129535077019,11.0,9.33580024782e-05,17.0,0.000107421566459,21.0,0.000114692051841,9.0,0.000508330979949,9.0,5.76723441886e-05,0.0,0.0,0.0,0.0,11.0,0.000179906121715,9.0,0.000103978926937
weight,14.0,6.16262281227e-05,0.0,0.0,9.0,9.71513077645e-05,0.0,0.0,7.0,4.42324097185e-05,14.0,7.64613678939e-05,0.0,0.0,15.0,9.61205736476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blue,14.0,6.16262281227e-05,8.0,5.34909533425e-05,0.0,0.0,0.0,0.0,19.0,0.000120059397807,44.0,0.000240307156238,0.0,0.0,82.0,0.00052545913594,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.000207957853875
stelle,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vibe,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,14.0,6.16262281227e-05,0.0,0.0,7.0,7.55621282613e-05,0.0,0.0,7.0,4.42324097185e-05,14.0,7.64613678939e-05,0.0,0.0,7.0,4.48562677022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water,14.0,6.16262281227e-05,8.0,5.34909533425e-05,9.0,9.71513077645e-05,9.0,7.63838202095e-05,16.0,0.000101102650785,42.0,0.000229384103682,0.0,0.0,11.0,7.04884206749e-05,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.000265723924396
differ,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,7.0,5.94096379407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solution,14.0,6.16262281227e-05,10.0,6.68636916781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.000130840815792,7.0,8.08724987291e-05
sexual,14.0,6.16262281227e-05,28.0,0.000187218336699,0.0,0.0,191.0,0.00162103440667,41.0,0.000259075542637,7.0,3.82306839469e-05,0.0,0.0,29.0,0.000185833109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imagina,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
immerse,14.0,6.16262281227e-05,13.0,8.69227991816e-05,11.0,0.000118740487268,22.0,0.000186716004956,12.0,7.58269880888e-05,18.0,9.83074730064e-05,0.0,0.0,11.0,7.04884206749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testa,14.0,6.16262281227e-05,11.0,7.3550060846e-05,8.0,8.63567180129e-05,18.0,0.000152767640419,0.0,0.0,7.0,3.82306839469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soul,14.0,6.16262281227e-05,34.0,0.000227336551706,98.0,0.00105786979566,121.0,0.00102693802726,46.0,0.000290670121007,43.0,0.00023484562996,0.0,0.0,10.0,6.40803824317e-05,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.000231064282083
discussion,14.0,6.16262281227e-05,28.0,0.000187218336699,26.0,0.000280659333542,17.0,0.000144280549285,32.0,0.00020220530157,30.0,0.000163845788344,0.0,0.0,107.0,0.000685660092019,0.0,0.0,0.0,0.0,8.0,0.000130840815792,0.0,0.0
leyendo,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrive,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angle,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.000130840815792,0.0,0.0
pesar,14.0,6.16262281227e-05,8.0,5.34909533425e-05,8.0,8.63567180129e-05,0.0,0.0,0.0,0.0,7.0,3.82306839469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forgot,14.0,6.16262281227e-05,0.0,0.0,9.0,9.71513077645e-05,11.0,9.33580024782e-05,10.0,6.31891567407e-05,20.0,0.000109230525563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.24257128333e-05
estaba,14.0,6.16262281227e-05,8.0,5.34909533425e-05,10.0,0.000107945897516,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
record,14.0,6.16262281227e-05,89.0,0.000595086855935,0.0,0.0,18.0,0.000152767640419,34.0,0.000214843132918,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.00013863856925
centre,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.1922894172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flowe,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.00767890595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nut,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.000103978926937
frau,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ana,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esa,14.0,6.16262281227e-05,15.0,0.000100295537517,0.0,0.0,9.0,7.63838202095e-05,16.0,0.000101102650785,20.0,0.000109230525563,0.0,0.0,11.0,7.04884206749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shelf,14.0,6.16262281227e-05,10.0,6.68636916781e-05,8.0,8.63567180129e-05,19.0,0.000161254731553,19.0,0.000120059397807,19.0,0.000103768999285,0.0,0.0,27.0,0.000173017032566,0.0,0.0,0.0,0.0,16.0,0.000261681631585,18.0,0.000207957853875
corner,14.0,6.16262281227e-05,23.0,0.00015378649086,13.0,0.000140329666771,11.0,9.33580024782e-05,12.0,7.58269880888e-05,14.0,7.64613678939e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.000103978926937
une,14.0,6.16262281227e-05,13.0,8.69227991816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
possibilit,14.0,6.16262281227e-05,17.0,0.000113668275853,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.09998416157e-05,0.0,0.0,15.0,9.61205736476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fallen,14.0,6.16262281227e-05,7.0,4.68045841747e-05,0.0,0.0,11.0,9.33580024782e-05,7.0,4.42324097185e-05,19.0,0.000103768999285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skeleton,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sweet,14.0,6.16262281227e-05,0.0,0.0,9.0,9.71513077645e-05,18.0,0.000152767640419,29.0,0.000183248554548,31.0,0.000169307314622,0.0,0.0,21.0,0.000134568803107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
belong,14.0,6.16262281227e-05,9.0,6.01773225103e-05,0.0,0.0,7.0,5.94096379407e-05,37.0,0.000233799879941,31.0,0.000169307314622,0.0,0.0,16.0,0.000102528611891,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.000103978926937
pagina,14.0,6.16262281227e-05,7.0,4.68045841747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.83074730064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depiction,14.0,6.16262281227e-05,18.0,0.000120354645021,11.0,0.000118740487268,18.0,0.000152767640419,10.0,6.31891567407e-05,25.0,0.000136538156953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patio,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
link,14.0,6.16262281227e-05,15.0,0.000100295537517,8.0,8.63567180129e-05,10.0,8.48709113438e-05,0.0,0.0,9.0,4.91537365032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodnes,14.0,6.16262281227e-05,8.0,5.34909533425e-05,11.0,0.000118740487268,8.0,6.78967290751e-05,13.0,8.21459037629e-05,7.0,3.82306839469e-05,0.0,0.0,10.0,6.40803824317e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.08724987291e-05
detaile,14.0,6.16262281227e-05,19.0,0.000127041014188,25.0,0.00026986474379,22.0,0.000186716004956,0.0,0.0,22.0,0.000120153578119,0.0,0.0,27.0,0.000173017032566,9.0,0.000538599640934,0.0,0.0,7.0,0.000114485713818,11.0,0.000127085355146
unsettl,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,16.0,0.00013579345815,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.76723441886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir,14.0,6.16262281227e-05,14.0,9.36091683494e-05,7.0,7.55621282613e-05,0.0,0.0,0.0,0.0,7.0,3.82306839469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
challeng,14.0,6.16262281227e-05,8.0,5.34909533425e-05,17.0,0.000183508025777,36.0,0.000305535280838,7.0,4.42324097185e-05,0.0,0.0,0.0,0.0,12.0,7.68964589181e-05,0.0,0.0,0.0,0.0,7.0,0.000114485713818,0.0,0.0
ia,14.0,6.16262281227e-05,9.0,6.01773225103e-05,0.0,0.0,0.0,0.0,7.0,4.42324097185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guard,14.0,6.16262281227e-05,13.0,8.69227991816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
relation,14.0,6.16262281227e-05,12.0,8.02364300138e-05,12.0,0.000129535077019,10.0,8.48709113438e-05,14.0,8.8464819437e-05,15.0,8.1922894172e-05,0.0,0.0,8.0,5.12643059454e-05,7.0,0.000418910831837,0.0,0.0,102.0,0.00166822040135,0.0,0.0
occupant,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hlt,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
empty,14.0,6.16262281227e-05,20.0,0.000133727383356,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,59.0,0.00032223005041,0.0,0.0,11.0,7.04884206749e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.08724987291e-05
knowledge,14.0,6.16262281227e-05,51.0,0.000341004827559,23.0,0.000248275564287,15.0,0.000127306367016,21.0,0.000132697229155,21.0,0.000114692051841,20.0,0.00112962439989,132.0,0.000845861048099,36.0,0.00215439856373,0.0,0.0,42.0,0.000686914282911,17.0,0.000196404639771
wirklich,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gallery,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tad,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slump,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
split,14.0,6.16262281227e-05,11.0,7.3550060846e-05,11.0,0.000118740487268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drug,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,13.0,0.000110332184747,17.0,0.000107421566459,16.0,8.73844204501e-05,0.0,0.0,14.0,8.97125354044e-05,0.0,0.0,329.0,0.0169500257599,0.0,0.0,0.0,0.0
clich,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glance,14.0,6.16262281227e-05,0.0,0.0,10.0,0.000107945897516,8.0,6.78967290751e-05,9.0,5.68702410666e-05,18.0,9.83074730064e-05,0.0,0.0,9.0,5.76723441886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morgen,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email,14.0,6.16262281227e-05,8.0,5.34909533425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shattere,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backward,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quest,14.0,6.16262281227e-05,8.0,5.34909533425e-05,15.0,0.000161918846274,8.0,6.78967290751e-05,14.0,8.8464819437e-05,26.0,0.000141999683231,0.0,0.0,12.0,7.68964589181e-05,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.000150191783354
oder,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
