"author","channel","content_sentiment_polarity","content_subjectivity","id","n_tokens_content","n_tokens_title","num_hrefs","num_imgs","num_keywords","num_self_hrefs","num_videos","post_date","shares","timedelta","title_sentiment_polarity","title_subjectivity","type"
"Blathnaid Healy","Watercooler",0.100769230769231,0.410769230769231,"56c5944012d2cd1d1a00036f",117,8,97,0,7,8,1,"2016-02-18T09:51:50+00:00",1100,6,0.1,1,"new"
"Ryan Creamer","Watercooler",0.383636363636364,0.795454545454545,"56bb7d88b589e434f3000022",99,9,114,24,7,1,0,"2016-02-10T18:12:14+00:00",1300,14,0.7,0.6,"hot"
"Tim Chester","Entertainment",0.066064935064935,0.51874025974026,"56c7012cb05f9d1ebc000001",159,10,101,0,9,11,1,"2016-02-19T11:48:57+00:00",681,5,0.9,1,"rising"
"Cailey Rizzo","Lifestyle",0.121400951479076,0.459551993145743,"56bb2898b05f9d266e000194",1349,16,93,6,5,0,0,"2016-02-10T12:10:00+00:00",3300,14,0,0,"rising"
"Yohana Desta","Entertainment",0.118181818181818,0.40668449197861,"56c60debb589e46e3000093c",197,13,92,0,6,2,0,"2016-02-18T18:31:03+00:00",373,6,0.0681818181818182,0.289772727272727,"new"
"Ryan Creamer","Watercooler",-0.169047619047619,0.696031746031746,"56be9d9f12d2cd6bae0000af",85,12,88,9,4,1,0,"2016-02-12T22:33:43+00:00",839,11,-0.4,0.6,"rising"
"Tim Chester","Entertainment",0.116184573002755,0.486776859504132,"56c712fc97b2f8025400003f",319,13,92,1,8,1,0,"2016-02-19T13:04:56+00:00",537,5,-0.2,0.2625,"new"
"Sonam Joshi","Entertainment",0.0595238095238095,0.372619047619048,"56c31954b05f9d438f00041b",175,13,92,0,7,1,0,"2016-02-16T12:42:34+00:00",947,8,0.25,0.4,"new"
"David Yi","Lifestyle",0.0988971346114203,0.37334570191713,"56c271c0b05f9d2465000003",730,14,99,3,7,2,0,"2016-02-16T00:46:39+00:00",1600,8,0,0,"rising"
"Jessica Plautz","World",0.213161375661376,0.466402116402116,"56bb5994b05f9d266e0003a3",353,11,90,0,4,2,0,"2016-02-10T15:38:30+00:00",632,14,0,0,"rising"
"Stan Schroeder","Tech",0.111464876241946,0.435622650527109,"56c5f7dcb589e46e30000851",1683,9,130,0,5,23,1,"2016-02-18T16:56:15+00:00",5300,6,0.1,0.4,"hot"
"Rill Causey","Tech",-0.221212121212121,0.518181818181818,"56bcfc0297b2f84892000014",20,12,85,0,9,0,1,"2016-02-11T21:23:58+00:00",6500,13,-0.4,0.7,"hot"
"Saba Hamedy","Entertainment",0.20643115942029,0.456884057971014,"56cb3c33b589e40b4c0002d6",355,14,93,0,8,1,2,"2016-02-22T16:49:32+00:00",795,2,0,0,"rising"
"Brian Koerber","Watercooler",0.192105263157895,0.624853801169591,"56c8827c97b2f8229a000003",161,11,90,0,3,1,0,"2016-02-20T15:12:27+00:00",3500,4,0,0.75,"hot"
"Tricia Gilbride","Entertainment",0.0654761904761905,0.467261904761905,"56ccc28ab589e4787600024b",188,13,97,4,10,2,0,"2016-02-23T20:35:12+00:00",672,1,0.7,0.6,"rising"
"Armand Valdes","Entertainment",0.423,0.659,"56c07a90b05f9d6599000b45",47,10,85,0,10,0,1,"2016-02-14T13:00:57+00:00",1400,10,0,0,"rising"
"Aubre Andrus","Business",0.167575757575758,0.49530303030303,"56c7076c97b2f8025400000f",163,11,109,7,10,2,0,"2016-02-19T12:15:39+00:00",2000,5,0,0,"rising"
"Brian Koerber","Watercooler",0.115135732323232,0.488573232323232,"56bd1324b589e44a2d0000ab",273,14,99,0,4,5,0,"2016-02-11T23:02:04+00:00",996,12,0,0,"rising"
"Emily Blake","Entertainment",0.197451374916164,0.576984126984127,"56b90cbc97b2f8258c000186",767,14,101,10,9,4,0,"2016-02-08T20:00:07+00:00",538,16,0.166666666666667,0.708333333333333,"new"
"Kelly Diamond","Watercooler",0.261126373626374,0.545879120879121,"56c20b5097b2f8124b0014b4",140,8,104,4,6,14,10,"2016-02-15T17:30:55+00:00",803,9,0.2,0.3,"rising"
"Aliza Weinberger","Entertainment",0.157770262145262,0.503735970819304,"56c39fc3b589e43e6c000004",861,11,105,3,6,2,0,"2016-02-16T22:16:13+00:00",597,7,0.7,0.8,"rising"
"Alex Arbuckle","Entertainment",0.160123966942149,0.422761707988981,"56bcb0aab05f9d1982000656",118,10,21,35,10,12,0,"2016-02-11T16:02:10+00:00",6164,13,0,0,"rising"
"Laura Vitto","Entertainment",0.107091836734694,0.512738095238095,"56bd08d2b05f9d460f0001c6",236,11,103,0,9,1,0,"2016-02-11T22:18:36+00:00",817,12,0,0,"new"
"Kelly Diamond","Watercooler",0.344041895604396,0.517032967032967,"56c6a6b4b589e41dcf00006a",257,12,108,1,10,3,0,"2016-02-19T05:22:38+00:00",723,5,0,0,"rising"
"Blathnaid Healy","World",0.166666666666667,0.385119047619048,"56c76c8497b2f86ca0000110",331,12,91,0,6,2,0,"2016-02-19T19:26:34+00:00",673,5,0,0,"new"
"Megan Ranney","World",0.219685577580314,0.439428115743905,"56c3adec12d2cd28b9000074",202,15,97,0,8,1,0,"2016-02-16T23:16:48+00:00",1400,7,0.136363636363636,0.454545454545455,"rising"
"Seth Fiegerman","Business",0.0857426303854875,0.537578735197783,"56c7264f97b2f8025400015e",751,10,111,1,4,8,0,"2016-02-19T14:26:48+00:00",2400,5,0.2,0.2,"hot"
"Keith Hopkin","Watercooler",0.56,0.57,"56be2eb9b589e445540005c9",33,11,86,0,9,0,1,"2016-02-12T19:12:24+00:00",784,12,0,1,"new"
"Samantha Reichman","Lifestyle",0.261111111111111,0.494444444444444,"56b8cab397b2f85fd60018fa",19,13,86,0,10,0,1,"2016-02-08T17:04:50+00:00",822,16,1,0.3,"new"
"Karissa Bell","Tech",0.21925505050505,0.412373737373737,"56ca0b8397b2f8799500064d",339,13,96,0,9,2,1,"2016-02-21T19:09:28+00:00",2100,3,0,0,"hot"
"Tricia Gilbride","Watercooler",0.00977272727272728,0.631041666666667,"56bcc02912d2cd5b6f0005c3",136,12,100,0,9,9,1,"2016-02-11T17:07:55+00:00",387,13,-0.5,1,"new"
"Yohana Desta","Entertainment",-0.0231580687830688,0.333108465608466,"56cc8c8497b2f83f3b000059",534,14,95,3,7,2,0,"2016-02-23T16:44:16+00:00",524,1,0.2,0.7,"new"
"Jonathan Keshishoglou","Watercooler",0.113053613053613,0.430276134122288,"56bb853a97b2f8084200006b",181,9,92,0,6,1,0,"2016-02-10T18:45:02+00:00",2000,14,-0.4,0.7,"hot"
"Seth Fiegerman","Business",0.0745447655792484,0.450558464523982,"56ccc184b05f9d49c30001c5",691,14,94,0,2,2,0,"2016-02-23T20:30:57+00:00",2600,1,0,0,"hot"
"Nick Jaynes","Tech",0.144149831649832,0.449525012025012,"56cce1d2b589e47daf000003",224,10,89,2,6,1,0,"2016-02-23T22:48:32+00:00",1100,0,0,0,"rising"
"Chelsea Frisbie","Lifestyle",0.124475524475524,0.610751748251748,"56ccea8897b2f85018000029",290,10,91,0,5,1,0,"2016-02-23T23:25:53+00:00",894,0,-1,1,"rising"
"Adario Strange","Tech",0.170334928229665,0.504186602870813,"56ca4133b589e47a2d00093c",268,9,106,0,10,5,0,"2016-02-21T22:58:42+00:00",2100,2,0,0,"rising"
"Liza Hearon","World",0.00708333333333334,0.302083333333333,"56bf6e2db589e44268000889",449,10,114,0,6,3,0,"2016-02-13T17:55:46+00:00",996,11,0,0,"rising"
"Patrick Kulp","Business",0.0350612031646514,0.437628750559785,"56cc65a4b05f9d274f000585",344,11,91,0,3,1,1,"2016-02-23T14:00:00+00:00",725,1,0,0,"rising"
"Saba Hamedy","Entertainment",0.153257247802702,0.475365669683851,"56c5d3d6b589e46e300006b0",972,17,106,10,10,1,1,"2016-02-18T14:23:07+00:00",1100,6,0,0,"rising"
"Sam Haysom","Watercooler",0.235606060606061,0.601818181818182,"56cc4e18b589e45a8800070c",198,11,94,3,10,1,0,"2016-02-23T12:18:04+00:00",1100,1,0.5,1,"new"
"Kellen Beck","Tech",0.0510555723346421,0.432743380650357,"56bcd309b589e44191000934",336,10,93,2,10,2,0,"2016-02-11T18:29:20+00:00",964,13,-0.116666666666667,0.283333333333333,"rising"
"Neha Prakash","Watercooler",-0.0787037037037037,0.59537037037037,"56c3980f97b2f80809000a9c",118,13,97,0,9,3,0,"2016-02-16T21:43:31+00:00",1300,7,-0.2,0.6,"hot"
"Nicole Gallucci","Watercooler",0.25551652892562,0.559979338842975,"56c5e02097b2f85437000914",339,9,94,10,8,1,0,"2016-02-18T15:15:23+00:00",3500,6,1,1,"hot"
"Emily Blake","Entertainment",0.265494743351886,0.448548237476809,"56c0cb42b589e44268000f3f",885,10,98,0,6,1,0,"2016-02-14T18:44:34+00:00",813,10,0,1,"new"
"Alicia Tan","Watercooler",-0.06125,0.402916666666667,"56c6d921b589e41dcf00009b",300,8,93,1,9,1,0,"2016-02-19T08:58:00+00:00",1300,5,0,0,"rising"
"Stephanie Buck","Lifestyle",0.2,0.533333333333333,"56bf1b4097b2f8124b0004eb",66,11,20,19,6,0,0,"2016-02-13T12:02:06+00:00",1841,11,0.5,0.55,"hot"
"Adam Rosenberg","Entertainment",0.170816498316498,0.551178451178451,"56b91535b589e472db0002c7",179,10,98,0,8,8,1,"2016-02-08T22:22:30+00:00",1300,15,-1,1,"new"
"Johnny Lieu","Watercooler",0.120175438596491,0.443421052631579,"56c51e5712d2cd1d1a0001fd",279,12,95,2,4,1,0,"2016-02-18T01:28:22+00:00",812,6,0.0866666666666667,0.346666666666667,"rising"
"AJ Marechal","Entertainment",0.0783425160697888,0.489043355634265,"56cb54a197b2f80a8c000180",1386,10,94,3,8,2,0,"2016-02-14T17:21:12+00:00",0,10,0.5,0.5,"new"
"Jessica Plautz","Tech",0.0738636363636364,0.343181818181818,"56bb50ac97b2f876df0008af",165,11,90,0,6,1,1,"2016-02-10T15:00:57+00:00",878,14,0,0.5,"rising"
"Cameron Joseph","World",0.0299262601804975,0.481375804045296,"56c90580b05f9d4944000039",618,8,93,1,7,2,0,"2016-02-21T00:31:21+00:00",1400,3,0.6,0.45,"hot"
"Lindsey Lanquist","Lifestyle",0.226862373737374,0.483522727272727,"56bf5abcb05f9d6599000620",368,9,99,0,7,4,0,"2016-02-13T16:32:24+00:00",1200,11,0,0,"rising"
"Blathnaid Healy","Watercooler",0.0729642857142857,0.396142857142857,"56c2de8012d2cd21df000133",119,12,97,0,8,8,1,"2016-02-16T08:31:44+00:00",2800,8,0.5,1,"hot"
"Neha Prakash","Entertainment",0.00361952861952862,0.409175084175084,"56c29cd1b589e47f36000134",422,11,122,0,9,2,0,"2016-02-16T03:51:25+00:00",2500,8,-0.05,0.6,"hot"
"Sam Haysom","Social Media",0.0886666666666667,0.576666666666667,"56bb417597b2f876df0007b0",227,10,95,1,8,1,0,"2016-02-10T13:55:54+00:00",781,14,0.233333333333333,0.566666666666667,"rising"
"Jason Abbruzzese","Business",0.15894113549286,0.456236502960641,"56cb412412d2cd17050001bb",417,10,110,0,5,1,0,"2016-02-22T17:10:57+00:00",610,2,0.0681818181818182,0.260606060606061,"hot"
"Tim Chester","Entertainment",0.369312169312169,0.380257936507936,"56bb4cecb05f9d266e00036d",502,12,90,5,6,1,0,"2016-02-10T14:44:04+00:00",497,14,1,1,"new"
"Adam Rosenberg","World",-0.0594507101086048,0.357069757727652,"56c9e59012d2cd2b4c000690",559,15,94,0,5,1,0,"2016-02-21T16:27:40+00:00",3600,3,0,0,"hot"
"Johnny Lieu","World",0.045871327254306,0.524848024316109,"56c720c012d2cd7f6a000044",773,12,95,2,3,2,0,"2016-02-19T14:02:42+00:00",546,5,0.1,0.3,"new"
"Marcus Gilmer","World",0.00555555555555556,0.308333333333333,"56bcf75f97b2f84892000002",376,12,93,1,5,2,1,"2016-02-11T21:04:11+00:00",795,13,0,0,"new"
"Patrick Kulp","Business",0.137792699724518,0.383712121212121,"56bd0124b05f9d460f0000ac",296,12,89,0,6,1,1,"2016-02-11T21:46:02+00:00",2100,12,0.45,0.533333333333333,"hot"
"Max Knoblauch","Watercooler",0.132857142857143,0.553452380952381,"56be207a12d2cd6f8f000469",128,7,99,0,6,9,1,"2016-02-12T18:11:48+00:00",2200,12,0,0,"hot"
"Reed.co.uk","Business",0.160380366161616,0.488374368686869,"56c460d412d2cd28b90004fa",947,10,90,2,5,1,0,"2016-02-17T12:00:10+00:00",3100,7,0.475,0.5,"new"
"Neha Prakash","Entertainment",0.397943722943723,0.436255411255411,"56c2a006b589e47f3600013a",97,11,92,0,10,0,1,"2016-02-16T04:05:11+00:00",1200,8,0.3,0.2,"hot"
"Sergio Hernandez","World",0.0440746753246753,0.410876623376623,"56c38fd512d2cd21df0005cc",261,9,94,0,9,1,0,"2016-02-16T21:08:16+00:00",737,8,0.0778409090909091,0.5125,"rising"
"Adario Strange","Tech",0.132328088578089,0.390879953379953,"56c8c7a0b589e47a2d000001",429,8,94,1,8,2,0,"2016-02-20T20:07:45+00:00",1300,4,0,0,"rising"
"David Yi","Lifestyle",0.296640316205534,0.560177865612648,"56c662f8b05f9d6e71000b7f",301,9,96,1,8,1,0,"2016-02-19T00:33:13+00:00",1200,5,0.3,0.2,"hot"
"Samantha Murphy Kelly","Tech",0.177272727272727,0.558891547049442,"56c1e06597b2f8124b001415",216,13,98,8,10,3,0,"2016-02-15T14:27:35+00:00",1400,9,-0.181818181818182,0.727272727272727,"rising"
"Nick Jaynes","Tech",0.107142857142857,0.411904761904762,"56ba5316b589e4066000010c",254,11,90,1,5,2,0,"2016-02-09T20:58:27+00:00",1100,15,0,0,"hot"
"Climate Central","World",0.0980263845350053,0.395115315718764,"56cce7af97b2f8501800001a",603,13,106,2,8,0,0,"2016-02-23T23:13:42+00:00",818,0,0,0,"rising"
"Brian Ries","World",0.0215277777777778,0.372800925925926,"56cc971897b2f83f3b000094",467,15,99,0,8,1,0,"2016-02-23T17:29:52+00:00",1100,1,0,0,"rising"
"Ryan Creamer","Watercooler",0.150769230769231,0.406068376068376,"56c6e3a412d2cd57ac00022c",134,8,96,0,6,8,2,"2016-02-19T09:42:44+00:00",3300,5,-0.383333333333333,0.633333333333333,"hot"
"Brian Ries","World",-0.00112794612794613,0.507104377104377,"56c4a0ae97b2f820730007d0",319,12,96,2,10,1,1,"2016-02-17T16:32:25+00:00",145,7,0,0,"new"
"Andrew Freedman","World",0.0175147140698322,0.425277522127916,"56bb8c7112d2cd4b0000009b",1530,10,92,2,6,4,0,"2016-02-10T19:21:51+00:00",3000,14,-0.166666666666667,0.5,"rising"
"Christopher Miller","World",0.026712962962963,0.246164021164021,"56c4996fb589e43e6c00062d",391,12,92,1,7,2,1,"2016-02-17T16:01:15+00:00",159,7,-0.1,0.1,"new"
"The Associated Press","World",0.195454545454545,0.436634199134199,"56cccb5c97b2f83f3b00025b",398,9,91,0,7,0,0,"2016-02-23T21:12:57+00:00",458,1,0.5,0.5,"rising"
"Sandra Gonzalez","Entertainment",0.117871900826446,0.375275482093664,"56ccbb6c97b2f83f3b00020a",233,16,90,0,8,1,0,"2016-02-23T20:04:36+00:00",411,1,0.166666666666667,0.166666666666667,"new"
"Sam Laird","Entertainment",0.103301193755739,0.475366161616162,"56c62c59b589e46e30000ab4",592,10,101,0,6,2,25,"2016-02-18T20:40:07+00:00",957,6,0,0,"rising"
"Emily Cahn","World",0.0474671717171717,0.469061868686869,"56c7159012d2cd7f6a000031",761,11,91,2,6,1,0,"2016-02-19T13:15:18+00:00",574,5,-0.5,1,"hot"
"The Associated Press","World",-0.0119256474519632,0.325020885547201,"56c4f2bc12d2cd1d1a000145",788,9,94,5,4,2,0,"2016-02-17T22:22:39+00:00",740,6,0,0,"rising"
"Rachel Thompson","Lifestyle",0.244280303030303,0.50760101010101,"56bcc49ab589e441910008e7",265,13,90,1,9,1,0,"2016-02-11T17:27:34+00:00",6500,13,0.7,1,"hot"
"Brian Koerber","Watercooler",0.0173611111111111,0.461388888888889,"56c724cd97b2f8025400015b",116,7,98,7,4,1,0,"2016-02-19T14:20:25+00:00",1100,5,-0.333333333333333,1,"hot"
"Gillian Edevane","Watercooler",0.201721906565657,0.48988514957265,"56c639ce97b2f85437000ba9",997,10,114,8,7,1,0,"2016-02-18T21:38:01+00:00",328,5,0.5,1,"new"
"Cailey Rizzo","Lifestyle",0.0992259552042161,0.392485413137587,"56cb518cb05f9d274f00002f",231,9,97,5,4,1,1,"2016-02-22T18:20:45+00:00",355,2,0,0.5,"rising"
"Sandra Gonzalez","Entertainment",0.0411408199643494,0.444484339190222,"56bb7f6ab589e434f300018b",199,15,95,0,8,9,1,"2016-02-10T18:20:25+00:00",1300,14,0,0,"hot"
"Andrea Romano","Watercooler",0.193531468531469,0.475660450660451,"56bbc442b589e441910001cc",409,11,98,0,9,1,0,"2016-02-10T23:14:03+00:00",713,13,-0.125,0.1875,"rising"
"Sandra Gonzalez","Entertainment",-0.029469696969697,0.478712121212121,"56c7b15a97b2f838270000f9",175,6,93,0,4,9,1,"2016-02-20T00:20:32+00:00",1200,4,-0.6,0.9,"rising"
"Adario Strange","Tech",0.0533399470899471,0.410251322751323,"56ccb91497b2f83f3b000207",400,8,99,1,8,6,0,"2016-02-23T19:54:56+00:00",1200,1,0,0.333333333333333,"rising"
"Rachel Thompson","Lifestyle",0.160052278230244,0.546577273950155,"56cd7a54b589e4723c000002",893,10,93,3,8,1,0,"2016-02-24T09:39:15+00:00",695,0,0,0,"new"
"Brian Koerber","Watercooler",-0.0185714285714286,0.350714285714286,"56ccd84197b2f83f3b00037f",77,10,94,0,4,8,1,"2016-02-23T22:07:33+00:00",799,0,-0.34375,0.4,"rising"
"The Associated Press","World",0.107002164502165,0.370953213453213,"56ccdcf512d2cd248a00000a",404,17,86,0,6,0,0,"2016-02-23T22:27:44+00:00",683,0,-0.025,0.7,"rising"
"Chris Grasinger","World",0.14,0.88,"56c923f897b2f879950001bc",27,10,85,0,8,0,1,"2016-02-21T02:41:44+00:00",1000,3,-0.6,1,"rising"
"Heather Dockray","Watercooler",0.123060492139439,0.628785030758715,"56c0e12ab589e44268000f7d",458,14,106,0,6,1,0,"2016-02-14T20:18:37+00:00",1100,10,-0.6,1,"hot"
"Gillian Edevane","Entertainment",0.0773183315636146,0.510609123580822,"56ca89e997b2f879950007f9",857,12,91,0,8,2,1,"2016-02-22T03:01:24+00:00",925,2,0,0,"hot"
"Travis Andrews","Entertainment",0.051835368127503,0.578239051834557,"56cbdd3c97b2f80a8c000702",1085,9,88,0,6,1,0,"2016-02-23T04:16:45+00:00",2200,1,0,0,"hot"
"Nicole Gallucci","Watercooler",0.0681349206349206,0.540496031746032,"56bcb03397b2f866df0007a3",149,10,97,0,7,8,1,"2016-02-11T16:00:26+00:00",4100,13,0,0,"hot"
"Max Knoblauch","Watercooler",-0.037962962962963,0.315740740740741,"56bc1f52b05f9d1982000399",190,12,97,0,9,1,0,"2016-02-11T05:42:27+00:00",1100,13,0.388888888888889,0.4,"rising"
"Marcus Gilmer","World",0.123282828282828,0.492239057239057,"56c11cf2b05f9d6599000fc9",636,13,111,0,7,3,0,"2016-02-15T00:33:37+00:00",5900,9,0.136363636363636,0.454545454545455,"rising"
"Chris Taylor","Entertainment",0.146031746031746,0.295238095238095,"56c7b9a0b05f9d127c000067",475,7,96,0,3,0,1,"2016-02-20T00:55:10+00:00",3200,4,-0.0333333333333333,0.5,"hot"
"Alex Arbuckle","Lifestyle",0.05,0.554358974358974,"56bdc9d0b589e44554000241",162,9,39,28,8,12,0,"2016-02-12T12:02:21+00:00",1886,12,0,0,"rising"
"Emily Cahn","World",-0.0882638888888889,0.448888888888889,"56c69287b05f9d4943000002",242,9,96,0,6,3,0,"2016-02-19T03:56:30+00:00",1000,5,0,0,"rising"
"Kelly Diamond","Watercooler",0.156050893550894,0.449908851831929,"56ccd464b589e47876000296",197,11,91,4,8,1,0,"2016-02-23T21:51:21+00:00",1800,0,0.9,0.9,"hot"
"Jenni Ryall","Watercooler",0.0058738646973941,0.384347678465326,"56c2dcdc97b2f80809000248",256,12,90,0,7,1,0,"2016-02-16T08:24:45+00:00",2200,8,0.1,0.2,"hot"
"Chelsea Stark","Entertainment",-0.0885238095238095,0.494904761904762,"56bd177b97b2f848920001f3",246,15,91,0,6,2,0,"2016-02-11T23:21:12+00:00",915,12,0.05,0.5125,"rising"
"The Associated Press","World",-0.0340909090909091,0.334090909090909,"56bb8a77b589e434f300021f",276,11,92,0,6,1,0,"2016-02-10T19:07:30+00:00",932,14,0.25,0.333333333333333,"new"
"Chris Grasinger","World",0,0.25,"56bbab97b589e4419100007b",66,8,85,0,10,0,1,"2016-02-10T21:28:20+00:00",974,14,0,0,"rising"
"Raymond Wong","Tech",0.0479402872260015,0.501254724111867,"56c9ec7112d2cd2b4c0006a1",576,16,109,1,10,12,3,"2016-02-21T16:57:01+00:00",1200,3,0.2,0.2,"rising"
"Lance Ulanoff","Tech",0.150502705627706,0.463417748917749,"56ba1fcdb589e4173500015a",416,7,89,2,3,1,1,"2016-02-09T17:19:45+00:00",522,15,-0.5,1,"rising"
"Sandra Gonzalez","Entertainment",0.0893862090290662,0.555737476808905,"56c7724bb589e4539600007c",496,15,93,0,7,3,0,"2016-02-19T19:51:11+00:00",917,5,-0.525,0.7,"rising"
"Christina Warren","Tech",0.0465311004784689,0.380103668261563,"56c76b7f12d2cd068b0001a6",284,12,94,0,9,3,0,"2016-02-19T19:22:02+00:00",2400,5,0,0,"hot"
"Alex Arbuckle","Entertainment",0.0201388888888889,0.285185185185185,"56bc4f6897b2f866df00056d",212,12,22,19,10,12,0,"2016-02-11T09:07:41+00:00",1200,13,0,0.5,"hot"
"Emily Blake","Entertainment",0.169600885225885,0.634798534798535,"56c52b35b589e46e3000044d",534,12,105,0,8,2,0,"2016-02-18T02:23:30+00:00",1300,6,-0.333333333333333,0.666666666666667,"hot"
"Juana Summers","World",0.0718476430976431,0.482021404521405,"56cb851c97b2f80a8c000370",933,13,92,2,7,1,0,"2016-02-22T22:00:49+00:00",7100,1,0,0,"hot"
"The Associated Press","World",-0.00804882154882156,0.330973063973064,"56bd990097b2f84c2e0004cf",1049,15,90,3,4,4,0,"2016-02-12T08:33:14+00:00",749,12,0,0,"rising"
"Sonam Joshi","Watercooler",0.078046218487395,0.345658263305322,"56c2dfacb05f9d438f0003d9",244,10,92,0,9,1,0,"2016-02-16T08:36:59+00:00",695,8,0,0.1,"new"
"Yohana Desta","Entertainment",0.318518518518519,0.52962962962963,"56c29245b589e47f3600001b",123,11,93,0,8,1,1,"2016-02-16T03:06:28+00:00",1600,8,0.25,0.5,"hot"
"Brian Koerber","Watercooler",0.12,0.48547619047619,"56bcb834b589e44191000899",97,9,96,0,4,8,1,"2016-02-11T16:34:40+00:00",761,13,0.2,1,"rising"
"Heather Dockray","Watercooler",0.197142857142857,0.602063492063492,"56c3728a97b2f808090008ca",136,7,97,0,8,8,1,"2016-02-16T19:03:22+00:00",2200,8,0.25,0.333333333333333,"hot"
"Diana Shi","Watercooler",0.128664192949907,0.460343228200371,"56bcb87b12d2cd5b6f000595",276,9,99,0,10,1,2,"2016-02-11T16:36:02+00:00",472,13,-0.25,0.233333333333333,"rising"
"Emily Cahn","World",0.186447394739474,0.396138542425671,"56c5d03ab589e46e300006a2",967,10,94,1,6,1,2,"2016-02-18T14:07:43+00:00",823,6,0.2,0.2,"new"
"Stephanie Buck","Lifestyle",0.188275971044566,0.467073897177203,"56cc669512d2cd276f000564",1387,11,89,2,2,1,0,"2016-02-23T14:03:00+00:00",503,1,0.25,0.333333333333333,"rising"
"Yohana Desta","Entertainment",0.235189075630252,0.591806722689076,"56c494fbb589e43e6c000604",212,15,93,1,7,1,0,"2016-02-17T15:42:47+00:00",259,7,0.5,1,"new"
"Alicia Tan","Entertainment",0.185714285714286,0.413095238095238,"56cd635997b2f85d45000004",411,9,96,0,7,2,0,"2016-02-24T08:01:18+00:00",666,0,0,0,"new"
"Mashable Video","World",0.125,0.875,"56c22412b589e4426800163b",52,15,87,0,10,0,1,"2016-02-15T19:16:22+00:00",2600,9,-0.222222222222222,1,"rising"
"Tricia Gilbride","Entertainment",0.216666666666667,0.392361111111111,"56cb539f12d2cd276f000038",128,13,98,2,10,2,1,"2016-02-22T18:29:18+00:00",690,2,0,0,"new"
"Ryan Creamer","Watercooler",-0.0646296296296296,0.603518518518519,"56c38f2a97b2f80809000a70",93,10,98,0,8,8,1,"2016-02-16T21:05:33+00:00",1500,8,0.266666666666667,0.483333333333333,"rising"
"Dustin Drankoski","Entertainment",0.399358974358974,0.658333333333333,"56c34ff0b05f9d438f000535",115,8,90,19,10,0,0,"2016-02-16T16:35:42+00:00",1300,8,0.6,0.9,"rising"
"Mashable Contributor","World",0.0307584884994524,0.515245831812097,"56cc891f12d2cd3f6800011d",978,14,91,1,7,1,0,"2016-02-23T16:30:06+00:00",853,1,-0.0527777777777778,0.244444444444444,"hot"
"Davina Merchant","Watercooler",0.298809523809524,0.613347763347763,"56c485ecb589e43e6c0005e7",289,10,101,0,8,1,0,"2016-02-17T14:38:27+00:00",685,7,-0.6,1,"hot"
"Saba Hamedy","Entertainment",0.078557609057609,0.454465534465535,"56be49cdb589e445540007a1",802,15,100,1,10,1,2,"2016-02-12T21:08:20+00:00",773,12,1,0.3,"rising"
"Sonam Joshi","Entertainment",0.0142857142857143,0.535714285714286,"56cb03f897b2f80bba00022b",194,11,91,0,6,1,0,"2016-02-22T12:49:46+00:00",710,2,0,0,"new"
"Olivia Niland","Tech",0.190276679841897,0.402226613965744,"56c6ac0712d2cd57ac00002f",366,9,98,0,6,2,0,"2016-02-19T05:45:22+00:00",1300,5,0.2,0.1,"rising"
"Yohana Desta","Entertainment",0.346384297520661,0.45,"56c277f097b2f80b5500004e",271,12,98,0,8,1,0,"2016-02-16T00:58:18+00:00",1300,8,0.2,0.3,"hot"
