"","UniqueCarrier","date","count"
"3847","HA","2007-4-22",151
"3848","HA","2007-4-23",150
"3849","HA","2007-4-24",149
"3850","HA","2007-4-25",149
"3851","HA","2007-4-26",149
"3852","HA","2007-4-27",159
"3853","HA","2007-4-28",159
"3854","HA","2007-4-29",151
"3855","HA","2007-4-3",149
"3856","HA","2007-4-30",150
"3857","HA","2007-4-4",149
"3858","HA","2007-4-5",149
"3859","HA","2007-4-6",159
"3860","HA","2007-4-7",159
"3861","HA","2007-4-8",151
"3862","HA","2007-4-9",150
"3863","HA","2007-5-1",149
"3864","HA","2007-5-10",149
"3865","HA","2007-5-11",159
"3866","HA","2007-5-12",159
"3867","HA","2007-5-13",151
"3868","HA","2007-5-14",150
"3869","HA","2007-5-15",149
"3870","HA","2007-5-16",149
"3871","HA","2007-5-17",149
"3872","HA","2007-5-18",159
"3873","HA","2007-5-19",157
"3874","HA","2007-5-2",149
"3875","HA","2007-5-20",151
"3876","HA","2007-5-21",150
"3877","HA","2007-5-22",149
"3878","HA","2007-5-23",149
"3879","HA","2007-5-24",149
"3880","HA","2007-5-25",157
"3881","HA","2007-5-26",159
"3882","HA","2007-5-27",151
"3883","HA","2007-5-28",150
"3884","HA","2007-5-29",149
"3885","HA","2007-5-3",149
"3886","HA","2007-5-30",149
"3887","HA","2007-5-31",149
"3888","HA","2007-5-4",159
"3889","HA","2007-5-5",159
"3890","HA","2007-5-6",151
"3891","HA","2007-5-7",150
"3892","HA","2007-5-8",149
"3893","HA","2007-5-9",149
"3894","HA","2007-6-1",159
"3895","HA","2007-6-10",157
"3896","HA","2007-6-11",160
"3897","HA","2007-6-12",159
"3898","HA","2007-6-13",159
"3899","HA","2007-6-14",159
"3900","HA","2007-6-15",167
"3901","HA","2007-6-16",167
"3902","HA","2007-6-17",159
"3903","HA","2007-6-18",160
"3904","HA","2007-6-19",159
"3905","HA","2007-6-2",159
"3906","HA","2007-6-20",159
"3907","HA","2007-6-21",161
"3908","HA","2007-6-22",169
"3909","HA","2007-6-23",169
"3910","HA","2007-6-24",161
"3911","HA","2007-6-25",162
"3912","HA","2007-6-26",161
"3913","HA","2007-6-27",161
"3914","HA","2007-6-28",161
"3915","HA","2007-6-29",169
"3916","HA","2007-6-3",151
"3917","HA","2007-6-30",169
"3918","HA","2007-6-4",150
"3919","HA","2007-6-5",149
"3920","HA","2007-6-6",149
"3921","HA","2007-6-7",149
"3922","HA","2007-6-8",167
"3923","HA","2007-6-9",167
"3924","HA","2007-7-1",161
"3925","HA","2007-7-10",161
"3926","HA","2007-7-11",161
"3927","HA","2007-7-12",161
"3928","HA","2007-7-13",169
"3929","HA","2007-7-14",169
"3930","HA","2007-7-15",161
"3931","HA","2007-7-16",162
"3932","HA","2007-7-17",161
"3933","HA","2007-7-18",161
"3934","HA","2007-7-19",161
"3935","HA","2007-7-2",162
"3936","HA","2007-7-20",169
"3937","HA","2007-7-21",169
"3938","HA","2007-7-22",161
"3939","HA","2007-7-23",162
"3940","HA","2007-7-24",161
"3941","HA","2007-7-25",161
"3942","HA","2007-7-26",161
"3943","HA","2007-7-27",169
"3944","HA","2007-7-28",169
"3945","HA","2007-7-29",161
"3946","HA","2007-7-3",161
"3947","HA","2007-7-30",162
"3948","HA","2007-7-31",161
"3949","HA","2007-7-4",161
"3950","HA","2007-7-5",161
"3951","HA","2007-7-6",169
"3952","HA","2007-7-7",169
"3953","HA","2007-7-8",161
"3954","HA","2007-7-9",162
"3955","HA","2007-8-1",161
"3956","HA","2007-8-10",169
"3957","HA","2007-8-11",169
"3958","HA","2007-8-12",161
"3959","HA","2007-8-13",162
"3960","HA","2007-8-14",161
"3961","HA","2007-8-15",161
"3962","HA","2007-8-16",160
"3963","HA","2007-8-17",167
"3964","HA","2007-8-18",167
"3965","HA","2007-8-19",159
"3966","HA","2007-8-2",161
"3967","HA","2007-8-20",160
"3968","HA","2007-8-21",159
"3969","HA","2007-8-22",159
"3970","HA","2007-8-23",159
"3971","HA","2007-8-24",167
"3972","HA","2007-8-25",167
"3973","HA","2007-8-26",159
"3974","HA","2007-8-27",160
"3975","HA","2007-8-28",159
"3976","HA","2007-8-29",159
"3977","HA","2007-8-3",169
"3978","HA","2007-8-30",159
"3979","HA","2007-8-31",167
"3980","HA","2007-8-4",169
"3981","HA","2007-8-5",161
"3982","HA","2007-8-6",162
"3983","HA","2007-8-7",161
"3984","HA","2007-8-8",161
"3985","HA","2007-8-9",161
"3986","HA","2007-9-1",165
"3987","HA","2007-9-10",150
"3988","HA","2007-9-11",149
"3989","HA","2007-9-12",149
"3990","HA","2007-9-13",146
"3991","HA","2007-9-14",159
"3992","HA","2007-9-15",149
"3993","HA","2007-9-16",150
"3994","HA","2007-9-17",150
"3995","HA","2007-9-18",149
"3996","HA","2007-9-19",149
"3997","HA","2007-9-2",159
"3998","HA","2007-9-20",149
"3999","HA","2007-9-21",159
"4000","HA","2007-9-22",159
"4001","HA","2007-9-23",151
"4002","HA","2007-9-24",150
"4003","HA","2007-9-25",149
"4004","HA","2007-9-26",149
"4005","HA","2007-9-27",149
"4006","HA","2007-9-28",159
"4007","HA","2007-9-29",157
"4008","HA","2007-9-3",160
"4009","HA","2007-9-30",150
"4010","HA","2007-9-4",149
"4011","HA","2007-9-5",149
"4012","HA","2007-9-6",149
"4013","HA","2007-9-7",159
"4014","HA","2007-9-8",159
"4015","HA","2007-9-9",151
"4016","MQ","2007-1-1",1487
"4017","MQ","2007-1-10",1525
"4018","MQ","2007-1-11",1525
"4019","MQ","2007-1-12",1523
"4020","MQ","2007-1-13",1284
"4021","MQ","2007-1-14",1459
"4022","MQ","2007-1-15",1524
"4023","MQ","2007-1-16",1525
"4024","MQ","2007-1-17",1524
"4025","MQ","2007-1-18",1522
"4026","MQ","2007-1-19",1527
"4027","MQ","2007-1-2",1520
"4028","MQ","2007-1-20",1286
"4029","MQ","2007-1-21",1459
"4030","MQ","2007-1-22",1526
"4031","MQ","2007-1-23",1525
"4032","MQ","2007-1-24",1525
"4033","MQ","2007-1-25",1526
"4034","MQ","2007-1-26",1526
"4035","MQ","2007-1-27",1287
"4036","MQ","2007-1-28",1461
"4037","MQ","2007-1-29",1526
"4038","MQ","2007-1-3",1517
"4039","MQ","2007-1-30",1525
"4040","MQ","2007-1-31",1512
"4041","MQ","2007-1-4",1516
"4042","MQ","2007-1-5",1518
"4043","MQ","2007-1-6",1283
"4044","MQ","2007-1-7",1457
"4045","MQ","2007-1-8",1522
"4046","MQ","2007-1-9",1525
"4047","MQ","2007-10-1",1523
"4048","MQ","2007-10-10",1522
"4049","MQ","2007-10-11",1523
"4050","MQ","2007-10-12",1523
"4051","MQ","2007-10-13",1283
"4052","MQ","2007-10-14",1468
"4053","MQ","2007-10-15",1520
"4054","MQ","2007-10-16",1523
"4055","MQ","2007-10-17",1524
"4056","MQ","2007-10-18",1524
"4057","MQ","2007-10-19",1521
"4058","MQ","2007-10-2",1523
"4059","MQ","2007-10-20",1283
"4060","MQ","2007-10-21",1467
"4061","MQ","2007-10-22",1522
"4062","MQ","2007-10-23",1522
"4063","MQ","2007-10-24",1524
"4064","MQ","2007-10-25",1524
"4065","MQ","2007-10-26",1524
"4066","MQ","2007-10-27",1283
"4067","MQ","2007-10-28",1468
"4068","MQ","2007-10-29",1524
"4069","MQ","2007-10-3",1524
"4070","MQ","2007-10-30",1523
"4071","MQ","2007-10-31",1524
"4072","MQ","2007-10-4",1524
"4073","MQ","2007-10-5",1524
"4074","MQ","2007-10-6",1283
"4075","MQ","2007-10-7",1467
"4076","MQ","2007-10-8",1523
"4077","MQ","2007-10-9",1524
"4078","MQ","2007-11-1",1521
"4079","MQ","2007-11-10",1281
"4080","MQ","2007-11-11",1477
"4081","MQ","2007-11-12",1537
"4082","MQ","2007-11-13",1538
"4083","MQ","2007-11-14",1538
"4084","MQ","2007-11-15",1536
"4085","MQ","2007-11-16",1536
"4086","MQ","2007-11-17",1282
"4087","MQ","2007-11-18",1479
"4088","MQ","2007-11-19",1537
"4089","MQ","2007-11-2",1522
"4090","MQ","2007-11-20",1536
"4091","MQ","2007-11-21",1537
"4092","MQ","2007-11-22",1122
"4093","MQ","2007-11-23",1300
"4094","MQ","2007-11-24",1287
"4095","MQ","2007-11-25",1483
"4096","MQ","2007-11-26",1535
"4097","MQ","2007-11-27",1538
"4098","MQ","2007-11-28",1537
"4099","MQ","2007-11-29",1536
"4100","MQ","2007-11-3",1280
"4101","MQ","2007-11-30",1534
"4102","MQ","2007-11-4",1478
"4103","MQ","2007-11-5",1538
"4104","MQ","2007-11-6",1538
"4105","MQ","2007-11-7",1537
"4106","MQ","2007-11-8",1538
"4107","MQ","2007-11-9",1537
"4108","MQ","2007-12-1",1277
"4109","MQ","2007-12-10",1519
"4110","MQ","2007-12-11",1522
"4111","MQ","2007-12-12",1522
"4112","MQ","2007-12-13",1492
"4113","MQ","2007-12-14",1493
"4114","MQ","2007-12-15",1253
"4115","MQ","2007-12-16",1441
"4116","MQ","2007-12-17",1495
"4117","MQ","2007-12-18",1496
"4118","MQ","2007-12-19",1495
"4119","MQ","2007-12-2",1464
"4120","MQ","2007-12-20",1493
"4121","MQ","2007-12-21",1495
"4122","MQ","2007-12-22",1256
"4123","MQ","2007-12-23",1440
"4124","MQ","2007-12-24",1179
"4125","MQ","2007-12-25",1382
"4126","MQ","2007-12-26",1495
"4127","MQ","2007-12-27",1495
"4128","MQ","2007-12-28",1494
"4129","MQ","2007-12-29",1259
"4130","MQ","2007-12-3",1522
"4131","MQ","2007-12-30",1441
"4132","MQ","2007-12-31",1310
"4133","MQ","2007-12-4",1524
"4134","MQ","2007-12-5",1524
"4135","MQ","2007-12-6",1522
"4136","MQ","2007-12-7",1522
"4137","MQ","2007-12-8",1272
"4138","MQ","2007-12-9",1465
"4139","MQ","2007-2-1",1512
"4140","MQ","2007-2-10",1286
"4141","MQ","2007-2-11",1453
"4142","MQ","2007-2-12",1511
"4143","MQ","2007-2-13",1513
"4144","MQ","2007-2-14",1512
"4145","MQ","2007-2-15",1513
"4146","MQ","2007-2-16",1514
"4147","MQ","2007-2-17",1285
"4148","MQ","2007-2-18",1455
"4149","MQ","2007-2-19",1514
"4150","MQ","2007-2-2",1514
"4151","MQ","2007-2-20",1513
"4152","MQ","2007-2-21",1509
"4153","MQ","2007-2-22",1514
"4154","MQ","2007-2-23",1513
"4155","MQ","2007-2-24",1276
"4156","MQ","2007-2-25",1454
"4157","MQ","2007-2-26",1513
"4158","MQ","2007-2-27",1512
"4159","MQ","2007-2-28",1513
"4160","MQ","2007-2-3",1286
"4161","MQ","2007-2-4",1453
"4162","MQ","2007-2-5",1514
"4163","MQ","2007-2-6",1512
"4164","MQ","2007-2-7",1512
"4165","MQ","2007-2-8",1512
"4166","MQ","2007-2-9",1515
"4167","MQ","2007-3-1",1514
"4168","MQ","2007-3-10",1283
"4169","MQ","2007-3-11",1449
"4170","MQ","2007-3-12",1508
"4171","MQ","2007-3-13",1509
"4172","MQ","2007-3-14",1509
"4173","MQ","2007-3-15",1508
"4174","MQ","2007-3-16",1510
"4175","MQ","2007-3-17",1282
"4176","MQ","2007-3-18",1449
"4177","MQ","2007-3-19",1510
"4178","MQ","2007-3-2",1511
"4179","MQ","2007-3-20",1508
"4180","MQ","2007-3-21",1507
"4181","MQ","2007-3-22",1509
"4182","MQ","2007-3-23",1508
"4183","MQ","2007-3-24",1283
"4184","MQ","2007-3-25",1448
"4185","MQ","2007-3-26",1510
"4186","MQ","2007-3-27",1508
"4187","MQ","2007-3-28",1509
"4188","MQ","2007-3-29",1507
"4189","MQ","2007-3-3",1283
"4190","MQ","2007-3-30",1509
"4191","MQ","2007-3-31",1283
"4192","MQ","2007-3-4",1448
"4193","MQ","2007-3-5",1510
"4194","MQ","2007-3-6",1510
"4195","MQ","2007-3-7",1510
"4196","MQ","2007-3-8",1507
"4197","MQ","2007-3-9",1511
"4198","MQ","2007-4-1",1431
"4199","MQ","2007-4-10",1484
"4200","MQ","2007-4-11",1494
"4201","MQ","2007-4-12",1492
"4202","MQ","2007-4-13",1494
"4203","MQ","2007-4-14",1292
"4204","MQ","2007-4-15",1434
"4205","MQ","2007-4-16",1494
"4206","MQ","2007-4-17",1491
"4207","MQ","2007-4-18",1493
"4208","MQ","2007-4-19",1493
"4209","MQ","2007-4-2",1484
"4210","MQ","2007-4-20",1493
"4211","MQ","2007-4-21",1289
"4212","MQ","2007-4-22",1438
"4213","MQ","2007-4-23",1494
"4214","MQ","2007-4-24",1496
"4215","MQ","2007-4-25",1494
"4216","MQ","2007-4-26",1493
"4217","MQ","2007-4-27",1493
"4218","MQ","2007-4-28",1287
"4219","MQ","2007-4-29",1438
"4220","MQ","2007-4-3",1483
"4221","MQ","2007-4-30",1492
"4222","MQ","2007-4-4",1486
"4223","MQ","2007-4-5",1480
"4224","MQ","2007-4-6",1480
"4225","MQ","2007-4-7",1257
"4226","MQ","2007-4-8",1427
"4227","MQ","2007-4-9",1486
"4228","MQ","2007-5-1",1522
"4229","MQ","2007-5-10",1526
"4230","MQ","2007-5-11",1526
"4231","MQ","2007-5-12",1312
"4232","MQ","2007-5-13",1467
"4233","MQ","2007-5-14",1525
"4234","MQ","2007-5-15",1526
"4235","MQ","2007-5-16",1526
"4236","MQ","2007-5-17",1526
"4237","MQ","2007-5-18",1525
"4238","MQ","2007-5-19",1313
"4239","MQ","2007-5-2",1525
"4240","MQ","2007-5-20",1469
"4241","MQ","2007-5-21",1526
"4242","MQ","2007-5-22",1524
"4243","MQ","2007-5-23",1526
"4244","MQ","2007-5-24",1521
"4245","MQ","2007-5-25",1525
"4246","MQ","2007-5-26",1312
"4247","MQ","2007-5-27",1376
"4248","MQ","2007-5-28",1508
"4249","MQ","2007-5-29",1526
"4250","MQ","2007-5-3",1526
"4251","MQ","2007-5-30",1526
"4252","MQ","2007-5-31",1523
"4253","MQ","2007-5-4",1526
"4254","MQ","2007-5-5",1312
"4255","MQ","2007-5-6",1468
"4256","MQ","2007-5-7",1525
"4257","MQ","2007-5-8",1526
"4258","MQ","2007-5-9",1524
"4259","MQ","2007-6-1",1526
"4260","MQ","2007-6-10",1467
"4261","MQ","2007-6-11",1523
"4262","MQ","2007-6-12",1524
"4263","MQ","2007-6-13",1523
"4264","MQ","2007-6-14",1548
"4265","MQ","2007-6-15",1553
"4266","MQ","2007-6-16",1356
"4267","MQ","2007-6-17",1499
"4268","MQ","2007-6-18",1550
"4269","MQ","2007-6-19",1552
"4270","MQ","2007-6-2",1312
"4271","MQ","2007-6-20",1550
"4272","MQ","2007-6-21",1552
"4273","MQ","2007-6-22",1553
"4274","MQ","2007-6-23",1357
"4275","MQ","2007-6-24",1499
"4276","MQ","2007-6-25",1550
"4277","MQ","2007-6-26",1552
"4278","MQ","2007-6-27",1552
"4279","MQ","2007-6-28",1551
"4280","MQ","2007-6-29",1553
"4281","MQ","2007-6-3",1466
"4282","MQ","2007-6-30",1358
"4283","MQ","2007-6-4",1522
"4284","MQ","2007-6-5",1522
"4285","MQ","2007-6-6",1523
"4286","MQ","2007-6-7",1523
"4287","MQ","2007-6-8",1523
"4288","MQ","2007-6-9",1313
"4289","MQ","2007-7-1",1498
"4290","MQ","2007-7-10",1545
"4291","MQ","2007-7-11",1547
"4292","MQ","2007-7-12",1547
"4293","MQ","2007-7-13",1549
"4294","MQ","2007-7-14",1344
"4295","MQ","2007-7-15",1499
"4296","MQ","2007-7-16",1542
"4297","MQ","2007-7-17",1545
"4298","MQ","2007-7-18",1547
"4299","MQ","2007-7-19",1548
"4300","MQ","2007-7-2",1546
"4301","MQ","2007-7-20",1549
"4302","MQ","2007-7-21",1344
"4303","MQ","2007-7-22",1497
"4304","MQ","2007-7-23",1546
"4305","MQ","2007-7-24",1545
"4306","MQ","2007-7-25",1548
"4307","MQ","2007-7-26",1548
"4308","MQ","2007-7-27",1547
"4309","MQ","2007-7-28",1344
"4310","MQ","2007-7-29",1497
"4311","MQ","2007-7-3",1544
"4312","MQ","2007-7-30",1545
"4313","MQ","2007-7-31",1545
"4314","MQ","2007-7-4",1455
"4315","MQ","2007-7-5",1549
"4316","MQ","2007-7-6",1549
"4317","MQ","2007-7-7",1342
"4318","MQ","2007-7-8",1497
"4319","MQ","2007-7-9",1546
"4320","MQ","2007-8-1",1554
"4321","MQ","2007-8-10",1554
"4322","MQ","2007-8-11",1333
"4323","MQ","2007-8-12",1502
"4324","MQ","2007-8-13",1551
"4325","MQ","2007-8-14",1552
"4326","MQ","2007-8-15",1553
"4327","MQ","2007-8-16",1553
"4328","MQ","2007-8-17",1552
"4329","MQ","2007-8-18",1335
"4330","MQ","2007-8-19",1505
"4331","MQ","2007-8-2",1553
"4332","MQ","2007-8-20",1552
"4333","MQ","2007-8-21",1549
"4334","MQ","2007-8-22",1553
"4335","MQ","2007-8-23",1555
"4336","MQ","2007-8-24",1556
"4337","MQ","2007-8-25",1336
"4338","MQ","2007-8-26",1505
"4339","MQ","2007-8-27",1552
"4340","MQ","2007-8-28",1551
"4341","MQ","2007-8-29",1550
"4342","MQ","2007-8-3",1554
"4343","MQ","2007-8-30",1553
"4344","MQ","2007-8-31",1556
"4345","MQ","2007-8-4",1333
"4346","MQ","2007-8-5",1503
"4347","MQ","2007-8-6",1552
"4348","MQ","2007-8-7",1551
"4349","MQ","2007-8-8",1551
"4350","MQ","2007-8-9",1552
"4351","MQ","2007-9-1",1305
"4352","MQ","2007-9-10",1546
"4353","MQ","2007-9-11",1545
"4354","MQ","2007-9-12",1545
"4355","MQ","2007-9-13",1546
"4356","MQ","2007-9-14",1545
"4357","MQ","2007-9-15",1299
"4358","MQ","2007-9-16",1490
"4359","MQ","2007-9-17",1546
"4360","MQ","2007-9-18",1546
"4361","MQ","2007-9-19",1545
"4362","MQ","2007-9-2",1352
"4363","MQ","2007-9-20",1545
"4364","MQ","2007-9-21",1546
"4365","MQ","2007-9-22",1299
"4366","MQ","2007-9-23",1490
"4367","MQ","2007-9-24",1545
"4368","MQ","2007-9-25",1544
"4369","MQ","2007-9-26",1546
"4370","MQ","2007-9-27",1545
"4371","MQ","2007-9-28",1544
"4372","MQ","2007-9-29",1299
"4373","MQ","2007-9-3",1506
"4374","MQ","2007-9-30",1490
"4375","MQ","2007-9-4",1542
"4376","MQ","2007-9-5",1540
"4377","MQ","2007-9-6",1546
"4378","MQ","2007-9-7",1543
"4379","MQ","2007-9-8",1299
"4380","MQ","2007-9-9",1490
"4381","NW","2007-1-1",1308
"4382","NW","2007-1-10",1176
"4383","NW","2007-1-11",1173
"4384","NW","2007-1-12",1178
"4385","NW","2007-1-13",977
"4386","NW","2007-1-14",1091
"4387","NW","2007-1-15",1175
"4388","NW","2007-1-16",1174
"4389","NW","2007-1-17",1173
"4390","NW","2007-1-18",1173
"4391","NW","2007-1-19",1177
"4392","NW","2007-1-2",1275
"4393","NW","2007-1-20",979
"4394","NW","2007-1-21",1092
"4395","NW","2007-1-22",1175
"4396","NW","2007-1-23",1173
"4397","NW","2007-1-24",1176
"4398","NW","2007-1-25",1173
"4399","NW","2007-1-26",1178
"4400","NW","2007-1-27",977
"4401","NW","2007-1-28",1091
"4402","NW","2007-1-29",1175
"4403","NW","2007-1-3",1172
"4404","NW","2007-1-30",1173
"4405","NW","2007-1-31",1176
"4406","NW","2007-1-4",1173
"4407","NW","2007-1-5",1178
"4408","NW","2007-1-6",977
"4409","NW","2007-1-7",1091
"4410","NW","2007-1-8",1175
"4411","NW","2007-1-9",1173
"4412","NW","2007-10-1",1128
"4413","NW","2007-10-10",1117
"4414","NW","2007-10-11",1119
"4415","NW","2007-10-12",1115
"4416","NW","2007-10-13",898
"4417","NW","2007-10-14",1051
"4418","NW","2007-10-15",1118
"4419","NW","2007-10-16",1113
"4420","NW","2007-10-17",1114
"4421","NW","2007-10-18",1116
"4422","NW","2007-10-19",1113
"4423","NW","2007-10-2",1119
"4424","NW","2007-10-20",897
"4425","NW","2007-10-21",1049
"4426","NW","2007-10-22",1117
"4427","NW","2007-10-23",1115
"4428","NW","2007-10-24",1115
"4429","NW","2007-10-25",1116
"4430","NW","2007-10-26",1115
"4431","NW","2007-10-27",892
"4432","NW","2007-10-28",1038
"4433","NW","2007-10-29",1117
"4434","NW","2007-10-3",1115
"4435","NW","2007-10-30",1115
"4436","NW","2007-10-31",1115
"4437","NW","2007-10-4",1118
"4438","NW","2007-10-5",1117
"4439","NW","2007-10-6",896
"4440","NW","2007-10-7",1043
"4441","NW","2007-10-8",1118
"4442","NW","2007-10-9",1117
"4443","NW","2007-11-1",1117
"4444","NW","2007-11-10",968
"4445","NW","2007-11-11",1062
"4446","NW","2007-11-12",1123
"4447","NW","2007-11-13",1123
"4448","NW","2007-11-14",1123
"4449","NW","2007-11-15",1116
"4450","NW","2007-11-16",1113
"4451","NW","2007-11-17",964
"4452","NW","2007-11-18",1055
"4453","NW","2007-11-19",1114
"4454","NW","2007-11-2",1116
"4455","NW","2007-11-20",1115
"4456","NW","2007-11-21",1115
"4457","NW","2007-11-22",745
"4458","NW","2007-11-23",882
"4459","NW","2007-11-24",970
"4460","NW","2007-11-25",1053
"4461","NW","2007-11-26",1115
"4462","NW","2007-11-27",1114
"4463","NW","2007-11-28",1101
"4464","NW","2007-11-29",1097
"4465","NW","2007-11-3",889
"4466","NW","2007-11-30",1096
"4467","NW","2007-11-4",1051
"4468","NW","2007-11-5",1122
"4469","NW","2007-11-6",1123
"4470","NW","2007-11-7",1123
"4471","NW","2007-11-8",1123
"4472","NW","2007-11-9",1122
"4473","NW","2007-12-1",739
"4474","NW","2007-12-10",1082
"4475","NW","2007-12-11",1081
"4476","NW","2007-12-12",1081
"4477","NW","2007-12-13",1081
"4478","NW","2007-12-14",1080
"4479","NW","2007-12-15",735
"4480","NW","2007-12-16",963
"4481","NW","2007-12-17",1081
"4482","NW","2007-12-18",1072
"4483","NW","2007-12-19",1104
"4484","NW","2007-12-2",967
"4485","NW","2007-12-20",1130
"4486","NW","2007-12-21",1130
"4487","NW","2007-12-22",1040
"4488","NW","2007-12-23",1079
"4489","NW","2007-12-24",975
"4490","NW","2007-12-25",974
"4491","NW","2007-12-26",1129
"4492","NW","2007-12-27",1130
"4493","NW","2007-12-28",1130
"4494","NW","2007-12-29",1042
"4495","NW","2007-12-3",1086
"4496","NW","2007-12-30",1082
"4497","NW","2007-12-31",1130
"4498","NW","2007-12-4",1081
"4499","NW","2007-12-5",1081
"4500","NW","2007-12-6",1081
"4501","NW","2007-12-7",1080
"4502","NW","2007-12-8",736
"4503","NW","2007-12-9",962
"4504","NW","2007-2-1",1173
"4505","NW","2007-2-10",981
"4506","NW","2007-2-11",1091
"4507","NW","2007-2-12",1175
"4508","NW","2007-2-13",1173
"4509","NW","2007-2-14",1173
"4510","NW","2007-2-15",1233
"4511","NW","2007-2-16",1252
"4512","NW","2007-2-17",1054
"4513","NW","2007-2-18",1156
"4514","NW","2007-2-19",1252
"4515","NW","2007-2-2",1178
"4516","NW","2007-2-20",1250
"4517","NW","2007-2-21",1248
"4518","NW","2007-2-22",1252
"4519","NW","2007-2-23",1252
"4520","NW","2007-2-24",1054
"4521","NW","2007-2-25",1156
"4522","NW","2007-2-26",1252
"4523","NW","2007-2-27",1250
"4524","NW","2007-2-28",1248
"4525","NW","2007-2-3",981
"4526","NW","2007-2-4",1091
"4527","NW","2007-2-5",1175
"4528","NW","2007-2-6",1173
"4529","NW","2007-2-7",1176
"4530","NW","2007-2-8",1173
"4531","NW","2007-2-9",1178
"4532","NW","2007-3-1",1253
"4533","NW","2007-3-10",1045
"4534","NW","2007-3-11",1152
"4535","NW","2007-3-12",1237
"4536","NW","2007-3-13",1234
"4537","NW","2007-3-14",1232
"4538","NW","2007-3-15",1235
"4539","NW","2007-3-16",1234
"4540","NW","2007-3-17",1043
"4541","NW","2007-3-18",1149
"4542","NW","2007-3-19",1234
"4543","NW","2007-3-2",1240
"4544","NW","2007-3-20",1232
"4545","NW","2007-3-21",1230
"4546","NW","2007-3-22",1234
"4547","NW","2007-3-23",1234
"4548","NW","2007-3-24",1042
"4549","NW","2007-3-25",1148
"4550","NW","2007-3-26",1234
"4551","NW","2007-3-27",1232
"4552","NW","2007-3-28",1230
"4553","NW","2007-3-29",1234
"4554","NW","2007-3-3",1046
"4555","NW","2007-3-30",1234
"4556","NW","2007-3-31",1044
"4557","NW","2007-3-4",1153
"4558","NW","2007-3-5",1238
"4559","NW","2007-3-6",1236
"4560","NW","2007-3-7",1234
"4561","NW","2007-3-8",1240
"4562","NW","2007-3-9",1240
"4563","NW","2007-4-1",1159
"4564","NW","2007-4-10",1212
"4565","NW","2007-4-11",1215
"4566","NW","2007-4-12",1214
"4567","NW","2007-4-13",1214
"4568","NW","2007-4-14",1037
"4569","NW","2007-4-15",1129
"4570","NW","2007-4-16",1203
"4571","NW","2007-4-17",1205
"4572","NW","2007-4-18",1215
"4573","NW","2007-4-19",1204
"4574","NW","2007-4-2",1250
"4575","NW","2007-4-20",1189
"4576","NW","2007-4-21",1018
"4577","NW","2007-4-22",1121
"4578","NW","2007-4-23",1197
"4579","NW","2007-4-24",1203
"4580","NW","2007-4-25",1213
"4581","NW","2007-4-26",1212
"4582","NW","2007-4-27",1212
"4583","NW","2007-4-28",1047
"4584","NW","2007-4-29",1138
"4585","NW","2007-4-3",1248
"4586","NW","2007-4-30",1212
"4587","NW","2007-4-4",1246
"4588","NW","2007-4-5",1250
"4589","NW","2007-4-6",1250
"4590","NW","2007-4-7",1052
"4591","NW","2007-4-8",1146
"4592","NW","2007-4-9",1209
"4593","NW","2007-5-1",1206
"4594","NW","2007-5-10",1219
"4595","NW","2007-5-11",1220
"4596","NW","2007-5-12",1098
"4597","NW","2007-5-13",1157
"4598","NW","2007-5-14",1221
"4599","NW","2007-5-15",1221
"4600","NW","2007-5-16",1221
"4601","NW","2007-5-17",1221
"4602","NW","2007-5-18",1221
"4603","NW","2007-5-19",1098
"4604","NW","2007-5-2",1211
"4605","NW","2007-5-20",1157
"4606","NW","2007-5-21",1221
"4607","NW","2007-5-22",1221
"4608","NW","2007-5-23",1221
"4609","NW","2007-5-24",1221
"4610","NW","2007-5-25",1221
"4611","NW","2007-5-26",1082
"4612","NW","2007-5-27",1066
"4613","NW","2007-5-28",1173
"4614","NW","2007-5-29",1221
"4615","NW","2007-5-3",1219
"4616","NW","2007-5-30",1221
"4617","NW","2007-5-31",1221
"4618","NW","2007-5-4",1219
"4619","NW","2007-5-5",1097
"4620","NW","2007-5-6",1158
"4621","NW","2007-5-7",1219
"4622","NW","2007-5-8",1219
"4623","NW","2007-5-9",1219
"4624","NW","2007-6-1",1221
"4625","NW","2007-6-10",1182
"4626","NW","2007-6-11",1243
"4627","NW","2007-6-12",1233
"4628","NW","2007-6-13",1233
"4629","NW","2007-6-14",1239
"4630","NW","2007-6-15",1243
"4631","NW","2007-6-16",1125
"4632","NW","2007-6-17",1182
"4633","NW","2007-6-18",1243
"4634","NW","2007-6-19",1233
"4635","NW","2007-6-2",1098
"4636","NW","2007-6-20",1233
"4637","NW","2007-6-21",1239
"4638","NW","2007-6-22",1202
"4639","NW","2007-6-23",1095
"4640","NW","2007-6-24",1090
"4641","NW","2007-6-25",1214
"4642","NW","2007-6-26",1224
"4643","NW","2007-6-27",1226
"4644","NW","2007-6-28",1239
"4645","NW","2007-6-29",1243
"4646","NW","2007-6-3",1157
"4647","NW","2007-6-30",1125
"4648","NW","2007-6-4",1221
"4649","NW","2007-6-5",1221
"4650","NW","2007-6-6",1205
"4651","NW","2007-6-7",1228
"4652","NW","2007-6-8",1243
"4653","NW","2007-6-9",1125
"4654","NW","2007-7-1",1182
"4655","NW","2007-7-10",1210
"4656","NW","2007-7-11",1217
"4657","NW","2007-7-12",1210
"4658","NW","2007-7-13",1207
