ID,PredictedProb
11904,0.948152
11905,0.54026
11906,0.955343
11907,0.0976692
11909,0.944332
11912,0.694738
11913,0.854544
11917,0.788602
11921,0.942497
11922,0.961417
11924,0.868316
11925,0.872471
11926,0.903908
11927,0.838363
11929,0.812324
11933,0.670164
11935,0.444778
11937,0.868185
11938,0.627065
11939,0.982867
11946,0.987337
11947,0.822309
11955,0.815063
11956,0.990669
11958,0.945213
11959,0.737365
11965,0.94249
11967,0.832179
11968,0.968975
11969,0.767575
11970,0.987707
11974,0.398723
11976,0.866355
11977,0.47536
11979,0.790455
11980,0.881293
11981,0.838931
11984,0.759953
11985,0.927556
11986,0.814762
11988,0.66639
11990,0.729697
11995,0.894717
11998,0.917818
11999,0.972681
12001,0.540123
12002,0.868549
12003,0.951257
12006,0.975919
12007,0.746102
12008,0.715286
12009,0.92106
12010,0.896109
12012,0.761788
12013,0.67562
12014,0.869511
12015,0.75619
12017,0.673178
12018,0.863629
12020,0.363496
12021,0.581818
12022,0.520951
12023,0.804093
12024,0.551861
12026,0.677426
12029,0.527724
12031,0.770579
12032,0.706697
12033,0.881023
12034,0.982803
12035,0.674811
12036,0.17162
12037,0.897299
12039,0.668603
12044,0.425734
12045,0.990916
12046,0.770915
12049,0.41298
12052,0.836464
12057,0.676927
12059,0.710487
12060,0.8977
12061,0.848155
12062,0.673372
12064,0.963264
12065,0.731377
12066,0.894816
12068,0.703552
12069,0.67856
12070,0.777083
12071,0.977659
12074,0.0838956
12075,0.974203
12081,0.779131
12087,0.964128
12089,0.701818
12091,0.636095
12092,0.859041
12093,0.641331
12098,0.896691
12099,0.765856
12100,0.604783
12103,0.724095
12105,0.909608
12106,0.865846
12108,0.638251
12110,0.675946
12111,0.673087
12113,0.587179
12114,0.654678
12115,0.906457
12116,0.953332
12117,0.751512
12121,0.434994
12125,0.801179
12126,0.962711
12127,0.584681
12129,0.647897
12133,0.916568
12137,0.665517
12138,0.925228
12142,0.69927
12143,0.795127
12144,0.942923
12149,0.657278
12150,0.811905
12151,0.968297
12155,0.849303
12156,0.921532
12158,0.702557
12159,0.940876
12162,0.596178
12164,0.76003
12166,0.765704
12169,0.740442
12171,0.499622
12177,0.681585
12178,0.762975
12179,0.436064
12180,0.706017
12188,0.532957
12189,0.761494
12192,0.644373
12194,0.736939
12197,0.783514
12200,0.810451
12201,0.900621
12203,0.948146
12206,0.788991
12207,0.933778
12216,0.902212
12217,0.728762
12222,0.944882
12223,0.700867
12225,0.886037
12226,0.885146
12227,0.873543
12228,0.776868
12229,0.529318
12230,0.615956
12231,0.471223
12232,0.811109
12233,0.444244
12234,0.926637
12235,0.436449
12236,0.384064
12238,0.70017
12239,0.76627
12241,0.844259
12244,0.841292
12247,0.518546
12248,0.932292
12249,0.759235
12253,0.95619
12255,0.849622
12259,0.796032
12260,0.968856
12261,0.86426
12262,0.731024
12263,0.930297
12265,0.789267
12269,0.735506
12274,0.979797
12275,0.941553
12277,0.830972
12278,0.738362
12279,0.831181
12280,0.822848
12281,0.868966
12283,0.901334
12284,0.883287
12286,0.691309
12287,0.947788
12288,0.767097
12289,0.774574
12290,0.929148
12293,0.289656
12298,0.788834
12301,0.972731
12302,0.606322
12304,0.688873
12305,0.796472
12306,0.640993
12307,0.978681
12308,0.936715
12309,0.953489
12312,0.952593
12314,0.804931
12318,0.96337
12319,0.901139
12320,0.976879
12321,0.623143
12328,0.9626
12329,0.856542
12334,0.893675
12335,0.693858
12338,0.62376
12340,0.70977
12341,0.628091
12344,0.969565
12345,0.984381
12346,0.863681
12347,0.939475
12349,0.456995
12351,0.833281
12356,0.703953
12357,0.890962
12359,0.705111
12360,0.861112
12361,0.869286
12363,0.584118
12364,0.899991
12366,0.736875
12367,0.510756
12368,0.456158
12370,0.982286
12372,0.841225
12373,0.405361
12374,0.966581
12375,0.967076
12376,0.513781
12377,0.634888
12378,0.976328
12380,0.784823
12382,0.72073
12383,0.79347
12384,0.663614
12385,0.796281
12386,0.947178
12387,0.48146
12389,0.944428
12391,0.995906
12392,0.949829
12394,0.896062
12395,0.352067
12396,0.542669
12400,0.603688
12401,0.677714
12403,0.840211
12404,0.462101
12407,0.796339
12410,0.878431
12411,0.981112
12412,0.58846
12413,0.627735
12415,0.975606
12416,0.622921
12417,0.552782
12418,0.820019
12419,0.916275
12421,0.889082
12423,0.374018
12424,0.918953
12425,0.817456
12427,0.796084
12431,0.481934
12432,0.956239
12434,0.842499
12437,0.71101
12438,0.912064
12443,0.622779
12446,0.836529
12447,0.506912
12450,0.884395
12453,0.847784
12454,0.446772
12455,0.960214
12458,0.779607
12460,0.903872
12461,0.968803
12464,0.969478
12465,0.65805
12466,0.791101
12468,0.777402
12471,0.842395
12476,0.598079
12478,0.977136
12479,0.829581
12481,0.755197
12486,0.948268
12487,0.655976
12488,0.986071
12489,0.976515
12490,0.572143
12493,0.969349
12497,0.880484
12498,0.614526
12499,0.900031
12500,0.806108
12503,0.798211
12504,0.528401
12508,0.975278
12509,0.895429
12510,0.345249
12513,0.414338
12515,0.660004
12519,0.921644
12524,0.963532
12526,0.78891
12527,0.765773
12536,0.816772
12537,0.796019
12541,0.905792
12542,0.89832
12544,0.597564
12546,0.704729
12551,0.798029
12554,0.909332
12558,0.68991
12561,0.728452
12562,0.791864
12565,0.960633
12568,0.734862
12569,0.553233
12570,0.909131
12574,0.831838
12575,0.640073
12576,0.931655
12577,0.941841
12579,0.328119
12581,0.687603
12582,0.816805
12583,0.786327
12584,0.797939
12587,0.861266
12588,0.768487
12589,0.667235
12593,0.855566
12596,0.718709
12598,0.683795
12599,0.755638
12600,0.710645
12602,0.815431
12604,0.579338
12605,0.895209
12608,0.905627
12609,0.754148
12610,0.966603
12611,0.148375
12612,0.351672
12613,0.875186
12614,0.66978
12617,0.890992
12618,0.440136
12622,0.841705
12623,0.884656
12624,0.929236
12625,0.836447
12626,0.883559
12629,0.758858
12631,0.429516
12632,0.897694
12633,0.695925
12635,0.949498
12636,0.674987
12637,0.191724
12641,0.92047
12642,0.902113
12644,0.831246
12647,0.95027
12648,0.884118
12655,0.786697
12656,0.642932
12657,0.809715
12658,0.763655
12659,0.551508
12660,0.961775
12662,0.688613
12664,0.954821
12669,0.720009
12670,0.473824
12672,0.864111
12673,0.853481
12675,0.589326
12680,0.97733
12681,0.238009
12682,0.982739
12684,0.963958
12686,0.439708
12688,0.92127
12690,0.900687
12695,0.509348
12696,0.968779
12698,0.692254
12699,0.510633
12702,0.960697
12703,0.728827
12709,0.610971
12712,0.769261
12713,0.68835
12714,0.979578
12715,0.538843
12716,0.698737
12717,0.979575
12721,0.980172
12722,0.957183
12724,0.6857
12725,0.355018
12727,0.915784
12728,0.756639
12729,0.955289
12730,0.948838
12734,0.858941
12736,0.812283
12739,0.760181
12740,0.759831
12742,0.97003
12743,0.706232
12744,0.933475
12745,0.773112
12746,0.680982
12753,0.504388
12759,0.585048
12760,0.590115
12762,0.753564
12763,0.967941
12764,0.870919
12765,0.972965
12766,0.886213
12768,0.967025
12770,0.765049
12771,0.929249
12774,0.743559
12775,0.558041
12776,0.739859
12781,0.969952
12783,0.89297
12784,0.835163
12786,0.833621
12790,0.859732
12794,0.652852
12796,0.914168
12797,0.767102
12799,0.552849
12802,0.783474
12804,0.778145
12806,0.0646846
12808,0.470156
12809,0.742865
12810,0.690394
12811,0.760704
12813,0.808109
12815,0.648376
12817,0.477353
12820,0.900958
12824,0.902139
12825,0.86753
12830,0.987539
12831,0.63997
12832,0.791251
12836,0.94631
12837,0.736459
12838,0.323939
12839,0.802531
12841,0.781884
12846,0.900483
12847,0.947704
12851,0.929046
12853,0.745297
12854,0.830072
12855,0.653566
12859,0.738266
12860,0.83996
12861,0.977758
12862,0.430755
12863,0.543669
12864,0.973094
12867,0.69046
12875,0.0798497
12876,0.515664
12877,0.664783
12878,0.885248
12879,0.448422
12881,0.622157
12882,0.827558
12884,0.72144
12886,0.6701
12887,0.791785
12889,0.727384
12891,0.966415
12894,0.986498
12897,0.77154
12899,0.931526
12901,0.694504
12903,0.970643
12904,0.959623
12912,0.65542
12918,0.58698
12923,0.94382
12924,0.0867619
12927,0.794386
12928,0.64654
12930,0.852003
12931,0.761999
12932,0.714261
12933,0.90806
12935,0.980688
12936,0.825786
12937,0.39482
12939,0.771126
12943,0.577082
12944,0.947226
12946,0.983402
12950,0.883966
12952,0.671689
12953,0.981801
12954,0.843159
12957,0.561336
12958,0.985303
12959,0.639464
12962,0.896332
12963,0.743645
12968,0.727279
12971,0.892426
12973,0.813841
12975,0.721976
12976,0.770189
12977,0.721558
12978,0.729672
12981,0.761591
12984,0.852539
12985,0.905953
12986,0.960629
12987,0.897861
12988,0.583932
12989,0.63902
12990,0.717507
12993,0.817283
12995,0.509201
12996,0.882219
12998,0.870196
13000,0.942461
13004,0.868976
13006,0.851188
13008,0.935425
13009,0.708508
13010,0.447815
13012,0.903836
13013,0.849076
13014,0.966904
13016,0.896889
13021,0.809382
13025,0.708946
13027,0.832795
13028,0.977658
13029,0.89169
13030,0.843099
13033,0.844517
13034,0.966527
13035,0.922705
13036,0.720109
13039,0.585691
13040,0.647316
13041,0.927084
13042,0.960113
13047,0.746125
13048,0.711194
13050,0.562026
13052,0.984729
13054,0.491193
13056,0.504423
13057,0.816647
13058,0.959131
13060,0.793565
13062,0.919059
13064,0.954082
13072,0.970485
13073,0.831844
13074,0.882796
13077,0.571353
13078,0.538017
13079,0.977392
13080,0.830317
13081,0.92542
13084,0.530165
13091,0.932341
13093,0.777101
13095,0.74839
13096,0.540067
13101,0.706202
13102,0.967876
13104,0.874938
13106,0.893122
13108,0.925992
13109,0.600542
13115,0.688807
13116,0.941314
13117,0.820534
13118,0.633539
13119,0.0553395
13120,0.655928
13121,0.844163
13122,0.904715
13123,0.557501
13126,0.77988
13127,0.957862
13130,0.95741
13131,0.927443
13133,0.611005
13135,0.840924
13136,0.595678
13137,0.905116
13143,0.950342
13145,0.70083
13147,0.797195
13148,0.844646
13156,0.147938
13158,0.939872
13160,0.740542
13161,0.637559
13163,0.760978
13164,0.682894
13165,0.0674458
13166,0.552268
13167,0.869873
13168,0.935123
13170,0.946005
13172,0.573044
13178,0.589853
13180,0.840968
13182,0.807584
13183,0.962867
13185,0.835655
13186,0.775772
13187,0.690561
13188,0.541276
13189,0.922143
13190,0.819134
13191,0.772952
13195,0.718331
13198,0.67763
13199,0.461089
13200,0.876885
13201,0.953603
13203,0.773718
13204,0.89072
13206,0.835048
13208,0.880771
13214,0.717562
13215,0.333772
13217,0.407
13218,0.82599
13220,0.790798
13222,0.755503
13223,0.594312
13226,0.842172
13228,0.983384
13229,0.526762
13231,0.403612
13232,0.879764
13235,0.964728
13236,0.709228
13237,0.83184
13238,0.920369
13241,0.755344
13244,0.83407
13246,0.920115
13247,0.957959
13249,0.779117
13250,0.755565
13254,0.804283
13255,0.75579
13256,0.708096
13258,0.913018
13264,0.725532
13267,0.661529
13268,0.606555
13269,0.778981
13272,0.677055
13274,0.920154
13277,0.717467
13278,0.926887
13279,0.715942
13280,0.766669
13283,0.612585
13284,0.587032
13285,0.624336
13286,0.837756
13288,0.969083
13292,0.688287
13294,0.655014
13295,0.426598
13296,0.847914
13297,0.757309
13298,0.954405
13300,0.714146
13301,0.818844
13302,0.62966
13304,0.866982
13306,0.97706
13309,0.432603
13310,0.908456
13311,0.45601
13312,0.844305
13313,0.777911
13315,0.786995
13316,0.800261
13318,0.895164
13319,0.557306
13325,0.972001
13327,0.80978
13330,0.697522
13333,0.632223
13335,0.523923
13338,0.656313
13340,0.972131
13343,0.725608
13344,0.877084
13345,0.599005
13346,0.612239
13347,0.926048
13348,0.717879
13350,0.540105
13351,0.969792
13352,0.921974
13356,0.464724
13357,0.680149
13360,0.746145
13361,0.844176
13364,0.569441
13369,0.77471
13370,0.641193
13374,0.765482
13376,0.951745
13377,0.766275
13379,0.984817
13380,0.903134
13384,0.775847
13386,0.0338669
13388,0.836592
13389,0.968142
13390,0.849842
13392,0.146747
13394,0.788531
13395,0.621797
13396,0.83288
13398,0.825024
13400,0.934183
13402,0.513044
13403,0.825476
13405,0.847788
13406,0.745434
13407,0.71857
13408,0.973394
13409,0.880594
13416,0.849298
13417,0.768719
13420,0.749049
13421,0.752199
13422,0.951399
13423,0.875444
13425,0.966341
13433,0.952462
13434,0.789153
13438,0.633853
13440,0.774478
13441,0.871089
13443,0.556989
13446,0.833709
13447,0.886854
13449,0.758189
13452,0.917298
13453,0.972379
13454,0.718365
13456,0.870667
13457,0.487944
13459,0.683025
13462,0.555917
13464,0.776084
13467,0.919255
13468,0.895122
13470,0.758301
13472,0.788824
13474,0.692067
13476,0.600922
13477,0.948881
13478,0.696803
13480,0.93412
13482,0.493576
13483,0.981286
13486,0.0440276
13492,0.892174
13493,0.690777
13494,0.813877
13498,0.880709
13499,0.830825
13500,0.93096
13501,0.899375
13503,0.946163
13505,0.589945
13506,0.94571
13508,0.454301
13510,0.801529
13512,0.952206
13513,0.678673
13515,0.979961
13521,0.454995
13523,0.70156
13525,0.914842
13526,0.848209
13527,0.0921915
13528,0.87185
13529,0.470541
13530,0.147753
13531,0.456201
13532,0.742297
13533,0.99101
13534,0.785454
13535,0.79012
13537,0.710718
13538,0.587534
13541,0.922391
13544,0.945034
13546,0.399988
13551,0.773698
13552,0.728848
13553,0.841657
13554,0.667555
13556,0.582842
13557,0.95026
13558,0.562707
13561,0.774113
13562,0.964168
13565,0.683342
13568,0.928027
13570,0.690515
13571,0.576337
13572,0.854871
13573,0.599592
13575,0.505211
13579,0.943566
13580,0.750448
13583,0.731065
13585,0.829928
13587,0.740528
13589,0.753302
13590,0.91282
13593,0.901163
13595,0.90177
13596,0.402214
13598,0.813656
13601,0.704232
13602,0.834358
13606,0.606678
13607,0.756978
13608,0.763838
13610,0.6882
13611,0.794794
13613,0.626697
13615,0.975315
13616,0.730247
13618,0.772289
13619,0.92154
13620,0.793357
13623,0.974107
13626,0.753564
13628,0.837314
13632,0.821055
13633,0.960672
13635,0.79308
13638,0.806624
13639,0.832642
13640,0.659416
13644,0.643377
13645,0.617004
13646,0.809557
13648,0.786557
13649,0.826665
13650,0.351162
13651,0.8702
13653,0.950877
13655,0.566251
13656,0.911005
13659,0.891527
13660,0.852508
13664,0.754116
13666,0.938962
13667,0.835369
13671,0.745114
13672,0.614868
13674,0.625652
13676,0.831847
13678,0.533946
13681,0.590592
13683,0.764166
13684,0.525034
13685,0.941502
13688,0.973142
13690,0.756894
13691,0.739645
13694,0.836761
13695,0.964795
13696,0.491086
13697,0.782078
13702,0.979482
13705,0.921225
13706,0.532189
13708,0.526492
13709,0.592953
13710,0.884231
13711,0.8469
13712,0.616891
13716,0.789614
13718,0.834628
13719,0.6856
13720,0.565939
13723,0.869928
13726,0.654886
13727,0.7999
13729,0.561567
13730,0.837573
13732,0.742895
13733,0.918116
13734,0.711115
13735,0.957922
13740,0.709584
13742,0.97441
13743,0.795624
13744,0.837313
13746,0.978617
13747,0.760646
13748,0.76386
13749,0.652231
13753,0.567329
13754,0.463164
13755,0.97506
13756,0.652224
13757,0.983131
13758,0.604046
13760,0.851057
13761,0.276148
13763,0.677567
13764,0.811068
13768,0.64203
13770,0.880197
13771,0.760189
13772,0.873118
13774,0.921499
13775,0.511414
13776,0.659707
13777,0.984839
13779,0.832534
13780,0.817954
13783,0.868531
13784,0.90083
13785,0.439122
13786,0.450971
13789,0.625128
13791,0.959887
13793,0.576082
13795,0.405564
13796,0.774688
13797,0.820705
13798,0.65249
13800,0.925771
13801,0.854029
13802,0.799454
13804,0.779868
13805,0.605522
13807,0.958794
13808,0.225376
13809,0.807846
13810,0.974567
13812,0.620248
13814,0.975689
13815,0.834533
13819,0.908947
13821,0.628691
13824,0.960538
13825,0.868516
13826,0.867821
13830,0.796693
13831,0.725344
13834,0.810951
13835,0.914304
13836,0.888626
13838,0.956805
13842,0.505194
13843,0.280015
13846,0.882946
13852,0.907565
13853,0.768792
13854,0.641362
13856,0.939409
13857,0.0885598
13860,0.756093
13864,0.83013
13868,0.809154
13870,0.778428
13872,0.872253
13873,0.682112
13874,0.674127
13876,0.858454
13877,0.524564
13878,0.807455
13879,0.907019
13880,0.710342
13883,0.50418
13889,0.786637
13891,0.973634
13892,0.693274
13893,0.856257
13895,0.0565917
13898,0.507077
13900,0.670054
13902,0.69737
13907,0.4735
13908,0.928295
13909,0.702413
13910,0.890885
13911,0.682458
13912,0.94295
13914,0.858426
13915,0.8526
13918,0.489511
13919,0.694947
13920,0.582846
13921,0.515678
13923,0.836021
13924,0.727984
13925,0.970838
13926,0.847591
13930,0.819943
13933,0.917445
13934,0.706311
13935,0.967509
13938,0.551628
13942,0.944208
13943,0.419361
13949,0.876303
13951,0.753924
13953,0.943541
13954,0.605685
13955,0.94806
13958,0.619959
13961,0.9676
13962,0.915177
13964,0.733966
13965,0.600548
13967,0.963129
13970,0.753807
13971,0.693157
13974,0.803398
13975,0.906556
13976,0.931048
13978,0.855616
13980,0.162154
13981,0.977859
13985,0.85643
13986,0.62661
13988,0.974119
13989,0.959624
13992,0.846899
13994,0.692589
13995,0.883959
13996,0.601588
13997,0.918457
13998,0.858621
13999,0.59065
14005,0.745783
14006,0.704665
14008,0.907489
14009,0.91045
14012,0.68619
14015,0.879268
14016,0.790002
14018,0.728653
14020,0.743731
14021,0.957562
14022,0.722826
14025,0.676184
14027,0.670615
14028,0.665036
14029,0.905531
14030,0.969524
14031,0.573302
14032,0.730951
14033,0.804318
14034,0.891591
14039,0.94746
14041,0.976117
14043,0.500648
14045,0.660323
14047,0.402937
14049,0.853575
14050,0.671046
14052,0.888443
14053,0.774281
14054,0.82615
14056,0.812677
14060,0.71579
14061,0.671331
14064,0.779695
14066,0.482974
14069,0.928411
14070,0.710348
14072,0.769446
14073,0.626489
14074,0.513868
14077,0.950557
14078,0.871778
14079,0.854048
14085,0.828245
14086,0.740909
14089,0.781479
14093,0.89617
14095,0.740453
14097,0.742572
14098,0.928954
14099,0.855836
14100,0.924975
14103,0.702792
14105,0.730011
14108,0.871199
14110,0.909316
14111,0.887804
14114,0.882802
14116,0.976777
14117,0.984696
14119,0.909612
14123,0.424562
14124,0.919842
14126,0.917825
14129,0.712927
14130,0.425035
14131,0.793969
14133,0.702725
14135,0.778425
14136,0.858127
14139,0.410297
14141,0.451794
14145,0.590826
14147,0.495582
14152,0.687229
14154,0.806948
14155,0.839906
14156,0.611324
14157,0.658457
14158,0.779974
14160,0.915145
14163,0.544858
14164,0.189304
14166,0.373584
14169,0.815319
14170,0.573004
14173,0.68609
14174,0.607197
14176,0.646936
14177,0.949635
14179,0.855145
14186,0.560159
14187,0.856386
14189,0.955972
14190,0.970348
14191,0.741825
14192,0.699898
14198,0.631754
14200,0.646903
14201,0.850209
14202,0.684506
14204,0.939206
14206,0.849548
14207,0.687318
14209,0.568448
14210,0.492034
14212,0.81393
14215,0.80453
14218,0.916743
14222,0.666315
14225,0.735974
14227,0.760505
14230,0.739738
14233,0.677188
14234,0.855191
14235,0.884818
14237,0.945518
14238,0.949441
14245,0.703356
14247,0.979641
14248,0.849167
14251,0.90895
14253,0.860807
14255,0.508495
14256,0.657108
14257,0.725929
14259,0.800389
14262,0.898903
14266,0.909027
14268,0.757887
14269,0.770458
14270,0.866694
14271,0.762871
14273,0.858417
14275,0.929532
14280,0.637499
14282,0.826577
14283,0.922655
14284,0.622145
14285,0.844264
14286,0.529164
14288,0.918007
14289,0.802254
14290,0.666805
14291,0.482908
14294,0.980145
14295,0.0666823
14296,0.951307
14297,0.78252
14300,0.807833
14302,0.912148
14305,0.911827
14309,0.474538
14310,0.717236
14311,0.843853
14315,0.964041
14317,0.853993
14323,0.785501
14325,0.916408
14326,0.775946
14327,0.869689
14329,0.875403
14332,0.868775
14334,0.549262
14335,0.960059
14337,0.62386
14338,0.566025
14339,0.650765
14341,0.924133
14343,0.830854
14345,0.896444
14347,0.591164
14350,0.917196
14354,0.707197
14359,0.722411
14360,0.720486
14361,0.912676
14362,0.0599399
14365,0.87764
14367,0.716098
14369,0.96491
14370,0.834266
14371,0.891103
14374,0.983485
14376,0.937915
14378,0.953685
14380,0.783531
14382,0.717767
14383,0.917069
14384,0.805275
14387,0.653324
14388,0.542468
14390,0.613612
14393,0.887602
14394,0.843181
14396,0.892732
14398,0.612818
14401,0.844312
14402,0.844559
14404,0.86912
14409,0.746938
14411,0.930948
14412,0.806079
14414,0.837962
14416,0.781868
14417,0.676106
14418,0.60897
14419,0.836094
14420,0.895919
14422,0.668086
14423,0.85126
14426,0.93811
14428,0.957721
14429,0.533282
14433,0.782868
14434,0.808137
14437,0.789067
14440,0.504102
14442,0.61636
14443,0.737912
14445,0.706364
14448,0.962167
14450,0.736115
14456,0.977482
14457,0.576833
14459,0.589606
14460,0.920335
14461,0.984493
14462,0.792883
14464,0.725399
14465,0.86079
14469,0.968717
14470,0.852655
14472,0.952211
14474,0.763584
14475,0.973975
14481,0.955898
14484,0.981974
14488,0.639404
14489,0.719807
14490,0.84504
14496,0.966751
14499,0.507261
14500,0.760367
14501,0.166255
14503,0.960076
14505,0.729825
14507,0.574949
14509,0.717162
14513,0.939512
14515,0.929291
14518,0.720709
14521,0.844847
14522,0.823349
14526,0.843178
14527,0.431536
14528,0.877752
14532,0.537562
14536,0.724363
14538,0.953115
14542,0.747848
14543,0.989505
14545,0.962246
14547,0.7968
14549,0.961241
14550,0.744532
14552,0.941515
14553,0.616929
14554,0.837682
14556,0.755418
14560,0.906843
14561,0.549874
14567,0.728066
14568,0.981822
14569,0.862816
14571,0.835498
14572,0.891118
14574,0.949741
14575,0.821181
14577,0.974312
14580,0.861517
14583,0.900334
14585,0.790981
14586,0.562617
14589,0.964463
14591,0.876451
14596,0.670412
14598,0.988223
14601,0.766164
14603,0.942841
14604,0.946941
14606,0.625468
14608,0.893637
14610,0.954235
14611,0.913421
14613,0.193149
14614,0.936401
14615,0.609485
14618,0.632297
14619,0.945305
14620,0.564348
14621,0.0783088
14623,0.835607
14624,0.732456
14625,0.605797
14629,0.8914
14630,0.886947
14633,0.68269
14635,0.832854
14636,0.941339
14638,0.907965
14639,0.904122
14645,0.876181
14647,0.891512
14649,0.51787
14651,0.406465
14652,0.968249
14653,0.7615
14655,0.96189
14656,0.967907
14657,0.433196
14658,0.544782
14659,0.922846
14661,0.78439
14663,0.512079
14666,0.845699
14669,0.91258
14670,0.771308
14671,0.739376
14674,0.833779
14675,0.976424
14677,0.907802
14678,0.59852
14679,0.439778
14680,0.784944
14681,0.78172
14682,0.868742
14683,0.724761
14685,0.965487
14686,0.684948
14687,0.945701
14688,0.894206
14690,0.91804
14696,0.602734
14697,0.787284
14698,0.826044
14700,0.798989
14702,0.961146
14703,0.791262
14704,0.885406
14711,0.509079
14712,0.70593
14715,0.984056
14716,0.6333
14717,0.789178
14723,0.714984
14724,0.899958
14726,0.843879
14727,0.750382
14730,0.573537
14731,0.888218
14733,0.968904
14736,0.707285
14744,0.884627
14748,0.92813
14749,0.855923
14750,0.921486
14751,0.558292
14752,0.57896
14753,0.682536
14754,0.735392
14758,0.733968
14759,0.954045
14760,0.801576
14761,0.61311
14762,0.984193
14763,0.609695
14766,0.913215
14769,0.941444
14771,0.680404
14773,0.739787
14776,0.729959
14780,0.794527
14781,0.889357
14782,0.538097
14783,0.804043
14785,0.468657
14788,0.897541
14790,0.49753
14791,0.831485
14792,0.91269
14793,0.830952
14794,0.689738
14797,0.83187
14798,0.719157
14800,0.874137
14803,0.971476
14806,0.594976
14807,0.713013
14808,0.660236
14811,0.812576
14813,0.86784
14815,0.964665
14817,0.925424
14818,0.777565
14819,0.693626
14820,0.272684
14821,0.76241
14822,0.901172
14828,0.942881
14829,0.895506
14831,0.622797
14832,0.73484
14834,0.949032
14838,0.866419
14839,0.887824
14840,0.599755
14841,0.786379
14842,0.771183
14843,0.629673
14844,0.689281
14847,0.650969
14848,0.798622
14850,0.824248
14852,0.465835
14854,0.805117
14858,0.966518
14859,0.943634
14860,0.511195
14861,0.735811
14862,0.684472
14863,0.783576
14865,0.932961
14867,0.7077
14868,0.97614
14869,0.840083
14871,0.872863
14872,0.610458
14874,0.965594
14876,0.695116
14877,0.853147
14881,0.761792
14883,0.89775
14886,0.651287
14888,0.827493
14889,0.804017
14890,0.855171
14892,0.642074
14893,0.643215
14895,0.802524
14896,0.961222
14898,0.773033
14900,0.868221
14901,0.413143
14902,0.913124
14906,0.791697
14907,0.772993
14908,0.816797
14909,0.820282
14910,0.899632
14911,0.498319
14912,0.638228
14914,0.697066
14915,0.705611
14918,0.685277
14919,0.974526
14924,0.633605
14928,0.703825
14929,0.606987
14934,0.870679
14935,0.891272
14937,0.943896
14938,0.77201
14939,0.871952
14941,0.948836
14942,0.9313
14945,0.838728
14950,0.972634
14951,0.929031
14952,0.89068
14955,0.942239
14956,0.635855
14964,0.759531
14967,0.887106
14968,0.571958
14970,0.977527
14972,0.865336
14973,0.884981
14976,0.533465
14977,0.726686
14981,0.689825
14985,0.615467
14988,0.932366
14989,0.871669
14993,0.868217
14994,0.790876
14998,0.869408
15000,0.593061
15002,0.461478
15004,0.606328
15005,0.98018
15006,0.572829
15009,0.827464
15010,0.626859
15012,0.863064
15013,0.745226
15014,0.487574
15015,0.787646
15016,0.900094
15017,0.856991
15022,0.868045
15023,0.5825
15024,0.92149
15028,0.982313
15030,0.697793
15031,0.837097
15032,0.873921
15035,0.933934
15037,0.943126
15040,0.93832
15041,0.811842
15043,0.71742
15044,0.726087
15046,0.533986
15050,0.806408
15051,0.845813
15052,0.534062
15054,0.905953
15055,0.842074
15058,0.904595
15059,0.725155
15060,0.977492
15061,0.965343
15062,0.527367
15063,0.82043
15064,0.294374
15066,0.783919
15067,0.734742
15068,0.970362
15069,0.967675
15070,0.596782
15071,0.700649
15072,0.701587
15078,0.815826
15079,0.791085
15080,0.762863
15081,0.32935
15082,0.697231
15093,0.896816
15094,0.838555
15096,0.896122
15098,0.702912
15103,0.904425
15105,0.625314
15106,0.722826
15108,0.974066
15109,0.480017
15110,0.981421
15114,0.579126
15115,0.966514
15119,0.830013
15120,0.977672
15121,0.649643
15122,0.621357
15123,0.705418
15124,0.931517
15125,0.945765
15126,0.610606
15131,0.760535
15133,0.519528
15134,0.872528
15135,0.830755
15138,0.877293
15140,0.843755
15141,0.855891
15147,0.765704
15148,0.888263
15152,0.419734
15154,0.817897
15158,0.974135
15160,0.889263
15161,0.991907
15163,0.701942
15168,0.731678
15169,0.535941
15176,0.758316
15179,0.944148
15181,0.732204
15182,0.82201
15187,0.710886
15189,0.965226
15191,0.71323
15194,0.747955
15195,0.911432
15196,0.948456
15197,0.827834
15200,0.560885
15201,0.918316
15203,0.731132
15204,0.872994
15206,0.770353
15207,0.349838
15209,0.86052
15213,0.702152
15214,0.817143
15216,0.874602
15217,0.780856
15218,0.601395
15219,0.466917
15220,0.924252
15226,0.948032
15227,0.697253
15229,0.919176
15230,0.762962
15231,0.978677
15235,0.897557
15236,0.923686
15237,0.863058
15239,0.96573
15240,0.738439
15241,0.527203
15242,0.981386
15245,0.599917
15246,0.878606
15248,0.879353
15258,0.8117
15259,0.433798
15260,0.993527
15261,0.729867
15263,0.794666
15264,0.743984
15266,0.990737
15272,0.712761
15273,0.878265
15275,0.843548
15276,0.659752
15277,0.825209
15278,0.67167
15279,0.792827
15282,0.846374
15284,0.924244
15286,0.544023
15289,0.712388
15290,0.623447
15293,0.98626
15296,0.561309
15300,0.718864
15301,0.967303
15302,0.616117
15303,0.779646
15305,0.783355
15307,0.249998
15308,0.592547
15309,0.888714
15310,0.615409
15311,0.922694
15313,0.975714
15314,0.972765
15316,0.900882
15317,0.379104
15318,0.945934
15321,0.970622
15324,0.851731
15330,0.778102
15331,0.909776
15332,0.605579
15333,0.850862
15335,0.5327
