ID,PredictedProb
20064,0.708613
20066,0.746468
20067,0.931436
20069,0.908737
20070,0.911069
20071,0.789326
20072,0.765886
20077,0.885175
20079,0.581923
20080,0.783134
20081,0.818661
20085,0.829535
20088,0.96074
20090,0.804084
20094,0.960089
20095,0.65462
20097,0.461954
20098,0.538117
20099,0.791754
20100,0.885435
20103,0.751944
20107,0.747306
20108,0.834517
20109,0.848398
20115,0.784895
20120,0.448431
20124,0.905047
20127,0.947875
20131,0.487107
20132,0.979366
20135,0.711039
20137,0.723975
20138,0.743468
20142,0.887668
20146,0.613321
20148,0.962579
20149,0.985224
20150,0.726031
20151,0.873356
20153,0.739008
20154,0.971162
20156,0.857498
20157,0.860656
20160,0.809494
20162,0.914178
20165,0.822953
20168,0.958833
20169,0.859718
20173,0.561049
20174,0.0687779
20175,0.867025
20176,0.920468
20178,0.744331
20180,0.972302
20181,0.971558
20183,0.84018
20186,0.783532
20189,0.971845
20191,0.811301
20192,0.790204
20193,0.694026
20194,0.947754
20197,0.919317
20203,0.865717
20204,0.764881
20205,0.830858
20208,0.744411
20210,0.95516
20211,0.738748
20212,0.897619
20215,0.810317
20216,0.830325
20218,0.687441
20220,0.807495
20223,0.946639
20224,0.573262
20227,0.840645
20229,0.864582
20230,0.69478
20234,0.850576
20235,0.634472
20239,0.641031
20240,0.708242
20242,0.852589
20243,0.655722
20244,0.509601
20246,0.634672
20247,0.542054
20248,0.635623
20250,0.923909
20251,0.859511
20252,0.952452
20253,0.430943
20256,0.774911
20258,0.745098
20259,0.941299
20262,0.655099
20263,0.792539
20265,0.600416
20267,0.625868
20268,0.681725
20269,0.796493
20272,0.479409
20274,0.749909
20276,0.508234
20277,0.779303
20282,0.700969
20283,0.907231
20284,0.937835
20285,0.977909
20287,0.616197
20290,0.944739
20291,0.772832
20294,0.75906
20295,0.908214
20296,0.815048
20297,0.718692
20299,0.846857
20300,0.549834
20302,0.881136
20303,0.79737
20304,0.945473
20306,0.763904
20307,0.657858
20308,0.909748
20310,0.957834
20311,0.979498
20312,0.897659
20314,0.633388
20315,0.813931
20316,0.970992
20317,0.78425
20318,0.666415
20319,0.66184
20320,0.978831
20323,0.65013
20325,0.807888
20326,0.882258
20327,0.91997
20328,0.952597
20330,0.783526
20331,0.671839
20333,0.577034
20339,0.91647
20341,0.853487
20344,0.73089
20347,0.454215
20348,0.865362
20349,0.870514
20351,0.923652
20353,0.678981
20355,0.880076
20359,0.865115
20360,0.705459
20361,0.934966
20363,0.450421
20366,0.71223
20367,0.579029
20368,0.861672
20373,0.977776
20374,0.629707
20375,0.380536
20376,0.974822
20378,0.79348
20380,0.859735
20382,0.824401
20383,0.782333
20384,0.751449
20386,0.849806
20388,0.658341
20389,0.967773
20390,0.906433
20391,0.640768
20392,0.23998
20396,0.751502
20397,0.937007
20400,0.774131
20403,0.71141
20406,0.891086
20409,0.90778
20410,0.735856
20412,0.724781
20414,0.441267
20415,0.653235
20418,0.880904
20419,0.891528
20420,0.797532
20424,0.83186
20429,0.535766
20432,0.735584
20437,0.919062
20439,0.906914
20441,0.932049
20442,0.798244
20443,0.753154
20444,0.825332
20445,0.684531
20446,0.547007
20447,0.747624
20448,0.722207
20449,0.916837
20452,0.78272
20453,0.549671
20455,0.503761
20456,0.924931
20457,0.930975
20458,0.859076
20460,0.950806
20461,0.867043
20462,0.757651
20463,0.861966
20467,0.921464
20471,0.78166
20473,0.805443
20476,0.911856
20477,0.952909
20479,0.945205
20482,0.801431
20484,0.979606
20488,0.772433
20491,0.913424
20494,0.805127
20495,0.837361
20496,0.903809
20498,0.961781
20500,0.809055
20501,0.821497
20502,0.637472
20503,0.875967
20504,0.739598
20508,0.989773
20509,0.814312
20510,0.841531
20511,0.977165
20512,0.918458
20513,0.924849
20516,0.74475
20519,0.782078
20521,0.693137
20523,0.896285
20524,0.850527
20525,0.974807
20526,0.716434
20531,0.688592
20532,0.622146
20533,0.615516
20534,0.909482
20536,0.665324
20537,0.679346
20538,0.775922
20539,0.958668
20540,0.514504
20541,0.880014
20542,0.636963
20546,0.387902
20548,0.689028
20549,0.878089
20553,0.938429
20555,0.814434
20561,0.735828
20562,0.677195
20564,0.916098
20565,0.934548
20566,0.716329
20567,0.636117
20568,0.699857
20569,0.220923
20572,0.842975
20573,0.827175
20577,0.955243
20579,0.704613
20583,0.813793
20585,0.75836
20586,0.9228
20588,0.717889
20589,0.396424
20590,0.662855
20594,0.507492
20595,0.577923
20596,0.879215
20605,0.920436
20606,0.820445
20608,0.806938
20609,0.762387
20614,0.737392
20615,0.923778
20616,0.959263
20618,0.578469
20620,0.947451
20621,0.461749
20622,0.942117
20627,0.198248
20628,0.878525
20630,0.9767
20633,0.873512
20636,0.687751
20637,0.593973
20639,0.914647
20640,0.757312
20641,0.957591
20646,0.798925
20652,0.605068
20653,0.96811
20654,0.809609
20655,0.78451
20658,0.923652
20660,0.689162
20661,0.907254
20663,0.704271
20665,0.598655
20666,0.973115
20669,0.810542
20670,0.85083
20671,0.975052
20675,0.874067
20676,0.817526
20679,0.977888
20680,0.0706369
20681,0.827308
20683,0.772242
20687,0.982136
20690,0.953203
20694,0.914505
20695,0.962984
20698,0.693934
20699,0.793185
20700,0.772432
20701,0.630083
20702,0.536188
20705,0.921544
20706,0.844557
20709,0.753218
20711,0.738306
20712,0.908235
20713,0.923338
20719,0.52811
20720,0.873642
20721,0.924386
20724,0.802978
20726,0.315849
20727,0.95744
20728,0.13147
20729,0.417225
20730,0.741917
20731,0.821274
20732,0.923351
20733,0.837816
20734,0.709841
20737,0.508186
20738,0.714789
20739,0.758561
20740,0.604911
20742,0.766228
20744,0.715746
20745,0.696566
20746,0.847967
20748,0.924186
20751,0.809221
20753,0.84389
20756,0.611364
20757,0.808299
20758,0.745656
20762,0.915528
20763,0.545249
20764,0.797265
20765,0.839352
20768,0.931413
20769,0.661339
20770,0.862439
20771,0.91708
20773,0.862419
20774,0.761866
20776,0.709244
20777,0.431337
20780,0.721148
20782,0.850301
20783,0.820818
20786,0.964921
20788,0.489346
20789,0.792104
20791,0.78651
20793,0.857225
20797,0.880049
20799,0.51951
20800,0.626617
20801,0.93672
20802,0.92089
20803,0.625776
20804,0.776073
20805,0.704921
20806,0.595371
20808,0.989994
20809,0.804432
20811,0.321713
20813,0.687356
20814,0.597484
20815,0.916452
20817,0.754895
20818,0.652728
20819,0.968082
20821,0.774815
20822,0.793668
20824,0.528075
20825,0.650874
20826,0.756926
20829,0.536255
20831,0.70683
20832,0.388245
20833,0.889026
20834,0.90162
20836,0.669033
20838,0.826194
20839,0.906121
20840,0.903523
20841,0.727937
20844,0.739944
20845,0.885805
20849,0.716476
20850,0.558633
20852,0.722487
20853,0.569537
20855,0.740751
20856,0.742583
20857,0.87847
20858,0.937934
20859,0.700757
20860,0.620199
20861,0.880071
20862,0.900251
20863,0.515308
20865,0.721879
20868,0.882297
20871,0.308477
20872,0.844154
20873,0.73807
20874,0.944237
20876,0.937003
20877,0.741929
20878,0.714406
20879,0.933328
20880,0.935295
20882,0.87236
20883,0.78293
20885,0.638877
20888,0.791494
20892,0.585964
20896,0.811533
20897,0.797626
20902,0.689117
20903,0.603402
20904,0.783749
20906,0.671255
20913,0.80812
20916,0.72534
20917,0.74474
20918,0.904826
20922,0.879724
20923,0.706034
20925,0.919463
20926,0.614951
20927,0.869035
20931,0.683822
20932,0.788403
20933,0.464759
20934,0.744305
20938,0.986372
20942,0.378105
20943,0.925682
20944,0.383971
20947,0.781913
20949,0.708154
20950,0.918771
20953,0.455604
20955,0.647947
20958,0.616644
20960,0.604357
20961,0.731813
20963,0.727067
20966,0.48835
20969,0.714978
20970,0.940614
20971,0.69493
20972,0.674696
20973,0.575669
20974,0.583272
20976,0.331285
20977,0.739988
20980,0.657732
20981,0.646218
20982,0.722146
20985,0.942251
20986,0.797237
20987,0.329519
20989,0.846209
20990,0.639714
20992,0.825684
20994,0.629828
20999,0.765822
21000,0.75365
21003,0.710119
21004,0.909369
21005,0.754242
21008,0.650619
21009,0.657687
21011,0.816919
21015,0.895504
21016,0.61444
21021,0.730354
21022,0.187982
21023,0.777393
21024,0.945841
21025,0.848772
21026,0.618405
21027,0.96638
21028,0.943857
21029,0.748304
21032,0.72345
21035,0.793987
21036,0.987525
21039,0.636763
21041,0.78083
21042,0.885163
21043,0.935089
21044,0.674226
21049,0.544294
21050,0.723614
21051,0.895232
21052,0.929129
21053,0.754961
21054,0.552924
21055,0.914337
21056,0.556612
21057,0.9644
21058,0.877311
21059,0.547917
21060,0.509377
21061,0.96407
21062,0.769985
21063,0.985757
21064,0.592498
21067,0.757036
21070,0.647157
21073,0.967723
21074,0.926809
21075,0.851926
21077,0.872863
21079,0.837736
21080,0.889172
21087,0.952356
21088,0.938874
21095,0.891475
21097,0.519607
21102,0.942515
21105,0.634702
21108,0.823622
21110,0.91049
21112,0.781565
21115,0.783868
21119,0.805338
21120,0.880182
21123,0.735022
21124,0.806994
21129,0.655643
21130,0.747984
21132,0.59992
21137,0.831577
21138,0.771995
21140,0.778472
21142,0.61008
21146,0.695204
21147,0.921963
21148,0.915482
21149,0.972077
21150,0.498434
21151,0.779166
21152,0.906786
21154,0.655314
21156,0.902965
21160,0.919675
21162,0.96231
21163,0.261961
21164,0.72993
21166,0.72489
21167,0.698307
21168,0.969999
21169,0.507467
21170,0.665289
21171,0.888441
21174,0.490258
21175,0.884429
21176,0.779225
21177,0.971695
21179,0.868715
21180,0.583132
21182,0.881202
21183,0.968597
21186,0.986131
21187,0.647363
21190,0.786256
21191,0.731043
21193,0.698763
21195,0.700672
21196,0.963721
21199,0.816438
21200,0.884492
21201,0.538895
21204,0.73103
21207,0.842466
21208,0.910556
21210,0.454592
21212,0.816748
21214,0.894374
21216,0.918778
21219,0.531863
21220,0.969615
21222,0.909361
21224,0.991582
21225,0.504061
21226,0.930296
21228,0.537041
21229,0.39683
21234,0.952419
21235,0.677237
21236,0.607758
21238,0.770903
21239,0.865655
21241,0.548213
21243,0.947777
21246,0.876918
21247,0.759644
21248,0.395543
21249,0.922339
21251,0.959599
21252,0.782332
21254,0.873069
21255,0.553107
21258,0.0382566
21261,0.972205
21262,0.631926
21264,0.8088
21268,0.748098
21270,0.803753
21271,0.764034
21272,0.912131
21273,0.757291
21274,0.620461
21280,0.714685
21281,0.789192
21282,0.376306
21284,0.834106
21288,0.565559
21289,0.488094
21290,0.730039
21291,0.905441
21293,0.931673
21294,0.918947
21295,0.757721
21298,0.950601
21300,0.889798
21302,0.590814
21303,0.505312
21304,0.623425
21307,0.791751
21310,0.884529
21311,0.780132
21312,0.835741
21316,0.88259
21317,0.885325
21321,0.757428
21322,0.956954
21323,0.709665
21324,0.160503
21326,0.87786
21329,0.988927
21330,0.871966
21333,0.49966
21334,0.913792
21335,0.824589
21337,0.762834
21338,0.46732
21339,0.830562
21342,0.913413
21343,0.72696
21344,0.98858
21346,0.688318
21349,0.665807
21350,0.96456
21353,0.934621
21355,0.542091
21357,0.797998
21358,0.35615
21361,0.976638
21364,0.883399
21365,0.932311
21366,0.827607
21368,0.408138
21372,0.933082
21375,0.67668
21377,0.969235
21378,0.958925
21381,0.792042
21383,0.728917
21384,0.77488
21386,0.794159
21388,0.723255
21389,0.691337
21390,0.987805
21393,0.713535
21394,0.361773
21395,0.570044
21397,0.673029
21405,0.818707
21407,0.74685
21409,0.963179
21410,0.741693
21411,0.587864
21412,0.340832
21413,0.772801
21416,0.929184
21417,0.967283
21418,0.840879
21419,0.616899
21420,0.425265
21421,0.527438
21422,0.95636
21423,0.797395
21424,0.888269
21426,0.800704
21429,0.933984
21431,0.766331
21432,0.544701
21434,0.67896
21435,0.734534
21438,0.872557
21439,0.817941
21441,0.964509
21442,0.675407
21443,0.936318
21444,0.724085
21449,0.84107
21451,0.705098
21453,0.665158
21454,0.84424
21455,0.798345
21457,0.657909
21461,0.97603
21462,0.688626
21464,0.600333
21465,0.799214
21469,0.846992
21470,0.791505
21471,0.584528
21472,0.34598
21473,0.457966
21474,0.668478
21475,0.859365
21477,0.973787
21479,0.557298
21480,0.77789
21482,0.669282
21483,0.71581
21484,0.967979
21487,0.718583
21489,0.92074
21490,0.563201
21491,0.828807
21492,0.774596
21500,0.63221
21503,0.82414
21504,0.887588
21505,0.832887
21506,0.70086
21508,0.973124
21513,0.954183
21514,0.637365
21518,0.836386
21523,0.847653
21525,0.811028
21527,0.84938
21529,0.561026
21530,0.671734
21532,0.935334
21537,0.746721
21539,0.86432
21540,0.925231
21541,0.519961
21546,0.734603
21547,0.127651
21549,0.832389
21551,0.695516
21553,0.972353
21554,0.894186
21555,0.961763
21556,0.376975
21557,0.790069
21558,0.784771
21559,0.645749
21562,0.180798
21563,0.533592
21564,0.857545
21565,0.171623
21568,0.805303
21569,0.521655
21570,0.902847
21571,0.119534
21572,0.653459
21573,0.97549
21576,0.80121
21579,0.92596
21580,0.964872
21581,0.877889
21582,0.443965
21587,0.977026
21589,0.661344
21591,0.91622
21592,0.837808
21598,0.686558
21599,0.913246
21600,0.388699
21606,0.947902
21607,0.614142
21611,0.825562
21614,0.348275
21615,0.604108
21616,0.246318
21621,0.879998
21622,0.152006
21626,0.620915
21628,0.277461
21629,0.867777
21632,0.728516
21634,0.780178
21636,0.858743
21640,0.883159
21641,0.944211
21642,0.76298
21646,0.661869
21648,0.712293
21649,0.794839
21650,0.749985
21653,0.810223
21657,0.858836
21659,0.842041
21660,0.593084
21662,0.746236
21664,0.929051
21669,0.675892
21673,0.388884
21675,0.750364
21676,0.885407
21677,0.882152
21682,0.755799
21683,0.684756
21687,0.730756
21688,0.920665
21690,0.480926
21691,0.891451
21694,0.676878
21697,0.954057
21700,0.83864
21702,0.94977
21703,0.73492
21704,0.960222
21706,0.943183
21708,0.823925
21712,0.869838
21713,0.74981
21715,0.409253
21716,0.930104
21718,0.586573
21719,0.947382
21725,0.965675
21726,0.681364
21728,0.687757
21730,0.462036
21731,0.803529
21734,0.640985
21737,0.830218
21738,0.546773
21745,0.939475
21746,0.80045
21750,0.675359
21751,0.832709
21753,0.774733
21755,0.656905
21758,0.875172
21760,0.598917
21761,0.99143
21762,0.699897
21763,0.612051
21764,0.710716
21768,0.559223
21769,0.830858
21770,0.775646
21771,0.67281
21772,0.734714
21773,0.943618
21775,0.745245
21779,0.648541
21783,0.887613
21786,0.775364
21788,0.459287
21790,0.45564
21793,0.731961
21794,0.791441
21797,0.867608
21798,0.644599
21799,0.870615
21800,0.695107
21802,0.418012
21806,0.680189
21807,0.838498
21809,0.859011
21810,0.838373
21812,0.771212
21816,0.475835
21819,0.966362
21820,0.717339
21822,0.528448
21826,0.768361
21827,0.819213
21828,0.869519
21829,0.878167
21830,0.929496
21831,0.714032
21835,0.530979
21838,0.527792
21839,0.860317
21840,0.632008
21841,0.693476
21842,0.888698
21843,0.811933
21845,0.712264
21847,0.911524
21848,0.868277
21849,0.618157
21850,0.965649
21851,0.936741
21852,0.844789
21853,0.792196
21855,0.953306
21857,0.779463
21859,0.836427
21860,0.757932
21867,0.947793
21869,0.616429
21875,0.839687
21876,0.697241
21880,0.651727
21881,0.980184
21882,0.965319
21884,0.918636
21885,0.941683
21886,0.976589
21890,0.458569
21896,0.954597
21898,0.944016
21901,0.480113
21902,0.941629
21904,0.638308
21905,0.693069
21908,0.893976
21909,0.677991
21911,0.745507
21914,0.840588
21916,0.689553
21917,0.898847
21919,0.891807
21921,0.904362
21922,0.920197
21923,0.827163
21925,0.674687
21926,0.645239
21927,0.937295
21928,0.855862
21929,0.455099
21930,0.550663
21934,0.725463
21935,0.5393
21940,0.71257
21941,0.714214
21945,0.633151
21946,0.85162
21947,0.794585
21950,0.520704
21953,0.793561
21955,0.897579
21956,0.938748
21959,0.947755
21961,0.815392
21963,0.584013
21965,0.940678
21966,0.926949
21968,0.936291
21969,0.528131
21970,0.850283
21972,0.677316
21973,0.990506
21974,0.64973
21975,0.952182
21978,0.780633
21979,0.903054
21980,0.730385
21981,0.896343
21982,0.84156
21984,0.60193
21985,0.839634
21986,0.790936
21987,0.703997
21988,0.631666
21989,0.79036
21990,0.700414
21991,0.876793
21992,0.0651894
21994,0.579606
21997,0.615101
22006,0.676646
22008,0.857828
22010,0.859736
22011,0.889138
22014,0.519485
22018,0.938477
22020,0.835037
22021,0.882029
22023,0.890413
22024,0.948668
22025,0.441485
22026,0.680795
22027,0.918139
22028,0.852841
22029,0.933451
22031,0.856171
22034,0.876808
22035,0.588047
22036,0.709612
22037,0.759806
22040,0.898725
22041,0.69773
22043,0.481611
22044,0.849929
22045,0.644229
22049,0.778757
22050,0.898899
22052,0.830081
22054,0.752676
22056,0.75429
22057,0.756054
22058,0.862136
22063,0.427402
22065,0.669748
22068,0.729543
22071,0.814561
22072,0.921517
22073,0.688953
22077,0.863354
22078,0.948675
22080,0.854667
22081,0.658392
22082,0.919947
22083,0.858846
22087,0.96818
22090,0.604973
22091,0.966888
22094,0.82675
22097,0.158184
22098,0.40694
22102,0.797782
22104,0.423783
22105,0.80636
22106,0.686045
22107,0.902518
22109,0.584664
22110,0.861973
22112,0.968253
22113,0.725835
22116,0.682552
22117,0.570405
22120,0.554614
22123,0.66102
22124,0.839551
22125,0.577444
22126,0.88974
22127,0.383909
22131,0.554805
22132,0.543923
22135,0.758103
22136,0.626727
22138,0.725055
22139,0.462024
22140,0.75224
22141,0.336472
22142,0.927215
22145,0.778099
22146,0.861326
22147,0.879016
22148,0.982004
22149,0.160473
22150,0.95673
22155,0.773413
22157,0.761743
22160,0.943513
22161,0.712601
22162,0.150827
22163,0.956811
22164,0.0495535
22165,0.896464
22166,0.865882
22167,0.898145
22169,0.708709
22170,0.852431
22173,0.603889
22174,0.794235
22176,0.541029
22179,0.729412
22180,0.893059
22181,0.715725
22187,0.94957
22188,0.631685
22193,0.480422
22194,0.730372
22197,0.820396
22198,0.761523
22199,0.377241
22201,0.617234
22203,0.577068
22205,0.593008
22206,0.896681
22210,0.974205
22212,0.833965
22213,0.938769
22214,0.953069
22215,0.630029
22216,0.973349
22217,0.855452
22218,0.896505
22220,0.934325
22221,0.810621
22225,0.790451
22226,0.643616
22228,0.816085
22231,0.935689
22235,0.56368
22236,0.758181
22239,0.476061
22242,0.609505
22246,0.849441
22248,0.788831
22249,0.723217
22250,0.661711
22251,0.948866
22253,0.700492
22257,0.565867
22258,0.755886
22261,0.831303
22262,0.866616
22263,0.953817
22264,0.663624
22265,0.772308
22266,0.972656
22268,0.579673
22270,0.927831
22273,0.892908
22279,0.617301
22281,0.669891
22282,0.983011
22283,0.799858
22284,0.735216
22286,0.858702
22291,0.76984
22294,0.836875
22296,0.699881
22297,0.765488
22298,0.700115
22303,0.531111
22313,0.920604
22315,0.72925
22321,0.537914
22324,0.758375
22325,0.771721
22326,0.877272
22328,0.713182
22329,0.534712
22331,0.83717
22335,0.829523
22336,0.467086
22340,0.787919
22341,0.926083
22343,0.915225
22344,0.936163
22345,0.50254
22347,0.77736
22349,0.841556
22352,0.596808
22353,0.624736
22354,0.860895
22355,0.837424
22358,0.517053
22361,0.589862
22362,0.889646
22366,0.782406
22370,0.649695
22371,0.886439
22372,0.908522
22376,0.65543
22377,0.939326
22380,0.766157
22381,0.843189
22382,0.676789
22383,0.659121
22384,0.632421
22385,0.749016
22386,0.0783193
22387,0.445451
22388,0.963194
22390,0.686862
22392,0.845259
22396,0.6431
22398,0.868877
22399,0.646342
22402,0.646885
22404,0.84801
22405,0.901586
22407,0.557714
22408,0.602265
22409,0.765562
22411,0.964231
22412,0.756247
22415,0.653235
22416,0.929489
22420,0.308368
22423,0.697316
22426,0.879699
22427,0.896261
22429,0.441983
22430,0.976605
22431,0.774779
22432,0.116606
22433,0.939376
22435,0.598246
22438,0.418086
22443,0.89477
22445,0.802299
22446,0.658489
22448,0.938229
22449,0.731696
22451,0.956423
22453,0.580076
22456,0.960577
22460,0.863638
22462,0.941103
22463,0.570014
22467,0.73506
22471,0.926844
22472,0.887304
22475,0.730304
22478,0.936252
22479,0.623674
22480,0.801165
22482,0.792041
22483,0.838985
22487,0.968645
22488,0.380935
22490,0.681411
22492,0.669565
22493,0.773764
22494,0.747339
22496,0.865617
22497,0.455392
22499,0.922845
22501,0.942769
22506,0.89249
22507,0.83395
22508,0.754146
22509,0.928312
22510,0.88713
22511,0.80416
22513,0.761633
22514,0.944297
22515,0.496643
22516,0.741279
22526,0.880354
22528,0.902973
22529,0.459222
22532,0.897341
22535,0.977085
22536,0.174986
22537,0.752232
22538,0.817082
22539,0.816457
22545,0.792841
22546,0.656525
22548,0.767795
22558,0.726636
22561,0.879089
22562,0.735116
22563,0.591175
22565,0.713343
22566,0.692851
22568,0.902344
22570,0.309975
22571,0.872776
22573,0.0933884
22574,0.931261
22577,0.87036
22578,0.868039
22579,0.809062
22583,0.848614
22584,0.581394
22587,0.840212
22595,0.928463
22597,0.406584
22599,0.895446
22600,0.905395
22603,0.554519
22606,0.885035
22607,0.786519
22608,0.25724
22609,0.92833
22611,0.979274
22615,0.73234
22616,0.969167
22622,0.767779
22624,0.737852
22625,0.963934
22627,0.826318
22628,0.913755
22630,0.623502
22631,0.482146
22632,0.97198
22633,0.931366
22634,0.666711
22636,0.776847
22637,0.728681
22641,0.71897
22643,0.906857
22645,0.730823
22646,0.909079
22650,0.843925
22652,0.895013
22654,0.53406
22656,0.953818
22657,0.669103
22661,0.871742
22662,0.832308
22664,0.829265
22667,0.909604
22669,0.889185
22670,0.825398
22672,0.437948
22673,0.350957
22674,0.558466
22675,0.830729
22677,0.745288
22678,0.0755362
22679,0.797178
22680,0.62058
22681,0.738223
22682,0.720518
22685,0.687751
22686,0.623152
22687,0.781012
22692,0.799084
22693,0.788633
22696,0.668036
22697,0.882622
22700,0.791662
22703,0.953222
22704,0.819586
22705,0.966019
22708,0.807337
22710,0.306
22711,0.948126
22714,0.963611
22717,0.899554
22722,0.909558
22725,0.884291
22726,0.81992
22734,0.928674
22737,0.90219
22738,0.823602
22739,0.978137
22740,0.853227
22741,0.843432
22745,0.590155
22746,0.878953
22747,0.92295
22748,0.638861
22751,0.602721
22752,0.67458
22755,0.79253
22756,0.846314
22757,0.663023
22760,0.880759
22762,0.664792
22765,0.904423
22766,0.585875
22767,0.573476
22768,0.608668
22769,0.668343
22772,0.875624
22775,0.945726
22778,0.708136
22780,0.636992
22781,0.792435
22782,0.656955
22788,0.968398
22789,0.371103
22790,0.755979
22793,0.432935
22794,0.304539
22795,0.7403
22797,0.483638
22798,0.849226
22800,0.888296
22801,0.254011
22804,0.687144
22806,0.879753
22809,0.657854
22811,0.653655
22814,0.791729
22815,0.832863
22817,0.918587
22819,0.93061
22823,0.484956
22826,0.896749
22829,0.81911
22833,0.846697
22834,0.876929
22836,0.862334
22838,0.686396
22840,0.870456
22841,0.976454
22843,0.847193
22844,0.955492
22845,0.852629
22849,0.738882
22857,0.101724
22859,0.86514
22863,0.452746
22865,0.939846
22867,0.892767
22868,0.907076
22869,0.661902
22870,0.587302
22880,0.59215
22881,0.713607
22882,0.859085
22883,0.934286
22885,0.67164
22886,0.86258
22888,0.975529
22889,0.654613
22892,0.891115
22896,0.971466
22897,0.809325
22898,0.960008
22899,0.978049
22901,0.0674029
22905,0.590452
22907,0.451713
22909,0.808733
22910,0.618138
22915,0.950875
22916,0.564362
22917,0.965134
22922,0.614201
22923,0.852322
22927,0.977815
22930,0.916381
22932,0.761141
22937,0.564367
22940,0.956775
22942,0.612901
22945,0.790265
22947,0.885988
22948,0.823735
22949,0.56531
22950,0.787916
22952,0.419612
22954,0.958238
22955,0.968076
22957,0.554263
22958,0.746429
22959,0.886936
22960,0.615754
22961,0.660971
22962,0.475289
22963,0.613329
22964,0.883882
22967,0.599653
22968,0.797645
22969,0.852876
22975,0.852851
22976,0.887122
22977,0.852322
22980,0.849136
22981,0.937347
22982,0.805027
22983,0.709144
22984,0.777819
22985,0.970395
22987,0.652693
22988,0.667785
22990,0.826789
22991,0.955618
22992,0.972391
22993,0.851528
22994,0.640768
22997,0.874988
22998,0.601951
22999,0.817399
23001,0.868047
23002,0.979582
23003,0.795742
23005,0.872208
23006,0.923363
23009,0.686763
23010,0.915441
23012,0.673882
23013,0.798255
23014,0.971481
23016,0.521522
23019,0.613318
23021,0.489826
23023,0.480918
23026,0.773585
23027,0.535779
23032,0.914573
23034,0.507424
23036,0.937622
23038,0.953871
23039,0.650942
23041,0.910653
23042,0.794233
23047,0.858085
23050,0.816423
23051,0.649928
23054,0.080882
23057,0.940462
23059,0.709996
23062,0.834725
23063,0.703674
23064,0.979511
23065,0.829779
23066,0.95839
23069,0.970874
23070,0.643351
23071,0.288576
23072,0.630547
23073,0.979076
23075,0.677303
23076,0.896474
23077,0.914531
23078,0.764671
23084,0.682918
23087,0.628395
23094,0.747498
23095,0.736337
23099,0.910866
23100,0.284395
23105,0.865842
23107,0.299354
23109,0.6593
23111,0.812622
23112,0.892738
23113,0.685457
23114,0.936509
23115,0.600796
23116,0.669445
23117,0.773982
23118,0.833059
23121,0.758447
23122,0.567688
23123,0.420052
23125,0.96936
23126,0.0873712
23128,0.66601
23129,0.489382
23130,0.806186
23131,0.91727
23134,0.89845
23135,0.663515
23136,0.813978
23137,0.922027
23139,0.684473
23141,0.980123
23142,0.626363
23143,0.614884
23144,0.30855
23151,0.696769
23152,0.0568411
23153,0.924451
23155,0.668129
23156,0.716077
23158,0.668288
23159,0.859801
23162,0.747049
23163,0.933852
23164,0.747977
23166,0.714826
23170,0.875022
23171,0.914059
23175,0.650681
23176,0.683466
23180,0.654736
23181,0.739988
23183,0.696173
23184,0.96945
23185,0.892322
23188,0.951671
23189,0.915713
23191,0.939122
23192,0.92134
23193,0.865076
23194,0.752951
23195,0.635971
23197,0.722869
23200,0.494053
23202,0.691976
23204,0.795274
23206,0.555824
23207,0.958432
23208,0.750412
23211,0.951747
23213,0.754437
23214,0.860472
23215,0.757806
23217,0.632126
23218,0.76296
23220,0.459627
23223,0.750601
23224,0.578578
23226,0.952934
23227,0.727265
23229,0.588047
23230,0.716863
23236,0.684779
23237,0.820886
23239,0.929943
23244,0.884906
23246,0.886807
23249,0.936755
23251,0.919406
23257,0.924887
23261,0.807092
23264,0.639038
23267,0.714941
23275,0.768813
23277,0.541207
23278,0.970831
23279,0.79551
23280,0.891162
23282,0.970961
23283,0.882103
23284,0.671192
23287,0.716766
23288,0.02668
23294,0.774846
23297,0.802443
23298,0.109262
23299,0.940289
23305,0.809444
23306,0.895104
23311,0.881037
23313,0.956251
23314,0.682656
23315,0.750832
23317,0.677209
23319,0.728322
23320,0.955198
23321,0.950208
23323,0.608895
23324,0.847947
23328,0.861567
23329,0.687145
23331,0.512766
23337,0.570833
23339,0.729269
23340,0.701819
23341,0.866767
23346,0.959603
23348,0.76839
23351,0.912937
23352,0.53244
23353,0.953679
23354,0.890029
23355,0.779085
23357,0.825247
23358,0.646659
23359,0.76673
23360,0.621854
23361,0.80334
23363,0.927539
23364,0.675918
23365,0.593363
23368,0.6453
23371,0.875632
23374,0.231775
23375,0.822317
23376,0.68149
23378,0.933329
23379,0.520423
23380,0.675636
23384,0.556834
23385,0.935931
23387,0.60341
23389,0.52297
23390,0.732427
23391,0.731879
23394,0.400326
23398,0.672195
23401,0.906618
23402,0.141213
23403,0.767772
23404,0.647012
23405,0.689588
23406,0.435854
23410,0.681847
23411,0.750472
23413,0.972016
23415,0.454307
23421,0.366905
23425,0.733215
23426,0.523073
23427,0.716657
23429,0.677044
23432,0.576666
23436,0.706973
23438,0.557087
23439,0.881247
23440,0.782546
23443,0.77279
23444,0.810348
23445,0.94357
23446,0.616758
23447,0.54754
23448,0.814595
23452,0.625396
23454,0.667859
23457,0.77068
23458,0.197147
23459,0.49351
23461,0.888779
23462,0.659069
23463,0.62623
23465,0.828795
23469,0.933784
