"","CITY","STABBR","ZIP","LONGITUDE","LATITUDE","INSTNM","TUITFTE","INEXPFTE","AVGFACSAL","faminc","COSTT4_A","COSTT4_P","TUITIONFEE_IN","TUITIONFEE_OUT","TUITIONFEE_PROG","NPT4_PUB","NPT4_PRIV","HIGHDEG","PREDDEG","sch_deg","CONTROL","RELAFFIL","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","ADM_RATE_ALL","ADM_RATE","SATMT75","ACTMT75","UGDS","female","married","pct_white","pct_black","pct_asian","pct_hispanic","pct_born_us","poverty_rate","DEBT_MDN","GRAD_DEBT_MDN","CDR3"
"1592","Lexington","KY","40509",-84.4191,38.0288,"National College-Lexington",6384,5156,3321,18642.19,"24722","NULL","11550","11550","NULL","NULL","19177",3,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1275","0.83999997377395",0.28999999165534,78.8799972534179,"18","0.89999997615814","1.79999995231628","97.0699996948242","14.2600002288818",14777,"27042.5",10.5
"7170","Nampa","ID","83651",-116.5935,43.6008,"Milan Institute-Nampa",8367,2875,NA,NA,"NULL","24745","NULL","NULL","12468","NULL","20811",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","255","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"9500",24.6
"1853","Cambridge","MA","02138",-71.1182,42.3744,"Harvard University",27867,47083,17861,60645.79,"57950","NULL","42292","42292","NULL","NULL","14049",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.0584","0.0584","800","35","7278","0.52999997138977",0.05000000074505,74.0800018310547,"10.2799997329711","7.40000009536743","11.9099998474121","81.3099975585937","7.76999998092651",7500,"6000",1.9
"5737","Hattiesburg","MS","39401-7569",-89.3211,31.3117,"The Academy of Hair Design Six",5612,540,NA,14533.98,"NULL","12105","NULL","NULL","10169","NULL","7096",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","79","0.87999999523162",0.12999999523162,62.4199981689453,"35.7200012207031","0.50999999046325","1.24000000953674","98.0199966430664","18.2999992370605",NA,"NULL",6.2
"5670","Lindon","UT","84042",-111.7124,40.3355,"Utah College of Massage Therapy-Utah Valley",6082,2885,NA,42007.46,"NULL","22608","NULL","NULL","12060","NULL","19174",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","158","0.75",0.20999999344348,80.7799987792968,"4.17000007629394","2.74000000953674","16.1200008392334","88.5","7.46000003814697",7943,"8607",19.7
"2636","Buffalo","NY","14223",-78.83,42.9582,"Continental School of Beauty Culture-Buffalo",9032,1367,NA,30586.46,"NULL","16049","NULL","NULL","11900","NULL","12102",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","124","0.94999998807907",0.20000000298023,76.0899963378906,"18.6100006103515","1.14999997615814","4.38999986648559","94.4100036621093","13.5100002288818",7849.5,"9500",9.3
"6457","Tampa","FL","33613",-82.4513,28.0755,"Paul Mitchell the School-Tampa",8648,3076,NA,NA,"NULL","18548","NULL","NULL","12425","NULL","16420",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","194","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9833,"11000",10.3
"6813","Dalton","GA","30721-3952",-84.9497,34.7684,"Georgia Beauty Academy",4542,2149,NA,NA,"NULL","17034","NULL","NULL","10500","NULL","14016",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","131","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",6333,"10412.5",34.4
"4215","Norfolk","VA","23529",-76.3097,36.8849,"Old Dominion University",5958,8097,8729,60966.47,"20531","NULL","8550","24210","NULL","14174","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.7679","0.7679","570","24","19483","0.63999998569488",0.15999999642372,67.5199966430664,"25.5499992370605","2.9300000667572","3.69000005722045","92.7200012207031","7.59999990463257",18000,"23867",6.8
"5380","Oil City","PA","16301",-79.6916,41.4281,"Venango County Area Vocational Technical School",4943,6175,NA,27579.3,"NULL","15852","NULL","NULL","11198","11364","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","0.7153","0.7153","NULL","NULL","65","0.88999998569488",0.43999999761581,97.6800003051758,"1.0900000333786","0.20999999344348","0.58999997377395","98.9400024414062","10.5600004196167",14677,"14677",21.4
"4836","Madison","TN","37115",-86.7377,36.2422,"Nossi College of Art",6601,4091,5000,37646.82,"21352","NULL","15400","15400","NULL","NULL","19391",3,2,"2",3,"NULL","0","0","0","0","0","0","0","0.6077","0.6077","NULL","NULL","279","0.5",0.17000000178813,79.8899993896484,"15.3199996948242","1.26999998092651","3.36999988555908","94.9499969482422","9.15999984741211",20750,"29500",9
"5146","Cleveland","TN","37312-3862",-84.8562,35.2021,"Franklin Academy",6798,2784,NA,31289.46,"NULL","14894","NULL","NULL","12375","NULL","11087",1,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","105","0.99000000953674",0.31000000238418,92.8000030517578,"4.05999994277954","0.63999998569488","2.19000005722045","97.1999969482422","9.73999977111816",3554,"5484.5",25
"90","Tempe","AZ","85287",-111.94,33.4219,"Arizona State University-Tempe",11705,9080,10405,63334.02,"21960","NULL","9861","23654","NULL","11480","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.7626","0.8023","650","28","38480","0.55000001192092",0.12999999523162,78.7600021362304,"3.49000000953674","2.90000009536743","19.2000007629394","86.9599990844726","7.71000003814697",16250,"20375",8.5
"2518","Mahwah","NJ","07430-1680",-74.1164,41.0075,"Ramapo College of New Jersey",9261,8976,9521,87457.04,"27781","NULL","13388","22038","NULL","19830","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.5526","0.5526","610","26","5397","0.60000002384185",0.03999999910593,80.5800018310547,"7.48999977111816","5.80000019073486","10.5100002288818","81.6999969482422","4.69000005722045",19500,"22193",5.3
"721","Bridgeport","CT","06610",-73.1652,41.1894,"Bridgeport Hospital School of Nursing",NA,NA,NA,54830.56,"25950","NULL","10961","10961","NULL","NULL","24405",1,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","171","0.87000000476837",0.38999998569488,78.7300033569336,"11.579999923706","2.21000003814697","11.289999961853","85.1900024414062","6.55999994277954",16000,"20000",0
"5596","Ontario","CA","91764",-117.5717,34.0686,"Platt College-Ontario",10920,3903,5803,43451.9,"33392","NULL","14572","14572","NULL","NULL","29310",3,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","467","0.51999998092651",0.14000000059604,51.2200012207031,"8.72999954223632","8.76000022888183","47.5","70.0400009155273","13.3800001144409",18506,"20000",12.6
"2496","Union","NJ","07083",-74.2749,40.7064,"Lincoln Technical Institute-Union",13160,4018,NA,43096.41,"NULL","19192","NULL","NULL","27248","NULL","15421",1,1,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1171","0.03999999910593",0.10999999940395,53.8199996948242,"26.4400005340576","5.51999998092651","22.2099990844726","70.370002746582","12.3100004196167",10861,"12473.5",26.1
"4517","Ponce","PR","00717-0306",-66.6292,17.9982,"Instituto Tecnologico de Puerto Rico-Recinto de Ponce",654,2133,2498,16509.19,"8139","NULL","1125","1125","NULL","3323","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","0.8605","0.9241","NULL","NULL","644","0.37000000476837",0.10000000149011,78.0899963378906,"9.38000011444091","0.17000000178813","99","84.3799972534179","49.6399993896484",NA,"NULL",0
"5265","Yukon","OK","73099",-97.745,35.5076,"Yukon Beauty College Inc",7863,4453,NA,22781.81,"NULL","11684","NULL","NULL","11500","NULL","7705",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","17","1",0.25999999046325,82.5199966430664,"4.51000022888183","2.25999999046325","5.67000007629394","94.7900009155273","8.8100004196167",NA,"PrivacySuppressed",20.8
"2725","Poughkeepsie","NY","12601",-73.9343,41.722,"Marist College",20576,10995,8532,113031.97,"45962","NULL","31290","31290","NULL","NULL","32831",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.3745","0.3745","NULL","NULL","5295","0.58999997377395",0.03999999910593,84.7300033569336,"6.90000009536743","3.4300000667572","7.55000019073486","87.620002746582","5.23000001907348",22034,"25500",2
"6042","Bayamon","PR","00959",-66.1557,18.3988,"Bayamon Community College",7194,1290,NA,5442.46,"8971","NULL","6445","6445","NULL","NULL","4442",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","147","0.89999997615814",0.23000000417232,82.7200012207031,"6.78999996185302","0.20000000298023","98.5999984741211","53","34.9399986267089",NA,"NULL",0
"3425","Exton","PA","19341-1310",-75.6444,40.0578,"Automotive Training Center-Exton",10817,5853,NA,69254.08,"NULL","17886","NULL","NULL","38250","NULL","11649",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","354","0.02999999932944",0.05000000074505,84.8399963378906,"9.3100004196167","2.41000008583068","4.28999996185302","92.8199996948242","5.28999996185302",14680,"17000",23.3
"451","San Diego","CA","92123",-117.133,32.8217,"Kaplan College-San Diego",12975,5044,6084,38625.11,"NULL","27785","NULL","NULL","16249","NULL","24723",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1335","0.81000000238418",0.31000000238418,58.3600006103515,"7.86999988555908","13.2700004577636","28.7800006866455","73.7200012207031","10.1000003814697",9500,"9500",10.3
"6122","Jersey City","NJ","07310-1756",-74.0331,40.7268,"University of Phoenix-Jersey City Campus",12937,3001,2594,47023.93,"22602","NULL","10224","10224","NULL","NULL","17872",3,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","455","0.6700000166893",0.44999998807907,69.4700012207031,"15.369999885559","4.13999986648559","16.2299995422363","86.6999969482422","9.60000038146972",18532,"35500",19
"2327","Trenton","MO","64683",-93.6182,40.0778,"North Central Missouri College",1382,3673,4959,36696.84,"12075","NULL","2820","4980","NULL","6889","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1220","0.70999997854232",0.25,96.0400009155273,"1.92999994754791","0.2199999988079","1.64999997615814","98.4800033569336","10.2399997711181",8964,"12500",21.8
"4321","Tacoma","WA","98447-0003",-122.4454,47.1455,"Pacific Lutheran University",17987,11672,7369,76518.77,"45299","NULL","34740","34740","NULL","NULL","23486",4,3,"3",2,"39","0","0","0","0","0","0","0","0.7676","0.7676","610","27","3062","0.6700000166893",0.09000000357627,81.6600036621093,"4.05000019073486","5.09000015258789","6.26999998092651","89.5500030517578","7.09000015258789",22695,"27000",2.7
"3893","Knoxville","TN","37921",-83.9958,35.9755,"Tennessee School of Beauty of Knoxville Inc",7752,4215,NA,15601.93,"NULL","14873","NULL","NULL","13995","NULL","10813",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","173","0.98000001907348",0.25999999046325,93.3099975585937,"3.95000004768371","0.74000000953674","1.50999999046325","97.3899993896484","10.0299997329711",5500,"5500",0
"872","Tampa","FL","33634",-82.5485,27.9922,"International Academy of Design and Technology-Tampa",18318,3605,5008,47819.38,"22376","NULL","15600","15600","NULL","NULL","17088",3,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","474","0.60000002384185",0.12999999523162,75.6500015258789,"13.4099998474121","3.31999993324279","13","85.0999984741211","8.5",15042,"29375",26.6
"6033","Rio Grande","PR","00745",-65.8527,18.3802,"National University College-Rio Grande",444,1259,2493,11230.67,"14101","NULL","6495","6495","NULL","NULL","9159",3,3,"2",3,"NULL","0","0","0","0","0","0","0","0.8571","0.835","NULL","NULL","1868","0.69999998807907",0.18999999761581,80.1399993896484,"9.19999980926513","0.2199999988079","98.8300018310547","73.9599990844726","45.1699981689453",5500,"7533",11.4
"4515","Guaynabo","PR","00966-2309",-66.1111,18.4029,"Instituto de Banca y Comercio Inc",1235,1000,1766,8662.81,"NULL","10167","NULL","NULL","9875","NULL","4954",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","16339","0.56999999284744",0.20000000298023,80.2900009155273,"8.05000019073486","0.20000000298023","98.8000030517578","80.1900024414062","47.2799987792968",NA,"PrivacySuppressed",19
"6562","Springfield","MO","65804",-93.2636,37.1798,"Academy of Hair Design-Springfield",3703,3078,NA,NA,"NULL","15413","NULL","NULL","12900","NULL","11579",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","96","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"9500",7.1
"1070","Valdosta","GA","31698",-83.2899,30.8492,"Valdosta State University",5388,5873,5998,63517.53,"20958","NULL","5889","16814","NULL","15672","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.5522","0.5522","550","24","9634","0.62000000476837",0.10999999940395,67.9100036621093,"27.1399993896484","1.55999994277954","3.98000001907348","94.1699981689453","10.7399997711181",16000,"25245",10.2
"1603","Madisonville","KY","42431",-87.5121,37.3627,"Madisonville Community College",1402,6182,5109,27674.79,"10669","NULL","3456","12096","NULL","5838","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2625","0.73000001907348",0.31000000238418,92.2699966430664,"6.05999994277954","0.27000001072883","0.99000000953674","98.9100036621094","13.9200000762939",7253,"10481",18.9
"5067","Edison","NJ","08817",-74.3995,40.4998,"Rabbi Jacob Joseph School",10716,24312,2708,NA,"19372","NULL","10900","10900","NULL","NULL","8415",3,3,"3",2,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","86","PrivacySuppressed",NA,NA,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed",NA,"NULL",0
"1579","Richmond","KY","40475-3102",-84.3014,37.7404,"Eastern Kentucky University",5757,8413,6910,53226.68,"17801","NULL","7536","16608","NULL","10496","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.6002","0.6002","550","24","13247","0.62000000476837",0.14000000059604,92.4700012207031,"4.98999977111816","0.75","1.44000005722045","97.6299972534179","13.7399997711181",14921.5,"23179.5",12.8
"7186","Murfreesboro","TN","37129",-86.4181,35.8464,"Paul Mitchell the School-Murfreesboro",11116,3971,NA,NA,"NULL","18197","NULL","NULL","15300","NULL","14717",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","180","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9833,"13150",12.2
"5783","Mineola","NY","11501",-73.6383,40.7427,"New York College of Traditional Chinese Medicine",8996,5414,5272,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","64","PrivacySuppressed",NA,NA,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed",NA,"11000",6
"4984","Torrance","CA","90502",-118.2905,33.8491,"ITT Technical Institute-Torrance",22484,4148,5976,30359.79,"24989","NULL","18048","18048","NULL","NULL","21627",3,2,"2",3,"NULL","0","0","0","0","0","0","0","0.8388","0.9357","NULL","NULL","457","0.28000000119209",0.15999999642372,52.8300018310547,"21.5699996948242","5.17000007629394","28.5900001525878","77.9199981689453","14.2200002670288",14656.5,"25833.5",22.4
"4090","San Antonio","TX","78249-1644",-98.6214,29.5824,"The University of Texas at San Antonio",7114,6338,9272,53600.77,"18936","NULL","7457","16031","NULL","11796","NULL",4,3,"3",1,"NULL","0","0","0","0","0","1","0","0.7327","0.7327","590","26","23840","0.56000000238418",0.11999999731779,74.0699996948242,"6.67999982833862","2.49000000953674","42.0800018310546","86.5400009155273","10.6700000762939",16490,"23723",11
"4293","Everett","WA","98201",-122.2047,48.0066,"Everett Community College",4559,7214,6386,28605.76,"13067","NULL","3618","8808","NULL","7474","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","4612","0.75",0.28999999165534,84.8300018310547,"3.45000004768371","4.05999994277954","5.94999980926513","90.6600036621093","6.90999984741211",7562,"9975",11.4
"1480","Waverly","IA","50677-0903",-92.4809,42.7276,"Wartburg College",15149,9391,6274,87843.22,"43312","NULL","34250","34250","NULL","NULL","22124",3,3,"3",2,"39","0","0","0","0","0","0","0","0.7765","0.7765","590","26","1669","0.50999999046325",0.00999999977648,94.4300003051757,"2.40000009536743","0.98000001907348","2.42000007629394","97.0100021362304","5.42000007629394",24124,"27000",4.6
"1546","Salina","KS","67401",-97.6379,38.7938,"Salina Area Technical College",2009,6504,4994,42675.7,"10457","NULL","4517","4517","NULL","6880","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","294","0.25",0.10999999940395,92.8399963378906,"1.96000003814697","0.93000000715255","4.30000019073486","96.75","5.90000009536743",5500,"5500",25
"5119","Los Angeles","CA","90066",-118.4429,33.9929,"Yo San University of Traditional Chinese Medicine",5205,3052,6379,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","PrivacySuppressed",NA,NA,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed",NA,"PrivacySuppressed",7.8
"4528","San Juan","PR","00936-8351",-66.0727,18.4281,"Inter American University of Puerto Rico-School of Law",15416,7606,7734,17971.97,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"NULL","0","0","0","0","0","0","0","0.5362","NULL","NULL","NULL","NULL","0.56000000238418",0.12999999523162,82.4499969482422,"6.57999992370605","0.20000000298023","98.3899993896484","76.4899978637695","47.3499984741211",7250,"8500",19.5
"1977","University Center","MI","48710",-83.9859,43.5595,"Delta College",3158,5950,8440,33822.69,"8696","NULL","3095","8690","NULL","3996","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","8664","0.61000001430511",0.18000000715255,83.9400024414062,"11.1800003051757","0.74000000953674","4.86999988555908","97.6999969482422","9.73999977111816",5500,"9530",18.6
"2194","Meridian","MS","39307-5801",-88.7336,32.3681,"Meridian Community College",1184,5911,3731,25919.36,"11036","NULL","2410","3690","NULL","5617","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","3601","0.69999998807907",0.18999999761581,57.1399993896484,"39.9799995422363","0.38999998569488","1.3400000333786","98.6699981689453","18.7999992370605",4686.5,"7276.5",22.2
"2349","Poplar","MT","59255-0398",-105.193,48.1136,"Fort Peck Community College",2223,12503,4521,12692.95,"8958","NULL","2250","2250","NULL","2137","NULL",2,2,"2",1,"NULL","0","0","0","1","0","0","0","NULL","NULL","NULL","NULL","350","0.56999999284744",0.18999999761581,36.8800010681152,"0.10000000149011","0.47999998927116","1.25999999046325","98.8899993896484","29.7199993133544",NA,"NULL",0
"3698","Pawtucket","RI","02860",-71.3848,41.8773,"Newport School of Hairdressing-Main Campus",7473,6858,NA,19925.05,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","36","0.99000000953674",0.40000000596046,63.0800018310547,"10.3999996185302","3.40000009536743","26.4099998474121","70.5500030517578","19.6900005340576",6804,"6900",0
"1663","Lafayette","LA","70506-4909",-92.0509,30.2186,"Acadiana Technical College-Lafayette Campus",1644,4909,4186,15154.25,"12832","NULL","3151","5832","NULL","7252","NULL",2,1,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1713","0.69999998807907",0.2199999988079,61.5900001525879,"35.5499992370605","0.77999997138977","1.66999995708465","98","19.1700000762939",1750,"PrivacySuppressed",24.5
"4198","Newport News","VA","23606",-76.4652,37.0843,"Everest College-Newport News",9809,3948,3575,22856.27,"23730","NULL","11700","11700","NULL","NULL","18779",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","525","0.87000000476837",0.34000000357627,54.3199996948242,"39.5299987792968","2.23000001907348","3.08999991416931","93.9400024414062","11.2700004577636",9500,"9500",23
"4883","Los Angeles","CA","90008",-118.3317,34.0042,"Universal College of Beauty Inc-Los Angeles 2",2376,3903,NA,6443.27,"NULL","19202","NULL","NULL","16150","NULL","14161",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","32","0.93999999761581",0.05000000074505,21.8799991607666,"41.5499992370605","3.06999993324279","45.8400001525878","68.8099975585937","25.7600002288818",2625,"PrivacySuppressed",0
"3461","Doylestown","PA","18901-2697",-75.1582,40.2976,"Delaware Valley College",16920,8110,7140,86198.23,"44778","NULL","32890","32890","NULL","NULL","25640",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.6834","0.6834","560","24","1774","0.57999998331069",0.05000000074505,88.3499984741211,"6.17999982833862","2.53999996185302","3.76999998092651","92.4400024414062","4.98000001907348",19500,"26500",5.3
"2411","Elko","NV","89801",-115.7673,40.8424,"Great Basin College",2548,6610,5617,32429.66,"12845","NULL","2700","9345","NULL","8188","NULL",4,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2387","0.75999999046325",0.31999999284744,83.370002746582,"0.93000000715255","0.79000002145767","15.539999961853","91.4300003051757","7.01999998092651",8250,"12000",16.9
"1722","Portland","ME","04101",-70.2582,43.6679,"Empire Beauty School-Maine",8204,7313,NA,29829.75,"NULL","17052","NULL","NULL","15000","NULL","13109",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","314","0.93999999761581",0.23000000417232,96.6100006103515,"0.56999999284744","0.81000000238418","0.75999999046325","95.8600006103515","8.98999977111816",6406,"9083",18.8
"1362","Nashville","TN","37214-3717",-86.663,36.147,"ITT Technical Institute-Nashville",21586,3966,5208,33783.65,"26064","NULL","18048","18048","NULL","NULL","22291",3,2,"2",3,"NULL","0","0","0","0","0","0","0","0.8388","0.6707","NULL","NULL","525","0.25",0.20999999344348,77,"18.8099994659423","1.24000000953674","2.71000003814697","95.6100006103515","9.52999973297119",14656.5,"25833.5",22.4
"2183","Greenville","MS","38701",-91.0452,33.3738,"Delta Beauty College",6011,2207,NA,10832.18,"NULL","8566","NULL","NULL","9100","NULL","4072",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","50","0.91000002622604",0.20999999344348,33.5299987792968,"64.8300018310547","0.46000000834465","1.21000003814697","98.8600006103515","25.2399997711181",NA,"NULL",0
"6710","Bonita Springs","FL","34135",-81.7808,26.3304,"Cozmo The School",2002,2792,NA,NA,"NULL","18837","NULL","NULL","14400","NULL","15822",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","55","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"9500",13.8
"1239","Chicago","IL","60630",-87.7596,41.9687,"Northwestern College-Chicago Campus",11887,6858,4143,26874.74,"29184","NULL","16545","16545","NULL","NULL","23488",2,2,"2",3,"NULL","0","0","0","0","0","0","0","0.9196","0.9016","NULL","NULL","430","0.79000002145767",0.14000000059604,48.1899986267089,"33.9500007629394","2.91000008583068","23.5400009155273","79.8499984741211","13.039999961853",18820,"30500",16.4
"5918","Schaumburg","IL","60173-4395",-88.0426,42.0562,"University of Phoenix-Chicago Campus",12909,2321,2330,47023.93,"24383","NULL","11320","11320","NULL","NULL","19115",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","813","0.6700000166893",0.44999998807907,69.4700012207031,"15.369999885559","4.13999986648559","16.2299995422363","86.6999969482422","9.60000038146972",18532,"35500",19
"844","Miramar","FL","33025",-80.203,26.1751,"Concorde Career Institute-Miramar",8208,4850,3203,18060.18,"NULL","23208","NULL","NULL","14842","NULL","18324",2,1,"1",3,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","508","0.91000002622604",0.23000000417232,55.3300018310547,"35.4599990844726","1.87000000476837","14.3999996185302","70.6100006103515","12.9899997711181",9327,"9500",11.6
"897","Fort Myers","FL","33916-2204",-81.833,26.6486,"Fort Myers Institute of Technology",2396,6209,NA,20166.54,"NULL","11057","NULL","NULL","4509","6498","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","705","0.70999997854232",0.27000001072883,76.0999984741211,"14.8199996948242","0.74000000953674","16.6200008392334","85.870002746582","11.6300001144409",NA,"NULL",0
"6088","Malden","MA","02148-8143",-71.0783,42.4267,"Medical Professional Institute",13939,3580,NA,25200.27,"NULL","19501","NULL","NULL","24000","NULL","16732",1,1,"1",3,"NULL","0","0","0","0","0","0","0","0.9091","0.9091","NULL","NULL","283","0.9200000166893",0.30000001192092,73.5800018310547,"12.2399997711181","6.19000005722046","8.0600004196167","78.1699981689453","8.4399995803833",7706,"13131",23
"3609","Langhorne","PA","19047-2990",-74.9095,40.1658,"Cairn University-Langhorne",10853,6906,5653,66426.59,"32509","NULL","22455","22455","NULL","NULL","18276",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.5131","0.5131","550","24","840","0.56000000238418",0.12999999523162,81.9800033569336,"11.4499998092651","2.71000003814697","4.59999990463256","91.8899993896484","6.15999984741211",21540,"27000",5.1
"5207","Federal Way","WA","98003",-122.3051,47.3203,"Gene Juarez Academy of Beauty-Federal Way",8285,3228,NA,55206.45,"NULL","19454","NULL","NULL","17100","NULL","13801",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","360","0.9200000166893",0.12999999523162,79.1399993896484,"4.19999980926513","7.28999996185302","5.86999988555908","87.3399963378906","6.55000019073486",10555,"11228",21.3
"6347","San Bernardino","CA","92408-2800",-117.27,34.0714,"The Art Institute of California-Argosy University Inland Empire",15736,3787,5142,NA,"31616","NULL","18748","18748","NULL","NULL","26228",3,2,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2307","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"14323",19.4
"4979","Martinsburg","WV","25404-6203",-77.9583,39.4875,"Valley College-Martinsburg",7171,2179,NA,31803.22,"NULL","26580","NULL","NULL","15075","NULL","21749",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","55","0.86000001430511",0.34000000357627,92.5699996948242,"4.82000017166137","0.47999998927116","1.57000005245208","97.5","8.48999977111816",9453,"9500",14.5
"6319","Houston","TX","77079",-95.5797,29.7835,"Texas Health School",9085,1481,NA,NA,"NULL","18422","NULL","NULL","13315","NULL","14530",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","178","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",5175,"6300",8.1
"6959","Mullins","SC","29574-6009",-79.3388,34.1877,"Academy for Careers and Technology",4465,62818,NA,NA,"NULL","12327","NULL","NULL","6300","8006","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","50","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",0
"583","San Francisco","CA","94111-1920",-122.4001,37.7984,"Saybrook University",22709,9922,7037,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","PrivacySuppressed",NA,NA,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed",12500,"PrivacySuppressed",4.2
